property_id,sale_date,city,area_sqft,bedrooms,bathrooms,age_years,price,price_per_sqft,furnishing,property_type,seller_type,near_metro,parking
PROP-006007,2021-06-27,Delhi,605,2,1.0,7,14515562.0,14291,Semi-Furnished,Apartment,Owner,1.0,1
PROP-006008,2021-01-01,Chennai,3995,1,4.0,5,10505440.0,18950,Unfurnished,Apartment,Builder,1.0,0
PROP-006009,2022-07-10,Chennai,1911,1,1.0,12,18959803.0,4687,Furnished,Office,Owner,0.0,2
PROP-006010,2019-12-18,Kolkata,4913,3,4.0,23,13941729.0,12376,Unfurnished,Apartment,Owner,1.0,2
PROP-006011,2022-06-03,Kolkata,4352,3,2.0,11,7269168.0,14026,Semi-Furnished,Office,Builder,0.0,2
PROP-006012,2021-07-28,Kolkata,3012,3,4.0,23,18504235.0,13150,Unfurnished,Office,Owner,0.0,0
PROP-006013,2022-01-26,Mumbai,3929,3,4.0,23,16885829.0,16503,Semi-Furnished,Office,Builder,0.0,0
PROP-006014,2019-01-05,Delhi,4946,1,3.0,9,11164051.0,12687,Furnished,Plot,Builder,0.0,0
PROP-006015,2019-08-09,Chennai,4676,5,1.0,48,16331381.0,12690,Furnished,Villa,Agent,0.0,0
PROP-006016,2022-06-23,Pune,1970,1,2.0,48,2020782.0,8186,Furnished,Villa,Owner,0.0,1
,2018-10-29,Mumbai,1674,2,3.0,30,16685353.0,15692,Unfurnished,Office,Agent,0.0,0
PROP-006018,2019-06-21,Pune,1504,3,3.0,37,17311621.0,11883,Unfurnished,Plot,Builder,0.0,1
PROP-006019,2020-09-16,Delhi,2886,2,4.0,11,6968583.0,3319,Semi-Furnished,Villa,Owner,0.0,1
PROP-006020,2023-03-10,Kolkata,2664,1,1.0,3,2011655.0,4972,Unfurnished,Villa,Agent,0.0,1
PROP-006021,2021-07-24,Chennai,3218,2,4.0,5,13931213.0,13256,Furnished,Apartment,Agent,1.0,1
PROP-006022,2020-09-26,Kolkata,1479,2,1.0,34,19974538.0,7863,Unfurnished,Apartment,Builder,1.0,0
PROP-006023,2021-08-13,Pune,1334,3,1.0,4,12637530.0,10032,Semi-Furnished,Plot,Builder,0.0,0
PROP-006024,2021-09-22,Bangalore,4585,4,1.0,22,15004040.0,15869,Furnished,Office,Owner,1.0,1
PROP-006025,2021-05-15,Bangalore,1054,2,2.0,1,6979548.0,15643,Unfurnished,Apartment,Builder,0.0,1
PROP-006026,2019-04-03,Kolkata,3961,3,4.0,6,8585822.0,16873,Semi-Furnished,Office,Owner,0.0,2
PROP-006027,2019-08-14,Chennai,2034,5,1.0,11,4223998.0,17962,Unfurnished,Plot,Agent,1.0,2
PROP-006028,2023-06-11,Bangalore,932,4,4.0,43,16219916.0,14886,Furnished,Villa,Agent,0.0,0
PROP-006029,2021-10-13,Bangalore,3427,2,3.0,15,10381169.0,4313,Semi-Furnished,Apartment,Agent,1.0,1
PROP-006030,2023-06-11,Bangalore,3470,3,3.0,44,11446997.0,4832,Furnished,Office,Agent,1.0,1
PROP-006031,2023-05-20,Pune,3952,4,2.0,29,13409864.0,15865,Semi-Furnished,Office,Builder,0.0,2
PROP-006032,2021-09-26,Bangalore,1540,3,2.0,45,2381760.0,12434,Furnished,Apartment,Owner,0.0,0
PROP-006033,2019-08-27,Bangalore,542,5,3.0,22,19805504.0,9091,Semi-Furnished,Plot,Agent,1.0,2
PROP-006034,2022-04-18,Pune,2406,1,3.0,40,11345312.0,4823,Semi-Furnished,Villa,Owner,1.0,2
PROP-006035,2020-06-28,Delhi,4022,2,1.0,15,2755612.0,11071,Unfurnished,Apartment,Agent,0.0,1
PROP-006036,2021-01-30,Mumbai,2114,5,3.0,21,13437452.0,12618,Unfurnished,Villa,Agent,0.0,0
PROP-006037,2022-10-04,Chennai,2837,5,1.0,25,17254264.0,19573,Furnished,Office,Builder,1.0,2
PROP-006038,2022-02-19,Chennai,1928,5,4.0,40,7620357.0,19415,Semi-Furnished,Apartment,Owner,1.0,0
PROP-006039,2022-07-18,Delhi,1165,1,4.0,43,5976919.0,6597,Unfurnished,Apartment,Agent,0.0,0
PROP-006040,2021-10-12,Kolkata,879,2,4.0,8,14813401.0,8555,Unfurnished,Plot,Builder,1.0,1
PROP-006041,2022-11-05,Chennai,2598,3,,43,17371356.0,4120,Furnished,Plot,Owner,1.0,1
PROP-006042,2019-04-17,Kolkata,1758,2,4.0,10,16883147.0,11263,Semi-Furnished,Apartment,Builder,1.0,2
PROP-006043,2020-11-19,Pune,2778,4,2.0,27,4635379.0,4970,Furnished,Office,Owner,0.0,2
PROP-006044,2022-11-09,Pune,1979,1,3.0,16,15527518.0,12526,Unfurnished,Plot,Owner,0.0,0
PROP-006045,2019-11-20,Kolkata,4989,4,1.0,34,10854555.0,15958,Furnished,Office,Owner,0.0,2
PROP-006046,2023-05-16,Delhi,823,1,3.0,38,6436897.0,15769,Semi-Furnished,Plot,Owner,0.0,0
PROP-006047,2021-12-07,Kolkata,558,5,3.0,21,12033377.0,13683,Semi-Furnished,Plot,Agent,1.0,2
PROP-006048,2022-09-08,Chennai,1544,4,1.0,32,5902911.0,6573,Unfurnished,Villa,Owner,0.0,0
PROP-006049,2019-12-12,Bangalore,3955,1,2.0,0,6424554.0,13083,Semi-Furnished,Plot,Builder,0.0,2
PROP-006050,2020-04-12,Mumbai,962,2,4.0,26,15818380.0,9342,Furnished,Apartment,Builder,0.0,2
PROP-006051,2019-12-30,Mumbai,2332,5,2.0,21,14940454.0,16751,Semi-Furnished,Plot,Agent,1.0,0
PROP-006052,2019-03-20,Delhi,608,1,4.0,43,4431594.0,19836,Furnished,Villa,Owner,0.0,0
PROP-006053,2022-03-29,Bangalore,2659,5,,8,9794324.0,7578,Semi-Furnished,Apartment,Agent,1.0,0
PROP-006054,2019-01-24,Kolkata,4544,1,3.0,37,6987166.0,19871,Semi-Furnished,Apartment,Owner,1.0,2
PROP-006055,2020-07-31,Mumbai,2115,5,1.0,27,4232115.0,15520,Furnished,Villa,Owner,0.0,0
PROP-006056,2018-02-04,Pune,2738,2,2.0,8,3117095.0,6777,Furnished,Plot,Agent,0.0,2
PROP-006057,2023-06-15,Bangalore,4632,5,3.0,12,6301798.0,12619,Semi-Furnished,Office,Agent,1.0,2
PROP-006058,2023-06-04,Bangalore,4895,2,4.0,-40,8233584.0,19767,Semi-Furnished,Apartment,Agent,1.0,2
PROP-006059,2021-02-05,Mumbai,608,5,3.0,36,4879801.0,6671,Semi-Furnished,Plot,Builder,0.0,2
PROP-006060,2019-12-14,Mumbai,4192,1,4.0,28,3385383.0,12435,Furnished,Office,Agent,1.0,0
PROP-006061,2022-04-25,Mumbai,1936,5,2.0,48,,10572,Semi-Furnished,Villa,Agent,0.0,1
PROP-006062,2023-01-24,Bangalore,4667,2,2.0,24,5593885.0,8926,Unfurnished,Plot,Owner,1.0,0
PROP-006063,2019-07-27,Delhi,2526,1,1.0,-27,7721723.0,9317,Furnished,Office,Owner,,2
PROP-006064,2022-06-28,Mumbai,1772,1,3.0,1,8084045.0,14991,Furnished,Apartment,Builder,0.0,0
PROP-006065,2019-06-15,Kolkata,1440,2,3.0,46,13360808.0,14101,Furnished,Villa,Builder,1.0,2
PROP-006066,2021-12-18,Mumbai,1451,3,3.0,21,5480782.0,4111,Furnished,Villa,Agent,,2
PROP-006067,2021-05-20,Chennai,2332,5,1.0,25,19767632.0,13945,Semi-Furnished,Office,Builder,1.0,0
PROP-006068,2020-04-01,Mumbai,2864,5,3.0,34,13307074.0,11623,Unfurnished,Villa,Agent,0.0,2
PROP-006069,2023-05-29,Pune,2200,4,1.0,3,9803595.0,6715,Semi-Furnished,Villa,Owner,1.0,1
PROP-006070,2022-03-28,Pune,2353,3,3.0,33,14256285.0,4820,Unfurnished,Office,Owner,1.0,0
PROP-006071,2019-12-17,Chennai,1793,3,2.0,29,4230630.0,9373,Furnished,Apartment,Builder,0.0,2
PROP-006072,2022-09-09,Chennai,972,3,4.0,40,11103062.0,12168,Furnished,Plot,Owner,1.0,0
PROP-006073,2019-11-08,Delhi,3998,3,2.0,25,10098304.0,12130,Furnished,Villa,Builder,1.0,2
PROP-006074,2019-02-06,Mumbai,4090,4,4.0,10,17449776.0,11674,Furnished,Villa,Owner,0.0,1
PROP-006075,2019-09-23,Bangalore,4890,3,4.0,47,5460209.0,19222,Semi-Furnished,Office,Agent,1.0,2
PROP-006076,2020-07-01,Pune,2163,5,1.0,21,3937610.0,3591,Semi-Furnished,Apartment,Owner,1.0,2
PROP-006077,2019-02-10,Bangalore,3463,2,4.0,19,7471317.0,10690,Furnished,Plot,Builder,1.0,2
PROP-006078,2023-06-08,Delhi,4671,1,2.0,0,8944737.0,17613,Semi-Furnished,Office,Builder,1.0,2
PROP-006079,2020-10-11,Delhi,1862,5,3.0,38,,11595,Semi-Furnished,Apartment,Agent,0.0,1
PROP-006080,2022-09-07,Delhi,2688,1,2.0,27,11617012.0,4083,Semi-Furnished,Plot,Builder,0.0,1
PROP-006081,2020-06-02,Bangalore,3542,4,2.0,45,13595371.0,9464,Unfurnished,Office,Owner,1.0,2
PROP-006082,2019-05-22,Mumbai,2503,2,,41,16430538.0,15968,Unfurnished,Office,Builder,0.0,0
PROP-006083,2023-05-09,Kolkata,1328,3,4.0,29,11375419.0,19923,Semi-Furnished,Office,Builder,0.0,0
PROP-006084,2018-04-08,Delhi,1562,3,2.0,0,13999020.0,16498,Furnished,Office,Builder,1.0,1
PROP-006085,2018-10-14,Pune,3280,3,1.0,31,8296809.0,9579,Furnished,Office,Agent,0.0,0
PROP-006086,2022-03-12,Bangalore,2132,2,4.0,39,8761554.0,14321,Unfurnished,Plot,Agent,1.0,0
PROP-006087,2021-10-25,Kolkata,3541,2,1.0,22,7002473.0,17697,Semi-Furnished,Office,Owner,1.0,0
PROP-006088,2022-02-27,Chennai,3089,5,1.0,32,2045669.0,16820,Semi-Furnished,Plot,Builder,1.0,0
PROP-006089,2020-06-17,Bangalore,2186,4,4.0,33,16241706.0,13398,Semi-Furnished,Villa,Builder,0.0,0
PROP-006090,2018-12-15,Kolkata,1635,2,3.0,1,15315663.0,9298,Unfurnished,Apartment,Owner,0.0,2
PROP-006091,2018-10-02,Kolkata,3760,5,3.0,11,4090532.0,8030,Semi-Furnished,Apartment,Agent,1.0,1
PROP-006092,2018-10-03,Mumbai,4915,2,2.0,24,15557778.0,16088,Furnished,Villa,Builder,0.0,1
PROP-006093,2019-10-06,Pune,1508,1,3.0,20,17782885.0,14482,Semi-Furnished,Plot,Agent,1.0,0
PROP-006094,2018-03-31,Delhi,3210,4,2.0,25,17899257.0,18320,Furnished,Plot,Agent,1.0,2
PROP-006095,2018-08-25,Mumbai,3034,2,4.0,30,13640552.0,14850,Furnished,Villa,Owner,0.0,0
PROP-006096,2018-09-18,Bangalore,1703,2,4.0,4,6225624.0,5152,Furnished,Plot,Builder,1.0,0
PROP-006097,2021-10-05,Pune,1262,2,4.0,17,6960680.0,13893,Unfurnished,Plot,Builder,1.0,1
PROP-006098,2022-02-03,Bangalore,3112,2,2.0,30,11524669.0,7837,Furnished,Villa,Builder,1.0,0
PROP-006099,2022-03-26,Pune,2167,1,2.0,45,15761476.0,10757,Unfurnished,Apartment,Owner,0.0,1
PROP-006100,2018-02-16,Chennai,2286,2,3.0,46,8510032.0,9056,Unfurnished,Villa,Agent,0.0,0
PROP-006101,2018-11-03,Delhi,1124,2,2.0,43,5219583.0,6436,Unfurnished,Office,Builder,1.0,0
PROP-006102,2021-06-02,Delhi,1116,3,1.0,16,9145633.0,4471,Semi-Furnished,Office,Agent,1.0,0
PROP-006103,2022-05-27,Kolkata,2951,4,3.0,34,7331928.0,16943,Furnished,Plot,Owner,0.0,2
PROP-006104,2019-05-29,Pune,4133,4,1.0,38,11954610.0,10920,Unfurnished,Apartment,Agent,0.0,1
PROP-006105,2022-04-27,Chennai,860,4,3.0,7,19921773.0,13064,Semi-Furnished,Villa,Owner,1.0,0
PROP-006106,2022-11-04,Pune,4043,4,1.0,12,7474648.0,12988,Unfurnished,Villa,Owner,1.0,0
PROP-006107,2018-09-03,Delhi,1365,4,2.0,10,14763928.0,16475,Furnished,Office,Agent,1.0,1
PROP-006108,2018-01-08,Kolkata,1725,2,3.0,5,8597519.0,3912,Unfurnished,Office,Agent,1.0,2
PROP-006109,2018-09-01,Bangalore,2167,2,4.0,44,5225044.0,9933,Semi-Furnished,Villa,Owner,0.0,1
PROP-006110,2020-10-24,Kolkata,2893,2,3.0,5,17394664.0,5739,Unfurnished,Apartment,Agent,0.0,0
PROP-006111,2022-10-27,Chennai,4357,3,1.0,19,15861344.0,10647,Semi-Furnished,Plot,Agent,0.0,1
PROP-006112,2023-06-19,Delhi,3102,5,4.0,22,12687729.0,13366,Semi-Furnished,Apartment,Builder,1.0,1
PROP-006113,2019-05-10,Chennai,2171,4,2.0,9,10321084.0,19343,Furnished,Apartment,Agent,1.0,0
PROP-006114,2022-05-02,Delhi,4965,1,3.0,28,6668051.0,11160,Semi-Furnished,Plot,Builder,0.0,1
PROP-006115,2022-02-18,Chennai,1746,3,1.0,44,4753667.0,11599,Furnished,Villa,Agent,1.0,1
PROP-006116,2023-03-30,Mumbai,1267,3,2.0,24,13836469.0,19128,Unfurnished,Apartment,Builder,1.0,0
PROP-006117,2019-03-21,Kolkata,947,2,4.0,19,8970279.0,15508,Furnished,Plot,Builder,0.0,1
PROP-006118,2018-10-10,Delhi,3379,3,2.0,47,16456169.0,7201,Semi-Furnished,Plot,Agent,0.0,2
PROP-006119,2020-07-10,Chennai,3482,1,1.0,42,10454674.0,9117,Furnished,Villa,Builder,1.0,0
PROP-006120,2023-02-27,Mumbai,4627,3,3.0,22,,6065,Unfurnished,Office,Agent,0.0,2
PROP-006121,2022-11-12,Kolkata,3971,2,3.0,26,9425088.0,18795,Unfurnished,Plot,Builder,1.0,1
PROP-006122,2019-07-09,Pune,3926,1,3.0,7,-15679782.0,14778,Furnished,Office,Owner,1.0,1
PROP-006123,2021-03-11,Chennai,3993,3,2.0,36,3620347.0,9218,Furnished,Villa,Builder,0.0,2
PROP-006124,2019-10-19,Pune,4630,1,1.0,48,5531877.0,11962,Semi-Furnished,Apartment,Owner,,1
PROP-006125,2018-01-06,Delhi,712,5,2.0,4,7540281.0,4686,Unfurnished,Apartment,Agent,1.0,2
PROP-006126,2018-07-20,Chennai,1482,1,2.0,13,13314431.0,6224,Furnished,Villa,Agent,1.0,0
PROP-006127,2023-04-22,Chennai,4675,3,3.0,35,5113199.0,12045,Semi-Furnished,Apartment,Agent,0.0,2
PROP-006128,2022-09-06,Kolkata,2921,1,2.0,31,4961234.0,16031,Furnished,Apartment,Agent,0.0,2
PROP-006129,2022-09-06,Chennai,4985,3,1.0,14,4948789.0,10370,Furnished,Office,Owner,1.0,1
PROP-006130,2022-02-15,Mumbai,634,3,4.0,4,7841498.0,6677,Furnished,Villa,Agent,0.0,1
PROP-006131,2018-05-06,Chennai,4838,4,3.0,2,3301470.0,12131,Furnished,Apartment,Agent,1.0,1
PROP-006132,2019-03-29,Chennai,1235,4,2.0,13,18627187.0,18020,Unfurnished,Plot,Agent,0.0,1
PROP-006133,2021-07-23,Delhi,3578,4,2.0,41,19671403.0,3916,Furnished,Villa,Builder,1.0,0
PROP-006134,2019-07-22,Kolkata,1458,5,2.0,25,10679206.0,18665,Unfurnished,Apartment,Builder,1.0,2
PROP-006135,2020-02-10,Chennai,4008,1,2.0,26,7769461.0,5552,Unfurnished,Villa,Owner,,0
PROP-006136,2023-03-25,Pune,4948,1,3.0,17,,16228,Furnished,Plot,Builder,0.0,1
PROP-006137,2023-02-09,Pune,3997,2,4.0,37,12940115.0,15238,Unfurnished,Apartment,Agent,0.0,2
PROP-006138,2021-01-05,Delhi,1795,4,4.0,16,,6961,Semi-Furnished,Office,Owner,1.0,0
PROP-006139,2021-02-23,Chennai,1535,1,4.0,8,8570447.0,5571,Furnished,Plot,Agent,0.0,1
PROP-006140,2019-03-24,Mumbai,618,3,4.0,27,3388846.0,7691,Furnished,Apartment,Owner,1.0,0
PROP-006141,2018-08-04,Kolkata,2706,4,3.0,3,4038605.0,6085,Unfurnished,Villa,Agent,0.0,0
PROP-006142,2022-01-19,Chennai,2284,4,1.0,10,7456171.0,9890,Furnished,Apartment,Builder,,0
PROP-006143,2019-11-08,Chennai,2293,1,1.0,29,7392558.0,11160,Semi-Furnished,Plot,Owner,0.0,2
PROP-006144,2019-06-13,Bangalore,2802,5,4.0,21,13003756.0,16795,Semi-Furnished,Apartment,Builder,1.0,2
PROP-006145,2019-11-04,Delhi,1167,4,4.0,1,18935826.0,16021,Semi-Furnished,Villa,Owner,1.0,1
PROP-006146,2020-01-02,Kolkata,2884,5,3.0,27,7211418.0,11011,Semi-Furnished,Villa,Agent,0.0,0
PROP-006147,2022-06-07,Chennai,4038,2,4.0,44,14278257.0,13420,Unfurnished,Office,Owner,0.0,0
PROP-006148,2018-08-23,Mumbai,1644,4,3.0,16,11122761.0,13033,Unfurnished,Apartment,Agent,1.0,2
PROP-006149,2020-07-05,Bangalore,1701,1,3.0,38,2876966.0,5797,Semi-Furnished,Villa,Builder,0.0,2
PROP-006150,2018-07-19,Pune,3409,3,2.0,27,19180045.0,4724,Furnished,Villa,Agent,0.0,2
PROP-006151,2018-10-14,Delhi,4138,4,2.0,8,8129486.0,9628,Unfurnished,Villa,Builder,0.0,0
PROP-006152,2022-12-08,Bangalore,4514,1,3.0,16,4062227.0,13356,Furnished,Office,Agent,0.0,2
PROP-006153,2022-07-24,Chennai,1874,3,3.0,2,12494871.0,11032,Semi-Furnished,Apartment,Owner,0.0,0
PROP-006154,2022-05-28,Chennai,2970,3,4.0,4,2927730.0,11930,Semi-Furnished,Villa,Agent,1.0,2
PROP-006155,2022-10-25,Chennai,1194,3,4.0,8,13330668.0,18790,Furnished,Office,Builder,1.0,1
PROP-006156,2022-07-16,Mumbai,3879,5,1.0,16,16818773.0,11070,Semi-Furnished,Office,Builder,0.0,2
PROP-006157,2021-05-08,Chennai,901,5,2.0,37,6040963.0,7893,Semi-Furnished,Villa,Builder,,2
PROP-006158,2020-09-17,Delhi,2701,2,1.0,35,9436280.0,3408,Semi-Furnished,Villa,Owner,0.0,0
PROP-006159,2021-01-24,Mumbai,4727,4,2.0,15,8156772.0,18556,Furnished,Apartment,Builder,1.0,1
PROP-006160,2021-12-21,Delhi,4493,1,2.0,36,3624533.0,13747,Semi-Furnished,Villa,Agent,0.0,1
PROP-006161,2018-08-23,Kolkata,1351,2,3.0,49,16644075.0,18648,Semi-Furnished,Office,Owner,1.0,0
PROP-006162,2022-01-02,Kolkata,2198,1,3.0,25,7318499.0,19558,Unfurnished,Villa,Owner,0.0,0
PROP-006163,2018-04-24,Pune,3322,4,3.0,10,15240079.0,18784,Unfurnished,Plot,Builder,1.0,1
,2022-05-08,Pune,3684,1,2.0,42,12012890.0,3986,Furnished,Apartment,Owner,0.0,2
PROP-006165,2018-01-30,Bangalore,4962,5,3.0,9,11959999.0,14643,Unfurnished,Apartment,Builder,0.0,0
PROP-006166,2018-02-07,Pune,4551,5,2.0,31,3384750.0,18150,Furnished,Plot,Agent,0.0,2
PROP-006167,2023-04-20,Mumbai,3398,2,4.0,27,16491997.0,19254,Semi-Furnished,Plot,Agent,0.0,1
PROP-006168,2022-09-20,Delhi,3701,4,3.0,20,12718095.0,13387,Semi-Furnished,Plot,Builder,0.0,2
,2022-08-30,Kolkata,1570,1,2.0,40,16929598.0,16459,Semi-Furnished,Apartment,Agent,0.0,2
PROP-006170,2018-01-06,Mumbai,1008,2,3.0,10,10580666.0,7623,Semi-Furnished,Villa,Owner,0.0,0
PROP-006171,2019-09-21,Pune,895,4,1.0,12,8200490.0,10804,Unfurnished,Apartment,Owner,0.0,1
PROP-006172,2018-09-15,Kolkata,2702,5,1.0,13,15411627.0,19979,Semi-Furnished,Plot,Builder,0.0,2
PROP-006173,2022-06-17,Mumbai,4022,3,2.0,26,,3662,Semi-Furnished,Villa,Owner,1.0,1
PROP-006174,2022-07-28,Delhi,769,1,1.0,24,11240092.0,5321,Semi-Furnished,Apartment,Builder,1.0,2
PROP-006175,2021-09-01,Bangalore,1646,3,1.0,5,14395444.0,7390,Unfurnished,Villa,Builder,0.0,0
PROP-006176,2018-02-07,Delhi,886,3,4.0,48,8339058.0,15894,Furnished,Apartment,Builder,1.0,1
PROP-006177,2020-06-29,Mumbai,2290,5,3.0,12,3642149.0,3144,Semi-Furnished,Apartment,Agent,1.0,0
PROP-006178,2020-08-21,Chennai,1062,4,4.0,19,8610461.0,17345,Unfurnished,Apartment,Builder,1.0,0
PROP-006179,2022-11-08,Mumbai,578,2,4.0,21,6390598.0,9469,Unfurnished,Villa,Builder,1.0,2
PROP-006180,2020-08-15,Chennai,1243,1,1.0,25,14113019.0,4646,Semi-Furnished,Plot,Agent,1.0,0
PROP-006181,2021-05-26,Delhi,4029,2,4.0,11,3241804.0,13715,Furnished,Plot,Owner,0.0,1
PROP-006182,2020-01-09,Bangalore,4468,2,3.0,18,12758185.0,3734,Semi-Furnished,Villa,Owner,1.0,2
PROP-006183,2020-03-20,Kolkata,2841,1,1.0,29,17205940.0,6687,Semi-Furnished,Office,Owner,1.0,1
PROP-006184,2020-10-05,Chennai,3235,2,1.0,37,15325219.0,19936,Furnished,Villa,Owner,1.0,1
PROP-006185,2022-08-23,Mumbai,3195,2,1.0,49,14016967.0,18289,Furnished,Plot,Owner,0.0,0
PROP-006186,2018-09-26,Bangalore,2723,4,4.0,23,9158315.0,17002,Unfurnished,Plot,Builder,0.0,0
PROP-006187,2022-11-01,Bangalore,1361,1,4.0,1,12739024.0,5642,Semi-Furnished,Villa,Agent,,0
PROP-006188,2022-01-29,Kolkata,2627,3,4.0,13,14615383.0,4214,Furnished,Villa,Agent,1.0,2
PROP-006189,2023-02-08,Bangalore,1497,3,2.0,5,11042608.0,6200,Unfurnished,Villa,Agent,0.0,0
PROP-006190,2018-06-01,Mumbai,3991,1,2.0,39,9187768.0,16474,Unfurnished,Office,Builder,0.0,2
,2018-11-09,Pune,1173,1,2.0,33,14630947.0,10040,Unfurnished,Plot,Agent,0.0,0
PROP-006192,2022-02-12,Bangalore,1285,5,3.0,21,13362790.0,9434,Furnished,Office,Agent,1.0,2
PROP-006193,2020-08-16,Pune,1669,3,4.0,46,9542800.0,7727,Furnished,Plot,Builder,1.0,1
PROP-006194,2022-05-13,Kolkata,1478,2,2.0,27,19823285.0,17002,Semi-Furnished,Apartment,Builder,0.0,2
PROP-006195,2022-12-26,Chennai,1452,5,4.0,3,-11448332.0,15914,Semi-Furnished,Villa,Agent,1.0,0
PROP-006196,2018-12-24,Delhi,1704,4,1.0,1,5775222.0,12663,Furnished,Office,Agent,1.0,1
PROP-006197,2021-02-18,Mumbai,918,3,1.0,38,13686578.0,16124,Unfurnished,Office,Agent,1.0,0
PROP-006198,2020-10-25,Pune,1566,4,2.0,35,6077828.0,19410,Unfurnished,Plot,Owner,1.0,2
PROP-006199,2019-02-09,Kolkata,3345,5,3.0,7,18360591.0,6455,Furnished,Villa,Agent,0.0,0
PROP-006200,2018-11-17,Kolkata,1336,5,1.0,23,9986479.0,13085,Unfurnished,Villa,Agent,0.0,0
PROP-006201,2022-02-12,Mumbai,3194,4,4.0,18,5810301.0,4153,Semi-Furnished,Plot,Builder,1.0,0
,2023-02-02,Delhi,1077,5,4.0,28,11743995.0,19713,Furnished,Villa,Builder,0.0,1
PROP-006203,2022-08-28,Chennai,545,2,1.0,-49,16391628.0,13895,Semi-Furnished,Apartment,Agent,0.0,0
PROP-006204,2021-12-18,Delhi,4456,5,4.0,29,12223636.0,15461,Unfurnished,Villa,Owner,0.0,2
PROP-006205,2019-02-17,Chennai,623,4,4.0,49,7390601.0,5665,Unfurnished,Villa,Owner,1.0,1
PROP-006206,2019-07-08,Chennai,2172,3,2.0,41,2743810.0,10748,Furnished,Office,Owner,1.0,1
PROP-006207,2020-07-10,Pune,3044,4,1.0,41,14741798.0,8041,Unfurnished,Apartment,Agent,0.0,0
PROP-006208,2021-11-23,Delhi,4671,2,4.0,15,2406243.0,14582,Unfurnished,Office,Agent,1.0,2
PROP-006209,2021-10-23,Bangalore,1913,5,3.0,22,6088441.0,3593,Semi-Furnished,Office,Owner,1.0,2
PROP-006210,2022-06-24,Chennai,4963,1,4.0,13,5721109.0,9127,Furnished,Villa,Owner,0.0,2
PROP-006211,2023-05-02,Mumbai,1213,4,1.0,27,18391046.0,11090,Unfurnished,Plot,Agent,1.0,1
PROP-006212,2020-08-06,Bangalore,3852,5,,41,18359861.0,11680,Semi-Furnished,Plot,Agent,1.0,0
PROP-006213,2019-07-23,Bangalore,4222,1,4.0,3,8762038.0,11702,Unfurnished,Plot,Builder,0.0,0
PROP-006214,2022-02-10,Mumbai,1456,2,3.0,14,16994215.0,18331,Unfurnished,Office,Builder,0.0,1
PROP-006215,2022-03-19,Delhi,1306,3,2.0,35,10395582.0,7707,Unfurnished,Office,Owner,0.0,1
PROP-006216,2022-12-24,Delhi,1429,4,3.0,27,14148280.0,13632,Semi-Furnished,Office,Owner,1.0,2
PROP-006217,2019-11-07,Mumbai,4714,3,4.0,4,7137720.0,7905,Semi-Furnished,Apartment,Builder,0.0,2
PROP-006218,2021-10-27,Delhi,4693,5,,39,15296381.0,12827,Semi-Furnished,Office,Agent,0.0,1
PROP-006219,2021-08-22,Pune,3878,5,4.0,7,7535252.0,11130,Semi-Furnished,Villa,Agent,1.0,1
PROP-006220,2021-09-25,Delhi,2572,3,2.0,3,12710519.0,17054,Furnished,Villa,Agent,1.0,0
PROP-006221,2019-04-21,Bangalore,2282,5,4.0,2,8047501.0,9673,Unfurnished,Apartment,Owner,0.0,0
PROP-006222,2023-01-12,Chennai,1975,2,2.0,22,6778508.0,15445,Unfurnished,Villa,Builder,1.0,2
PROP-006223,2019-11-30,Chennai,1722,1,2.0,6,12213878.0,3974,Unfurnished,Apartment,Agent,0.0,2
PROP-006224,2022-11-29,Kolkata,3891,3,2.0,16,17971956.0,7447,Semi-Furnished,Plot,Agent,1.0,0
PROP-006225,2018-05-06,Chennai,3556,3,2.0,11,10080533.0,18385,Unfurnished,Villa,Owner,1.0,0
PROP-006226,2023-04-06,Mumbai,1620,1,1.0,16,19861524.0,19624,Furnished,Office,Agent,0.0,1
PROP-006227,2023-05-31,Chennai,2783,1,3.0,16,3937679.0,11908,Unfurnished,Office,Owner,1.0,0
PROP-006228,2021-11-10,Delhi,3795,2,4.0,3,19755040.0,19795,Semi-Furnished,Office,Owner,0.0,1
PROP-006229,2019-10-31,Chennai,1605,3,1.0,33,12981872.0,16419,Furnished,Villa,Owner,1.0,2
PROP-006230,2018-10-11,Pune,1579,4,3.0,1,7569803.0,8327,Unfurnished,Plot,Owner,0.0,2
PROP-006231,2018-02-17,Chennai,528,5,1.0,41,13441260.0,16987,Semi-Furnished,Apartment,Owner,1.0,0
PROP-006232,2023-04-08,Mumbai,3219,3,1.0,27,9277639.0,15628,Furnished,Apartment,Owner,1.0,0
PROP-006233,2019-07-15,Pune,3566,4,4.0,29,6523130.0,9381,Semi-Furnished,Apartment,Builder,0.0,1
PROP-006234,2022-10-02,Kolkata,1501,1,2.0,22,4717432.0,13546,Furnished,Villa,Builder,1.0,1
PROP-006235,2018-02-11,Kolkata,508,1,1.0,30,12057903.0,8513,Unfurnished,Apartment,Builder,1.0,1
PROP-006236,2019-02-20,Chennai,3820,1,1.0,15,13153244.0,7731,Unfurnished,Plot,Owner,0.0,1
PROP-006237,2019-09-24,Chennai,4370,5,2.0,30,13177193.0,17545,Furnished,Plot,Builder,1.0,2
PROP-006238,2018-04-15,Bangalore,2968,2,,28,12036523.0,16900,Unfurnished,Apartment,Owner,1.0,2
