sku,product_name,category,warehouse,stock_date,stock_qty,reorder_point,incoming_qty,outgoing_qty,unit_cost,stock_value,days_since_last_stock,is_low_stock,supplier
SKU-01625,Product_6,Grocery,WH-Delhi,2023-05-19,699,87,91.0,162,51.0,400527,36,1,Supplier_32
SKU-01909,Product_123,Electronics,WH-Chennai,2023-10-15,404,26,182.0,152,2839.0,422209,18,0,Supplier_80
SKU-00050,Product_358,Electronics,WH-Chennai,2023-12-11,400,95,1490.0,125,827.0,277967,28,0,Supplier_30
SKU-01465,Product_63,Grocery,WH-Bangalore,2023-07-30,0,50,436.0,469,2427.0,279672,6,1,Supplier_4
SKU-01572,Product_54,Electronics,WH-Bangalore,2023-05-17,737,63,22.0,26,972.0,52507,28,1,Supplier_30
SKU-01353,Product_71,Grocery,WH-Chennai,2023-01-02,601,88,222.0,89,1082.0,48628,23,0,Supplier_17
SKU-01316,Product_174,Electronics,WH-Mumbai,2023-11-23,179,79,30.0,287,3428.0,482778,61,0,Supplier_64
SKU-01772,Product_492,Home,WH-Bangalore,2023-06-29,106,90,116.0,443,1543.0,86363,34,0,Supplier_60
SKU-00282,Product_109,Home,WH-Chennai,2023-02-24,827,58,74.0,101,3345.0,237084,3,0,Supplier_57
SKU-01613,Product_56,Apparel,WH-Chennai,2023-03-28,587,39,259.0,246,421.0,197866,32,0,Supplier_31
SKU-00400,Product_478,Home,WH-Chennai,2023-07-24,102,76,377.0,37,3833.0,159929,81,1,Supplier_92
SKU-00873,Product_99,Books,WH-Bangalore,2023-03-20,412,66,385.0,321,4767.0,475041,59,0,Supplier_85
SKU-00048,Product_322,Grocery,WH-Mumbai,2023-05-09,287,86,367.0,38,3863.0,91690,66,1,Supplier_30
SKU-00091,Product_345,Apparel,WH-Bangalore,2023-06-26,990,92,6.0,290,3279.0,114529,36,0,Supplier_90
SKU-01402,Product_104,Books,WH-Chennai,2023-03-24,10,75,279.0,237,468.0,478953,23,1,Supplier_13
SKU-01872,Product_238,Books,WH-Bangalore,2023-07-16,603,98,219.0,235,1727.0,308973,74,1,Supplier_37
SKU-01288,Product_89,Grocery,WH-Bangalore,2023-03-30,355,64,67.0,5,2837.0,252958,38,0,Supplier_67
SKU-01847,Product_42,Grocery,WH-Mumbai,2023-02-22,899,51,251.0,324,752.0,350713,4,0,Supplier_35
SKU-01056,Product_285,Books,WH-Chennai,2023-11-15,392,60,199.0,297,1010.0,47572,64,0,Supplier_25
SKU-00087,Product_107,Electronics,WH-Mumbai,2023-11-29,112,79,312.0,196,2976.0,76330,51,1,Supplier_82
SKU-01250,Product_489,Home,WH-Bangalore,2023-11-12,177,75,70.0,72,3003.0,117939,44,0,Supplier_54
SKU-01566,Product_101,Apparel,WH-Mumbai,2023-09-17,907,81,179.0,427,2990.0,204403,62,1,Supplier_63
SKU-01728,Product_472,Apparel,WH-Chennai,2023-12-18,327,86,170.0,63,2262.0,331,16,0,Supplier_82
SKU-01419,Product_417,Apparel,WH-Chennai,2024-01-09,587,93,50.0,76,3604.0,236351,79,0,Supplier_23
SKU-00001,Product_72,Electronics,WH-Bangalore,2023-02-20,578,89,46.0,446,116.0,87809,42,0,Supplier_48
SKU-01151,Product_169,Home,WH-Chennai,2023-07-24,407,88,325.0,269,2162.0,440944,37,1,Supplier_86
SKU-01695,Product_261,Electronics,WH-Mumbai,2023-10-24,-407,33,126.0,442,410.0,438357,49,1,Supplier_20
SKU-00834,Product_52,Home,WH-Bangalore,2023-02-12,210,37,195.0,188,2584.0,174984,5,0,Supplier_18
SKU-00933,Product_282,Home,WH-Mumbai,2023-08-09,292,96,330.0,413,3468.0,191458,9,1,Supplier_79
SKU-01637,Product_114,Home,WH-Chennai,2023-10-20,559,54,237.0,339,964.0,40563,37,1,Supplier_95
SKU-01874,Product_453,Apparel,WH-Delhi,2023-01-22,217,18,276.0,480,2544.0,212868,2,1,Supplier_52
SKU-01610,Product_374,Apparel,WH-Bangalore,2023-11-14,830,70,337.0,426,3443.0,137520,27,1,Supplier_60
SKU-01371,Product_179,Electronics,WH-Bangalore,2023-05-30,487,58,41.0,77,2023.0,281196,75,1,Supplier_46
SKU-01891,Product_135,Electronics,WH-Bangalore,2023-08-15,901,87,314.0,278,4209.0,382941,70,0,Supplier_88
SKU-00413,Product_294,Apparel,WH-Delhi,2023-02-25,840,46,201.0,47,749.0,268651,3,1,Supplier_25
SKU-00118,Product_391,Grocery,WH-Mumbai,2023-07-01,40,45,366.0,321,250.0,351213,38,0,Supplier_74
SKU-01760,Product_92,Home,WH-Chennai,2023-06-07,958,34,499.0,227,15.0,138188,50,0,Supplier_4
SKU-01115,Product_171,Grocery,WH-Bangalore,2023-06-21,438,10,305.0,317,682.0,409404,27,0,Supplier_51
SKU-00355,Product_225,Grocery,WH-Delhi,2023-05-07,474,62,233.0,312,2425.0,43095,31,0,Supplier_46
SKU-01629,Product_9,Electronics,WH-Mumbai,2023-05-24,537,29,142.0,153,4720.0,402662,15,1,Supplier_66
SKU-00257,Product_117,Home,WH-Mumbai,2023-10-24,927,14,433.0,384,693.0,154850,85,1,Supplier_35
SKU-00698,Product_98,Books,WH-Chennai,2023-12-08,860,47,294.0,389,1913.0,292932,33,1,Supplier_85
SKU-01660,Product_305,Books,WH-Bangalore,2023-08-17,80,64,301.0,429,969.0,150609,8,1,Supplier_1
SKU-01793,Product_498,Electronics,WH-Mumbai,2023-05-04,207,84,184.0,94,2457.0,28944,30,0,Supplier_67
SKU-00014,Product_36,Home,WH-Chennai,2024-01-07,31,55,394.0,296,,265518,43,0,Supplier_83
SKU-00635,Product_52,Books,WH-Bangalore,2023-08-23,867,52,186.0,241,3852.0,230324,13,1,Supplier_35
SKU-00319,Product_480,Electronics,WH-Bangalore,2023-07-08,932,55,24.0,256,355.0,31707,50,1,Supplier_30
SKU-01241,Product_497,Electronics,WH-Delhi,2023-03-21,662,15,324.0,43,3146.0,447830,45,0,Supplier_18
SKU-00729,Product_104,Grocery,WH-Bangalore,2023-10-17,979,53,,432,1520.0,374733,59,0,Supplier_71
SKU-01654,Product_444,Home,WH-Mumbai,2023-09-20,233,47,199.0,101,3250.0,495303,23,0,Supplier_28
SKU-00759,Product_31,Books,WH-Mumbai,2023-11-15,285,20,454.0,439,3172.0,456680,32,0,Supplier_61
SKU-01255,Product_147,Apparel ,WH-Chennai,2023-02-10,988,91,210.0,476,3964.0,401597,85,0,Supplier_2
SKU-00926,Product_266,Apparel,WH-Mumbai,2024-01-30,434,49,147.0,320,2705.0,293388,880,1,Supplier_70
SKU-00894,Product_89,Grocery,WH-Chennai,2023-11-17,309,12,110.0,20,4176.0,117099,54,1,Supplier_44
SKU-00335,Product_499,Electronics,WH-Chennai,2024-01-22,586,32,328.0,36,,70936,65,0,Supplier_52
SKU-00955,Product_456,Electronics,WH-Chennai,2023-11-06,989,74,,495,1729.0,377661,20,0,Supplier_18
SKU-00763,Product_457,Apparel,WH-Chennai,2023-04-09,623,54,258.0,230,1292.0,184662,45,1,Supplier_45
SKU-00479,Product_341,Books,WH-Bangalore,,71,45,270.0,407,2294.0,63721,890,1,Supplier_50
SKU-01271,Product_131,Electronics,WH-Delhi,2023-04-20,800,55,152.0,282,4767.0,329325,21,0,Supplier_66
SKU-00258,Product_397,Home,WH-Chennai,2023-01-12,882,24,71.0,218,4520.0,484980,70,1,Supplier_86
SKU-00306,Product_445,Grocery,WH-Bangalore,2023-06-01,462,10,106.0,87,3272.0,71917,64,0,Supplier_97
SKU-01087,Product_415,Apparel,WH-Delhi,2023-09-06,791,62,467.0,403,2979.0,186322,51,0,Supplier_24
SKU-01542,Product_282,Apparel,WH-Chennai,2023-01-20,872,65,354.0,1,4053.0,328162,77,1,Supplier_74
SKU-01070,Product_393,Electronics,WH-Mumbai,2023-06-07,469,58,245.0,390,4920.0,252088,55,1,Supplier_15
SKU-00758,Product_225,Books,WH-Delhi,2023-04-06,325,98,,472,2627.0,419341,47,1,Supplier_56
SKU-01965,Product_288,Apparel,WH-Chennai,2023-01-11,138,30,164.0,272,1401.0,352746,59,1,Supplier_28
SKU-00326,Product_227,Apparel,WH-Delhi,2023-12-10,954,75,462.0,139,2999.0,203289,81,0,Supplier_58
SKU-00384,Product_53,Electronics,WH-Mumbai,2023-04-17,806,72,294.0,213,,406061,12,0,Supplier_31
SKU-01834,Product_376,Electronics,WH-Bangalore,2023-01-27,658,62,315.0,21,2933.0,73747,23,1,Supplier_15
SKU-01029,Product_210,Books,WH-Delhi,2023-07-24,784,48,272.0,338,2709.0,364128,46,1,Supplier_83
SKU-01472,Product_36,Electronics,WH-Mumbai,2023-04-14,384,14,,257,3891.0,238052,34,0,Supplier_88
SKU-01207,Product_256,Home,WH-Delhi,2023-10-31,240,51,51.0,413,,82723,56,1,Supplier_65
SKU-01556,Product_52,Home,WH-Mumbai,2023-02-01,848,45,50.0,255,3124.0,128428,44,1,Supplier_27
SKU-01386,Product_74,Home,WH-Bangalore,2023-04-20,-315,88,270.0,350,2348.0,40650,68,0,Supplier_92
SKU-01300,Product_30,Grocery,WH-Chennai,2023-06-22,377,78,300.0,158,223.0,375052,28,0,Supplier_70
SKU-00360,Product_125,Home,WH-Delhi,2023-07-29,780,53,457.0,105,4016.0,71549,2,1,Supplier_99
SKU-00178,Product_18,Grocery,WH-Mumbai,2023-11-18,865,72,302.0,156,4830.0,241314,40,1,Supplier_40
SKU-00053,Product_185,Apparel,WH-Bangalore,2023-05-05,945,32,290.0,415,4548.0,136356,14,0,Supplier_97
SKU-01323,Product_120,Books,WH-Mumbai,2023-10-19,-145,14,140.0,287,1944.0,216560,25,1,Supplier_26
SKU-01196,Product_397,Books,WH-Mumbai,2023-01-29,848,59,8.0,494,4393.0,161673,54,0,Supplier_94
SKU-00407,Product_264,Books,WH-Mumbai,2023-05-14,572,91,433.0,79,-2687.0,270855,52,1,Supplier_16
SKU-01281,Product_131,Apparel,WH-Mumbai,2023-03-22,400,77,296.0,181,1781.0,65794,33,1,Supplier_57
SKU-00163,Product_475,Books,WH-Mumbai,2023-09-22,243,29,28.0,217,925.0,16910,76,0,Supplier_93
SKU-01295,Product_422,Books,WH-Mumbai,2023-11-20,887,21,452.0,269,2779.0,9691,60,1,Supplier_35
SKU-00299,Product_181,Apparel,WH-Mumbai,2023-07-09,429,67,401.0,118,3014.0,84014,6,1,Supplier_54
SKU-00918,Product_311,Apparel,WH-Mumbai,2024-01-21,468,78,460.0,416,2643.0,247346,43,1,Supplier_98
SKU-00451,Product_466,Grocery,WH-Delhi,2023-06-19,374,93,147.0,496,4698.0,60400,21,0,Supplier_87
SKU-01403,Product_438,Electronics,WH-Bangalore,2023-07-18,181,43,464.0,469,4744.0,330054,40,0,Supplier_43
SKU-00258,Product_165,Electronics,WH-Mumbai,2023-10-14,857,91,440.0,110,2254.0,30101,35,1,Supplier_88
SKU-01522,Product_84,Apparel,WH-Chennai,2023-08-04,296,60,126.0,105,843.0,355662,50,0,Supplier_43
SKU-01855,Product_282,Apparel,WH-Bangalore,,256,64,470.0,176,2161.0,360717,25,0,Supplier_52
SKU-01991,Product_179,Electronics,WH-Mumbai,2023-03-29,928,88,453.0,143,546.0,45827,270,1,Supplier_10
SKU-00123,Product_65,Grocery,WH-Chennai,2023-07-27,419,20,305.0,37,4654.0,486525,21,1,Supplier_2
SKU-01132,Product_327,Books,WH-Mumbai,2024-01-13,627,37,423.0,345,2163.0,92469,88,0,Supplier_29
SKU-00559,Product_402,Apparel,WH-Bangalore,2023-11-15,274,33,253.0,59,1469.0,59137,62,1,Supplier_40
SKU-01443,Product_358,Books,WH-Bangalore,2023-08-14,295,47,218.0,446,4195.0,102989,16,0,Supplier_56
SKU-01054,Product_355,Apparel,WH-Mumbai,2023-05-27,82,99,271.0,280,1490.0,426666,6,1,Supplier_8
SKU-01809,Product_411,Home,WH-Delhi,2023-10-16,175,25,123.0,426,387.0,184314,20,1,Supplier_86
SKU-01187,Product_419,Grocery,WH-Chennai,2023-11-15,939,34,133.0,489,4358.0,237187,2,0,Supplier_93
SKU-01998,Product_456,Home,WH-Bangalore,2023-07-16,430,55,308.0,202,3360.0,275649,84,0,Supplier_53
SKU-01359,Product_374,Home,WH-Mumbai,2023-11-29,338,40,239.0,403,4908.0,212959,63,1,Supplier_96
SKU-00441,Product_239,Electronics,WH-Delhi,2023-10-07,318,70,31.0,184,4967.0,481265,61,0,Supplier_92
SKU-00207,Product_55,Electronics,WH-Bangalore,2023-04-17,355,83,442.0,464,1236.0,155485,300,0,Supplier_76
SKU-00598,Product_489,Home,WH-Delhi,2023-12-02,861,38,259.0,396,2023.0,71266,11,1,Supplier_30
SKU-01106,Product_342,Apparel,WH-Delhi,2023-02-10,44,40,43.0,286,4080.0,109081,22,0,Supplier_70
SKU-01829,Product_401,Home,WH-Delhi,2023-08-23,464,36,441.0,30,4474.0,424300,66,1,Supplier_26
SKU-00742,Product_279,Electronics,WH-Bangalore,2023-12-27,334,93,223.0,168,2947.0,461235,34,1,Supplier_81
SKU-01925,Product_385,Apparel,WH-Bangalore,2023-05-02,58,19,338.0,194,4253.0,477181,80,1,Supplier_1
SKU-00715,Product_110,Home,WH-Delhi,2023-07-21,762,20,447.0,254,2363.0,318920,87,0,Supplier_35
SKU-00481,Product_224,Apparel,WH-Delhi,2023-03-27,876,66,172.0,310,3383.0,439967,80,0,Supplier_95
SKU-00905,Product_128,Home,WH-Delhi,2023-02-10,233,28,225.0,238,825.0,284385,61,0,Supplier_98
SKU-01536,Product_350,Home,WH-Delhi,2023-02-02,750,23,367.0,363,4790.0,37460,690,0,Supplier_43
SKU-01977,Product_217,Books,WH-Delhi,2023-09-29,159,63,375.0,27,785.0,120263,28,1,Supplier_7
SKU-01782,Product_44,Apparel,WH-Delhi,2024-01-06,-469,76,124.0,370,1745.0,498851,7,1,Supplier_74
SKU-00023,Product_7,Grocery,WH-Mumbai,2023-04-18,420,93,99.0,55,540.0,35467,19,1,Supplier_10
SKU-01666,Product_124,Grocery,WH-Bangalore,2023-01-31,837,42,429.0,256,1011.0,353232,9,0,Supplier_56
SKU-01346,Product_51,Apparel,WH-Chennai,2023-05-01,627,87,211.0,487,4468.0,385060,87,1,Supplier_68
SKU-00262,Product_47,Books,WH-Delhi,2023-12-09,901,74,279.0,188,4008.0,246476,45,1,Supplier_61
SKU-01104,Product_132,Apparel,WH-Mumbai,2023-04-21,993,15,464.0,490,,165589,15,0,Supplier_12
SKU-01900,Product_259,Electronics,WH-Delhi,2023-11-07,450,14,8.0,166,87.0,227370,32,1,Supplier_38
SKU-00685,Product_55,Apparel,WH-Bangalore,2023-07-20,989,61,481.0,283,3810.0,306418,40,0,Supplier_75
SKU-01366,Product_211,Apparel,WH-Bangalore,2023-03-19,208,92,3820.0,113,226.0,23503,47,0,
SKU-00244,Product_383,Apparel,WH-Mumbai,2024-02-01,539,89,130.0,296,3392.0,137683,68,1,Supplier_5
SKU-00838,Product_188,Books,WH-Chennai,2023-11-28,918,14,105.0,430,3150.0,259577,46,0,Supplier_37
SKU-00230,Product_53,Apparel,WH-Delhi,2023-08-16,757,35,334.0,234,1571.0,52432,35,1,Supplier_17
SKU-00134,Product_89,Home,WH-Bangalore,2023-05-25,989,17,57.0,198,397.0,451062,68,1,Supplier_47
SKU-01479,Product_484,Electronics,WH-Delhi,2023-06-17,474,23,488.0,95,3909.0,495037,18,1,Supplier_66
SKU-01674,Product_58,Books,WH-Delhi,2023-02-28,865,29,95.0,197,3494.0,9146,40,1,
SKU-00946,Product_479,Home,WH-Mumbai,2023-02-10,-392,22,436.0,330,3321.0,472155,41,0,Supplier_51
SKU-01367,Product_37,Electronics, WH-Delhi ,2023-11-12,731,25,277.0,288,479.0,420396,13,0,Supplier_43
SKU-00708,Product_387,Grocery,WH-Mumbai,2023-03-09,754,80,74.0,192,4620.0,199631,87,0,Supplier_5
SKU-00923,Product_465,Books,WH-Bangalore,2023-09-03,303,58,170.0,225,-1589.0,168184,77,0,Supplier_49
SKU-01785,Product_466,Home,WH-Delhi,2024-01-08,603,56,468.0,28,3081.0,346983,39,1,Supplier_92
SKU-00201,Product_176,Books,WH-Mumbai,,12,93,111.0,198,2307.0,468534,58,1,Supplier_58
SKU-01823,Product_332,Books,WH-Mumbai,2023-02-18,943,21,262.0,252,212.0,102440,22,0,Supplier_2
SKU-01504,Product_25,Apparel,WH-Delhi,2023-07-21,200,44,426.0,415,2501.0,135410,49,0,Supplier_77
SKU-00241,Product_483,Books,WH-Delhi,2023-06-19,791,18,330.0,363,,486416,46,0,Supplier_99
SKU-01140,Product_6,Books,WH-Mumbai,,490,74,366.0,383,3414.0,429619,88,0,Supplier_73
SKU-01771,Product_177,Electronics,WH-Mumbai,2023-02-13,107,35,371.0,299,1857.0,362971,3,1,Supplier_79
SKU-00838,Product_464,Home,WH-Delhi,,14,61,186.0,263,310.0,71671,83,0,Supplier_22
SKU-01810,Product_410,Home,WH-Bangalore,2023-05-28,107,49,83.0,172,3462.0,33977,85,0,Supplier_42
SKU-00396,Product_87,Home,WH-Chennai,2023-04-22,447,71,475.0,365,2507.0,431876,14,0,Supplier_62
SKU-00336,Product_253,Home,WH-Delhi,2024-01-17,241,26,227.0,410,2688.0,162307,40,0,Supplier_46
SKU-01781,Product_18,Home,WH-Delhi,2023-08-20,647,31,93.0,388,4157.0,273484,69,1,Supplier_77
SKU-00434,Product_339,Grocery,WH-Chennai,2023-04-25,400,29,265.0,232,2994.0,271849,87,0,Supplier_54
SKU-01620,Product_60,Home,WH-Delhi,2023-09-05,459,91,52.0,211,2507.0,62927,51,0,Supplier_36
SKU-00511,Product_151,Electronics,WH-Mumbai,2023-05-24,937,18,155.0,421,663.0,179795,39,0,Supplier_21
SKU-00046,Product_379,Grocery,WH-Mumbai,2024-01-09,627,16,242.0,144,4056.0,74541,870,1,Supplier_91
SKU-00087,Product_221,Grocery,WH-Mumbai,2023-03-01,21,23,113.0,176,3768.0,361045,41,1,Supplier_99
SKU-01048,Product_269,Books,WH-Chennai,2023-07-13,675,55,148.0,212,950.0,371142,16,0,Supplier_33
SKU-01699,Product_360,Home,WH-Delhi,2023-12-20,450,14,67.0,260,1338.0,341414,34,1,Supplier_49
SKU-01510,Product_392,Apparel,WH-Bangalore,2023-10-11,124,98,168.0,292,2392.0,81606,81,1,Supplier_97
SKU-00101,Product_470,Grocery,WH-Mumbai,2023-07-11,311,53,374.0,127,3701.0,181295,0,0,Supplier_34
SKU-00236,Product_73,Home,WH-Chennai,2023-03-11,437,49,380.0,298,4480.0,138734,21,0,Supplier_86
SKU-00263,Product_36,apparel,WH-Delhi,2023-05-10,1,16,247.0,257,2342.0,182905,46,1,Supplier_91
SKU-00238,Product_411,Books,WH-Delhi,2023-10-12,265,77,486.0,56,2019.0,355170,82,1,Supplier_51
SKU-01082,Product_420,Apparel,WH-Mumbai,2023-06-15,219,42,436.0,63,1353.0,250146,58,0,Supplier_76
SKU-01174,Product_137,Home,WH-Mumbai,2023-09-25,401,71,53.0,32,220.0,358335,30,1,Supplier_35
SKU-00487,Product_310,Home,WH-Delhi,2023-05-08,261,27,236.0,100,2855.0,101462,55,0,Supplier_38
SKU-01451,Product_105,Electronics,WH-Delhi,2023-06-06,705,83,204.0,70,2787.0,26123,28,0,Supplier_25
SKU-00291,Product_58,Apparel,WH-Delhi,2023-05-04,109,41,428.0,137,1433.0,407087,11,0,Supplier_30
SKU-00129,Product_423,Books,WH-Delhi,2024-02-05,654,94,331.0,2,2898.0,244813,4,1,Supplier_77
SKU-00792,Product_492,Apparel ,WH-Bangalore,2023-02-23,144,68,201.0,290,3426.0,349237,17,1,Supplier_11
SKU-01895,Product_347,Apparel,WH-Mumbai,2024-01-27,256,63,353.0,99,4543.0,330969,82,0,Supplier_11
SKU-01901,Product_149,Electronics,WH-Delhi,2023-07-28,125,36,220.0,333,3648.0,224860,25,1,Supplier_8
SKU-01664,Product_331,Electronics,WH-Delhi,2023-08-09,650,40,332.0,5,259.0,162979,10,0,Supplier_75
SKU-00399,Product_277,Grocery,WH-Bangalore,2023-08-03,662,35,379.0,464,4828.0,135003,25,0,Supplier_37
SKU-00230,Product_338,Home,WH-Mumbai,2023-10-13,142,22,254.0,388,2038.0,64717,280,1,Supplier_97
SKU-00668,Product_233,Apparel,WH-Mumbai,2023-10-26,659,19,194.0,190,2542.0,459197,18,0,Supplier_74
SKU-01970,Product_246,Books,WH-Mumbai,2023-06-24,600,75,123.0,289,1462.0,367857,11,0,Supplier_1
SKU-00297,Product_398,Grocery,WH-Delhi,2023-03-27,180,57,122.0,316,3139.0,319247,36,1,Supplier_47
SKU-01070,Product_400,Grocery,WH-Bangalore,2023-09-25,979,66,9.0,443,4427.0,391263,57,1,Supplier_59
SKU-01292,Product_315,Electronics,WH-Mumbai,2023-04-24,-176,73,453.0,414,754.0,42432,38,0,Supplier_80
SKU-01574,Product_66,Home,WH-Delhi,2023-07-09,237,81,378.0,415,4578.0,20890,74,0,Supplier_50
SKU-01567,Product_97,Apparel,WH-Chennai,2023-06-09,2,26,61.0,482,45.0,383745,72,1,Supplier_44
SKU-00169,Product_308,Home,WH-Delhi,2023-09-02,938,83,189.0,54,285.0,149120,16,0,Supplier_54
SKU-00947,Product_460,Grocery,WH-Delhi,2023-03-31,418,31,354.0,28,4887.0,456624,34,1,Supplier_36
SKU-01777,Product_322,Electronics,WH-Mumbai,2023-09-03,869,68,248.0,36,3424.0,78024,10,0,Supplier_23
SKU-00826,Product_17,Apparel,WH-Mumbai,2024-01-22,913,71,327.0,252,859.0,83039,74,0,Supplier_12
SKU-01700,Product_445,Grocery,WH-Mumbai,2023-12-09,548,38,446.0,311,747.0,216931,38,0,Supplier_32
SKU-00199,Product_32,Books,WH-Bangalore,2023-03-10,359,82,400.0,334,4976.0,248939,6,0,Supplier_38
SKU-01900,Product_39,Home,WH-Delhi,2023-06-01,810,19,386.0,202,4226.0,475432,16,0,Supplier_20
SKU-01763,Product_369,Books,WH-Mumbai,2023-12-12,249,28,485.0,23,3290.0,238199,59,1,Supplier_6
SKU-01129,Product_8,Home,WH-Delhi,2023-11-18,377,90,386.0,358,1055.0,118296,48,0,Supplier_8
SKU-00088,Product_164,Grocery,WH-Chennai,2023-06-09,2,94,268.0,423,2059.0,88852,27,1,Supplier_23
SKU-00863,Product_408,Electronics,WH-Bangalore,2023-07-25,494,55,232.0,394,4299.0,21152,79,0,Supplier_27
SKU-00906,Product_160,Electronics,WH-Bangalore,2023-04-11,84,54,225.0,103,3861.0,125457,4,1,Supplier_45
SKU-01049,Product_21,Apparel,WH-Delhi,2023-06-24,823,43,263.0,422,1097.0,21982,50,0,Supplier_55
SKU-00714,Product_311,Grocery,WH-Mumbai,2024-02-01,350,70,309.0,289,2140.0,415489,39,1,Supplier_8
SKU-01110,Product_36,Home,WH-Mumbai,2023-03-30,808,30,485.0,134,915.0,147582,34,1,Supplier_95
SKU-01775,Product_416,Home,WH-Delhi,2023-04-27,570,30,50.0,234,733.0,106775,73,1,Supplier_42
SKU-01722,Product_175,Grocery,WH-Mumbai,2023-10-03,20,10,139.0,418,1357.0,218008,54,1,Supplier_30
SKU-00079,Product_405,Home,WH-Chennai,2023-06-02,808,48,15.0,189,,7264,1,1,Supplier_85
SKU-01380,Product_19,Home,WH-Mumbai,2023-03-18,424,90,453.0,181,910.0,273272,47,0,Supplier_69
SKU-01654,Product_300,Books,WH-Delhi,2023-02-11,602,65,178.0,287,4611.0,298631,81,1,Supplier_46
SKU-01302,Product_97,Books,WH-Delhi,2023-10-22,849,66,305.0,27,1016.0,164679,72,1,Supplier_83
SKU-00376,Product_88,Grocery,WH-Bangalore,2023-10-15,907,39,,350,4887.0,300817,75,0,Supplier_11
SKU-00869,Product_278,Grocery,WH-Delhi,2023-11-11,340,34,63.0,46,393.0,83393,9,0,Supplier_32
SKU-01410,Product_435,Grocery,WH-Bangalore,2023-06-30,615,73,429.0,389,3854.0,203685,66,0,Supplier_48
SKU-01798,Product_228,Grocery,WH-Bangalore,2023-04-23,364,46,418.0,262,2770.0,298786,260,0,Supplier_34
SKU-01055,Product_480,Apparel,WH-Bangalore,2023-05-05,231,27,415.0,126,2075.0,266805,67,0,Supplier_5
SKU-01952,Product_299,Electronics,WH-Delhi,2023-05-16,92,81,178.0,336,742.0,33122,12,1,Supplier_89
SKU-01511,Product_356,Home,WH-Mumbai,2023-10-31,9,50,430.0,41,509.0,242093,84,0,Supplier_59
SKU-00799,Product_469,Home,WH-Chennai,2023-05-18,164,98,187.0,156,2003.0,446641,52,1,
SKU-01030,Product_208,Home,WH-Mumbai,2023-05-01,981,38,301.0,217,2513.0,73048,37,1,Supplier_21
SKU-01789,Product_469,Home,WH-Bangalore,2023-05-24,891,43,128.0,449,2440.0,211269,36,1,Supplier_52
SKU-00742,Product_140,Apparel,WH-Delhi,2023-11-06,469,12,168.0,149,2071.0,165254,72,0,Supplier_94
SKU-01606,Product_203,Apparel,WH-Delhi,2023-09-18,175,69,269.0,378,1772.0,237127,25,0,Supplier_13
SKU-01550,Product_343,Electronics,WH-Chennai,2023-08-01,136,75,400.0,179,1936.0,422634,46,0,Supplier_18
SKU-01103,Product_77,Electronics,WH-Bangalore,2023-03-16,774,71,306.0,93,4130.0,431648,17,1,Supplier_8
SKU-00867,Product_201,Grocery,WH-Delhi,2023-12-05,857,51,474.0,497,3079.0,486627,77,1,Supplier_20
SKU-01378,Product_285,Home,WH-Delhi,2023-08-30,925,93,,196,3302.0,444323,68,1,Supplier_66
SKU-00052,Product_493,Electronics,WH-Mumbai,2024-01-10,363,72,210.0,405,,62224,38,1,Supplier_92
SKU-00727,Product_344,Grocery,WH-Chennai,2023-02-05,766,72,449.0,279,4266.0,116230,68,1,Supplier_55
SKU-01626,Product_309,Electronics,WH-Chennai,2023-10-16,384,66,399.0,117,2122.0,275825,28,0,Supplier_17
SKU-00068,Product_73,Home,WH-Chennai,2023-01-28,666,85,260.0,389,2023.0,175724,35,0,Supplier_77
SKU-00476,Product_456,Apparel,WH-Mumbai,2023-05-21,926,91,74.0,170,1847.0,263976,61,1,Supplier_14
SKU-01074,Product_354,Home,WH-Chennai,2023-01-05,993,23,348.0,224,2580.0,314056,8,1,Supplier_31
SKU-00754,Product_101,Home,WH-Chennai,2023-11-03,69,95,251.0,53,1977.0,241209,16,0,Supplier_71
SKU-00060,Product_360,Grocery,WH-Chennai,2023-09-07,457,51,97.0,124,3017.0,413309,13,1,Supplier_93
SKU-00095,Product_471,Grocery,WH-Bangalore,2023-11-17,563,69,94.0,114,110.0,494977,35,0,Supplier_69
SKU-00306,Product_12,Books,WH-Bangalore,2023-03-08,352,11,0.0,489,4402.0,272435,29,0,Supplier_53
SKU-00412,Product_210,Grocery,WH-Delhi,2023-11-02,158,19,37.0,288,4348.0,383053,22,0,Supplier_76
SKU-01496,Product_483,Apparel,WH-Bangalore,2023-08-01,268,97,142.0,339,2101.0,141610,29,0,Supplier_100
SKU-00317,Product_277,Electronics,WH-Bangalore,2023-07-04,827,30,57.0,108,1164.0,318648,10,1,Supplier_51
SKU-01506,Product_262,Grocery,WH-Chennai,2023-08-15,414,35,278.0,5,1782.0,132724,35,1,Supplier_15
SKU-00071,Product_195,Electronics,WH-Chennai,2023-12-10,747,57,467.0,266,4099.0,245604,54,1,Supplier_3
SKU-00420,Product_446,Home,WH-Delhi,2023-01-25,513,59,13.0,386,1942.0,495108,62,0,Supplier_58
SKU-01641,Product_396,Apparel,WH-Mumbai,2023-09-19,724,10,7.0,428,4476.0,474287,4,0,Supplier_30
SKU-01238,Product_439,Home,WH-Chennai,2023-05-19,926,45,400.0,187,2749.0,309648,21,0,Supplier_41
SKU-00984,Product_257,Grocery,WH-Mumbai,2023-07-06,367,37,112.0,435,890.0,197200,65,1,Supplier_42
