employee_id,join_date,department,role,age,gender,salary,tenure_months,performance_score,satisfaction_score,overtime_hours,trainings_attended,attrition,last_promotion_months_ago
EMP-006767,2021-06-26,Marketing,Mid,56,Female,1056305,71.0,4.124049196307002,3.2569018760008484,20,2,1.0,43
EMP-006768,2016-01-29,Marketing,Manager,41,Male,1409159,51.0,3.390396553671446,3.385123229622044,15,2,1.0,33
EMP-006769,2019-12-23,Operations,Junior,26,Male,1669505,55.0,2.8031645400856613,1.0367855035955151,16,7,1.0,43
EMP-006770,2019-07-01,Marketing,Junior,45,Female,1931655,20.0,3.701988742442015,3.710152497104308,35,1,0.0,32
EMP-006771,2019-08-03,Finance,Mid,45,Female,1203963,112.0,1.2943696781588203,3.9808056090953174,18,4,0.0,45
EMP-006772,2020-06-01,Marketing,Mid,33,Male,1142875,26.0,3.1347005971420403,2.733249313204487,21,1,0.0,20
EMP-006773,2015-02-22,Finance,Lead,42,Female,441143,105.0,2.2368968976542973,2.390132208560309,6,4,0.0,39
EMP-006774,2021-05-09,Operations,Mid,53,Male,784624,48.0,3.6372219671214183,1.436661193174496,33,1,0.0,1
EMP-006775,2021-06-23,HR,Manager,33,Male,1627206,27.0,1.0833022463780577,1.9377732808591115,1,7,1.0,5
EMP-006776,2015-05-20,Sales,Senior,37,Male,1344616,17.0,3.4706142408191765,2.008122006661472,6,7,1.0,24
EMP-006777,2020-08-26,HR,Manager,49,Female,1425608,91.0,1.8904725707548442,1.0721150293600425,10,8,0.0,13
EMP-006778,2016-01-22,Sales,Mid,49,Male,1686463,82.0,4.7208641028444625,3.223554366966187,45,7,0.0,17
EMP-006779,2021-02-14,IT,Senior,41,Female,543341,94.0,3.3203095056492673,4.927525888718929,15,4,0.0,23
EMP-006780,2017-10-27,Operations,Junior,52,Female,1524041,53.0,3.5880391946847894,3.0873398140713286,12,1,1.0,44
EMP-006781,2017-05-17,Marketing,Mid,41,Female,1303399,83.0,4.995992882295761,3.1327966487896046,29,0,1.0,39
EMP-006782,2016-05-08,Sales,Lead,49,Female,1395127,82.0,4.8056263381756565,1.6205658752425678,45,4,0.0,36
EMP-006783,2020-06-24,IT,Junior,53,Male,329219,83.0,2.357655343248195,3.628783898224749,31,9,0.0,3
EMP-006784,2015-09-25,Operations,Manager,33,Male,1701378,3.0,2.4133838236218175,2.2812909855053576,18,1,0.0,6
EMP-006785,2021-06-11,Operations,Senior,28,Female,1069553,108.0,2.5184779649975915,4.266372994822339,35,1,1.0,36
EMP-006786,2018-06-12,IT,Lead,31,Female,1785707,45.0,3.7956028552230747,4.612973296464658,42,5,1.0,39
EMP-006787,2021-07-04,Marketing,,52,Male,1515784,26.0,3.2087670497763323,3.8227577351312885,27,9,0.0,18
EMP-006788,2015-09-29,Sales,Lead,48,Male,884318,36.0,1.5740325076361685,2.5076402380068092,25,0,1.0,3
EMP-006789,2015-11-06,Operations,Senior,27,Male,1245390,116.0,2.1027192041116023,2.0025926367330174,32,8,0.0,35
EMP-006790,2020-03-08,Sales,Senior,48,Male,579781,47.0,2.490739669489431,4.581223205489685,40,0,1.0,40
EMP-006791,2020-07-02,IT,Senior,51,Male,1096606,77.0,3.1821121883389787,3.632183919945249,42,0,1.0,19
EMP-006792,2019-12-06,Finance,Manager,59,Female,532257,44.0,4.476643335424358,3.114044238469997,20,9,1.0,25
EMP-006793,2017-05-18,Finance,Lead,44,Male,1737787,39.0,4.954365403065352,4.519854040470913,12,2,1.0,43
EMP-006794,2016-05-21,Marketing,Mid,46,Male,1006053,58.0,4.584489093564568,2.1788294079262713,22,8,0.0,20
EMP-006795,2018-12-11,Sales,,32,Male,944151,5.0,4.523685315829407,3.7359043311301154,14,5,1.0,44
EMP-006796,2018-11-06,Operations,Junior,23,Female,1206574,60.0,1.739080940545878,4.077937442894806,31,3,0.0,5
EMP-006797,2015-04-06,Sales,Manager,50,Male,1333478,92.0,1.3273613379350255,1.7956252538896136,15,9,1.0,23
EMP-006798,2019-03-25,Sales,,38,Female,1835603,28.0,2.5014439377368687,2.073254582940976,22,3,0.0,0
EMP-006799,2016-12-21,IT,Manager,44,Male,594936,23.0,1.232536203098455,3.6858595997205654,21,8,1.0,22
EMP-006800,2017-02-02,Operations,Senior,33,Female,1204267,86.0,1.2343551970982913,1.4804850156270426,4,7,0.0,43
EMP-006801,2020-05-05,Marketing,Junior,35,Female,1202235,62.0,1.1417634644699355,2.103959681581301,24,0,1.0,7
EMP-006802,2018-01-21,HR,Junior,58,Male,926662,95.0,3.0898508536618494,4.874547490806765,3,4,0.0,12
EMP-006803,2015-02-26,Sales,Mid,27,Male,1321327,24.0,1.18102878981247,1.119508609472759,44,2,0.0,46
EMP-006804,2015-02-26,Sales,Mid,39,Female,1158823,,2.564784545826356,2.3025126190585254,41,8,1.0,42
EMP-006805,2015-06-24,IT,Lead,26,Female,1964057,50.0,2.6614754599770363,2.3332989417590952,0,9,1.0,4
EMP-006806,2018-09-14,IT,Mid,560,Female,933267,50.0,2.3415131767899533,3.385454425450336,22,3,1.0,36
EMP-006807,2018-12-09,Marketing,Mid,27,Female,395011,41.0,3.7261312093528094,4.8519129612627765,41,7,1.0,30
EMP-006808,2019-06-16,HR,Lead,48,Female,405137,61.0,2.3172797962334197,2.3878437437651785,42,0,0.0,23
EMP-006809,2021-10-19,Sales,Junior,57,Female,1951471,20.0,1.9857606856827936,1.795913745228833,32,7,0.0,28
EMP-006810,2017-09-19,Finance,Manager,47,Male,1358820,33.0,4.768050208619006,2.1483715213055095,42,2,0.0,40
EMP-006811,2020-09-07,Sales,Junior,54,,1117602,112.0,4.908849729952589,2.2073779306301358,40,7,0.0,34
EMP-006812,2020-08-12,Finance,Junior,35,Female,880366,56.0,3.2546083230860585,4.478647107815466,0,1,1.0,8
EMP-006813,2017-03-07,HR,Junior,48,Female,899854,38.0,2.035324400062769,1.2868985492045573,3,5,1.0,7
EMP-006814,2020-04-27,IT,Mid,38,Male,1312324,83.0,3.719575861948641,2.7118287249407635,35,1,1.0,32
EMP-006815,2015-07-25,Operations,Mid,38,Male,949862,18.0,4.0424373484240625,4.885284156231251,15,9,1.0,2
EMP-006816,2021-05-03,Marketing,Senior,35,Female,1749623,20.0,4.074002249374008,2.0945441769099897,43,4,1.0,26
EMP-006817,2017-03-29,Operations,Lead,26,Female,1451248,13.0,4.732096674447166,4.831529332092888,39,7,1.0,44
EMP-006818,2018-03-31,IT,Senior,33,Female,1808612,96.0,4.438700143841995,2.8794318543473807,44,4,0.0,6
EMP-006819,2018-11-08,Operations,Senior,28,Female,1784118,15.0,4.3219037647982566,4.515605320898237,13,0,0.0,12
EMP-006820,2016-10-24,HR,Junior,33,Male,1711448,113.0,4.390013978720194,47.65947018255283,6,0,1.0,16
EMP-006821,2015-03-08,Sales,Junior,31,Male,1078528,89.0,1.0291826506795836,3.4938980693862467,32,2,0.0,30
EMP-006822,2021-01-26,Sales,Senior,54,Female,823553,11.0,2.2451465935711243,4.982800690907876,29,8,0.0,4
EMP-006823,2016-02-02,Operations,Mid,57,Female,664467,57.0,2.0426186890638474,4.253931553887703,41,7,1.0,38
EMP-006824,2017-12-23,Finance,Lead,25,Male,1310520,15.0,3.828743166984087,2.034116790400981,0,0,1.0,40
EMP-006825,2019-02-22,Sales,Lead,46,Male,1445223,109.0,3.214713847213959,38.09915589018687,6,2,0.0,45
EMP-006826,2020-09-17,Operations,Junior,38,Male,1807867,75.0,1.8119276751724582,1.543302793229468,49,3,1.0,17
EMP-006827,2015-12-11,HR,Junior,30,Male,692415,78.0,1.8615135321455472,2.3581298767063803,43,7,0.0,21
EMP-006828,2019-09-14,Sales,Junior,32,Female,1954868,42.0,4.857052643549404,4.3616743872596775,45,2,0.0,7
EMP-006829,2015-07-27,Operations,Lead,41,Female,822399,72.0,2.2203195234518884,4.738862325381742,3,5,1.0,46
EMP-006830,2020-02-25,IT,Manager,25,Female,871035,118.0,2.5550924069974514,1.7561590975553916,1,7,0.0,1
EMP-006831,2021-09-17,IT,Mid,47,Female,896513,54.0,2.800619154059121,2.2106063784570593,48,6,0.0,44
EMP-006832,2016-12-29,Operations,Mid,58,Female,963296,30.0,3.626907614204626,4.37854597691009,7,6,0.0,28
EMP-006833,2015-01-23,IT,Senior,41,Male,893368,5.0,3.189559635339239,2.8214782808468084,23,5,0.0,42
EMP-006834,2015-09-02,HR,Manager,26,Male,727349,77.0,1.6897932948649115,3.274344428382886,29,8,0.0,7
EMP-006835,2018-08-12,HR,Manager,43,Female,780742,81.0,2.8281771583388764,3.1534623578809478,6,0,1.0,5
EMP-006836,2016-04-15,HR,Manager,56,Male,1667147,117.0,3.4079501940550476,2.434761061314006,43,8,0.0,25
EMP-006837,2017-01-19,Marketing,Manager,23,,1869663,78.0,4.081023577006649,3.6804020068962737,1,5,1.0,21
EMP-006838,2019-06-15,Operations,Junior,50,Female,1793771,88.0,2.019614154450699,2.2328389891615243,40,6,1.0,23
EMP-006839,2018-10-12,HR,Senior,52,Female,567214,2.0,3.9965804886341263,3.465773017980104,24,1,1.0,35
EMP-006840,2017-04-07,Operations,Mid,26,Female,808317,27.0,4.066445203445443,2.023512480860081,18,0,0.0,39
EMP-006841,2016-11-25,Marketing,Mid,47,Male,679549,55.0,1.8026957385072282,3.5311333712915998,19,5,0.0,45
EMP-006842,2017-08-30,HR,Lead,46,Male,1070451,,4.235054285236456,4.951120570565812,3,6,1.0,21
EMP-006843,2015-05-03,IT,Junior,41,Female,988886,51.0,4.8945217635884415,2.7568731385444223,19,4,1.0,46
EMP-006844,2016-09-23,IT,Junior,26,Female,1665152,62.0,1.9658658153379185,3.9294972592956934,7,0,0.0,15
EMP-006845,2017-08-13,Finance,Manager,46,Female,850750,88.0,2.910716417541246,2.4446346592058936,44,4,1.0,29
EMP-006846,2020-12-29,Sales,Mid,33,Male,856475,55.0,3.788156098818524,1.131777510912357,45,8,,20
EMP-006847,2019-01-21,Marketing,Senior,47,Male,839635,108.0,2.4623117475889935,4.184889074488151,45,9,0.0,8
EMP-006848,2016-08-29,HR,Mid,23,Male,1279138,28.0,2.7696310575326657,1.9468074362039034,41,0,0.0,34
EMP-006849,2015-03-05,Operations,Manager,27,Female,598894,23.0,4.701131418939999,4.948275876088768,40,5,0.0,19
EMP-006850,2016-08-15,Sales,Lead,37,Female,1896954,110.0,4.711677450406843,,24,4,0.0,43
EMP-006851,2020-06-08,Operations,Manager,23,Male,1071876,61.0,3.72999727726232,1.506433494855207,43,1,0.0,24
EMP-006852,2015-01-23,Sales,Mid,52,Male,1073731,71.0,2.015161814710641,3.551376910941135,27,5,0.0,25
EMP-006853,2019-10-03,Sales,Manager,46,Male,1008504,76.0,2.9743967560071423,3.9685259048538546,42,6,0.0,30
EMP-006854,2017-12-20,Finance,Junior,23,Male,723779,53.0,3.290236483999291,1.4334104935597027,7,7,0.0,11
EMP-006855,2016-05-11,Sales,Junior,22,Female,1903312,58.0,2.679678471398397,4.961782302939442,1,6,0.0,2
EMP-006856,2017-05-16,Finance,Mid,540,Male,1334068,45.0,2.0076059520461516,4.898424584904939,43,7,1.0,38
EMP-006857,2020-08-11,HR,Mid,23,Male,479161,18.0,3.9648628576548828,2.4537025562727526,1,3,1.0,37
EMP-006858,2015-10-10,Finance,Mid,31,Male,1217829,13.0,1.4211226145560465,4.380234689201837,43,5,1.0,6
EMP-006859,2018-01-19,Finance,Mid,47,Male,527750,63.0,3.6291721990863977,2.9296214239171965,36,0,1.0,6
EMP-006860,2018-09-04,IT,Mid,47,Female,828559,33.0,2.982055930726792,2.399738491651462,40,2,1.0,36
EMP-006861,2019-06-24,IT,,44,Male,1106517,71.0,2.801611468066574,1.1817929782485006,29,9,1.0,26
EMP-006862,2017-05-14,HR,Mid,39,Female,787166,69.0,1.6238200859563925,3.162408409316217,44,5,1.0,20
EMP-006863,2018-11-26,Marketing,Mid,29,Female,1720416,63.0,2.9212258970486715,2.237298612161797,31,5,0.0,9
EMP-006864,2020-07-02,Finance,Lead,54,Male,1453594,112.0,3.7824839193503035,2.9569528259709337,21,2,,41
EMP-006865,2021-10-31,IT,Senior,40,Male,1033063,112.0,2.230275413075299,2.736725918097654,23,1,1.0,36
EMP-006866,2015-11-23,Sales,Junior,35,Female,924520,61.0,2.7184971058260423,2.2200847394444847,37,6,0.0,1
EMP-006867,2020-06-27,Finance,Lead,46,Female,1899276,82.0,2.936818611999736,1.5866628938665222,39,2,0.0,8
EMP-006868,2018-06-22,Operations,Lead,27,Female,689623,79.0,4.051920730044497,3.0959144997557178,21,6,1.0,33
EMP-006869,2015-06-13,Finance,Lead,33,Male,1429601,65.0,4.881924770279532,3.8004158610060887,2,1,0.0,35
EMP-006870,2020-12-05,IT,Lead,31,Male,1596735,,1.1482336952307146,4.222409287932841,29,3,1.0,0
EMP-006871,2017-07-20,IT,Mid,35,Female,1173121,63.0,3.4291947749609446,2.6608715872984328,37,1,1.0,40
EMP-006872,2020-07-21,HR,Senior,46,Female,1594630,13.0,1.6321099707283357,3.0069401170903296,11,6,1.0,33
EMP-006873,2020-12-19,Operations,Lead,39,Female,1701501,21.0,1.9693190938891174,4.282927867540446,27,7,1.0,29
EMP-006874,2019-09-06,Finance,Manager,54,Female,1441377,20.0,2.782219679444778,4.385228862639204,31,5,1.0,2
EMP-006875,2019-01-10,Marketing,Junior,28,Male,1528213,99.0,2.2319285727041716,3.7257118407997667,10,0,1.0,26
EMP-006876,2021-11-04,IT,Manager,26,,1376042,37.0,1.1244204726707916,3.117534113762976,33,8,0.0,26
EMP-006877,2019-04-24,HR,Manager,22,Female,366821,57.0,4.715489143730255,2.2126094033067067,49,2,1.0,33
EMP-006878,2019-03-03,Operations,Manager,25,Female,1748124,41.0,4.352619647750963,3.887717588570569,9,0,0.0,20
EMP-006879,2015-12-12,Operations,Senior,30,Male,723754,30.0,4.265958755058087,3.56299015615801,15,4,1.0,34
EMP-006880,2019-04-02,Finance,Junior,37,Male,1978459,60.0,2.4217685250640404,4.854027471715636,21,2,1.0,19
EMP-006881,2016-08-07,IT,Junior,58,Male,664820,73.0,2.271799974439671,1.436627099569201,48,0,,4
EMP-006882,2021-01-10,Marketing,Manager,34,Male,755711,71.0,4.221936112473999,4.105855835479656,30,1,0.0,11
EMP-006883,2019-04-08,HR,Manager,45,Male,734180,46.0,3.033246612540562,2.490760802026381,43,8,0.0,11
EMP-006884,2021-04-17,Operations,Lead,35,Male,646482,37.0,4.691617931485702,,20,5,1.0,4
EMP-006885,2020-03-23,Sales,Senior,28,Female,982361,11.0,3.9812184340330807,4.533628100563064,1,8,1.0,31
EMP-006886,2019-06-10,Marketing,Mid,44,Male,898855,79.0,1.599234976776104,4.310447950111026,36,3,1.0,6
EMP-006887,2021-01-11,IT,Lead,28,Female,403874,98.0,1.274840018831474,2.840074837834534,9,5,0.0,31
EMP-006888,2017-01-01,Sales,Lead,36,Female,813165,86.0,4.902702058963525,1.9185100069924275,27,4,1.0,29
EMP-006889,2021-03-28,Sales,Senior,59,Female,364456,23.0,3.943684048293108,3.2453409617199287,23,8,1.0,28
EMP-006890,2015-04-17,Marketing,Manager,42,Female,1281277,55.0,3.804668943119323,3.5711942283916915,39,0,0.0,38
EMP-006891,2018-12-20,HR,Senior,28,Male,557132,35.0,3.1771687567347096,4.0309598116338545,35,1,1.0,16
EMP-006892,2019-09-25,IT,Lead,50,Female,911950,111.0,2.430045033507386,4.4351613008021875,4,1,0.0,28
EMP-006893,2015-04-03,IT,Junior,56,Female,1858723,2.0,4.515151510208014,1.1104557218031217,36,9,0.0,16
EMP-006894,2015-07-07,Operations,Mid,27,Female,332101,61.0,2.241409950687124,3.589455948971499,38,8,1.0,3
EMP-006895,2015-10-07,Sales,Junior,50,Male,1761067,42.0,2.551207069343403,3.042551415721005,30,3,1.0,11
EMP-006896,2016-10-07,IT,Mid,53,Female,455427,73.0,1.5698567491253033,1.111426618958304,36,8,1.0,6
EMP-006897,2021-08-18,Operations,Junior,33,Female,1355984,14.0,2.444737745173746,3.9815195921404323,26,3,1.0,15
EMP-006898,2018-12-11,HR,Junior,35,Male,313435,75.0,1.4784585350514878,4.423003505296114,0,2,0.0,34
EMP-006899,2018-06-07,Marketing,Senior,48,Female,1755490,114.0,4.817613986499952,1.027811195193479,2,5,1.0,7
EMP-006900,2018-12-29,Sales,,51,Male,1859481,60.0,2.5542752795448407,3.180442966986572,28,9,0.0,6
EMP-006901,2017-10-18,Marketing,Junior,57,Male,1231970,74.0,3.5793023994458593,1.3341433623812362,30,8,1.0,14
EMP-006902,2021-02-06,Finance,Manager,43,Male,1915615,4.0,2.951409236711408,2.8997484506157916,19,9,0.0,0
EMP-006903,2018-07-17,Operations,Mid,59,Female,1382292,103.0,2.4101383991735603,4.001447654296957,18,6,1.0,24
EMP-006904,2016-04-19,Finance,Junior,450,Male,1469322,71.0,2.8248928457996145,4.236173141896529,25,0,0.0,37
EMP-006905,2016-03-02,Marketing,Mid,54,Female,565198,77.0,1.0407915354900905,2.3713667635328206,13,9,1.0,19
EMP-006906,2020-04-06,Operations,Manager,46,Female,994395,15.0,2.9595749512416987,,39,6,0.0,31
EMP-006907,2017-07-06,Finance,Mid,27,Male,1204817,98.0,3.379757360609654,2.0987404113599673,10,4,0.0,12
EMP-006908,2019-11-14,Sales,Manager,28,Male,1271194,101.0,1.0321196337273348,2.7897119032872353,27,1,0.0,4
EMP-006909,2020-08-01,Finance,Mid,22,Male,1925000,8.0,1.1768317503592285,4.438367845257803,7,1,1.0,24
EMP-006910,2016-04-03,IT,Lead,31,Female,873159,110.0,4.177883407664018,2.4834999065533188,8,3,0.0,16
EMP-006911,2015-05-30,Finance,Junior,23,Male,1742777,9.0,4.274372758887368,1.2266641289846394,11,5,1.0,31
EMP-006912,2020-08-16,IT,Lead,47,Male,1703847,1.0,2.0338457322902643,4.509081660110847,30,7,0.0,39
EMP-006913,2018-05-02,IT,,40,,1382753,89.0,1.0935398461934542,1.461695444940366,39,7,0.0,33
EMP-006914,2016-09-13,IT,Senior,47,Female,1800973,92.0,3.387737500761748,4.811691073299409,8,0,1.0,29
EMP-006915,2018-08-25,Operations,Junior,42,Female,1576583,88.0,1.742227979436315,1.446534415878597,48,9,0.0,32
EMP-006916,2020-12-09,Sales,Lead,54,Male,547520,41.0,2.2510515167397087,3.819508770271821,0,3,0.0,8
EMP-006917,2020-01-20,HR,Lead,24,,637508,92.0,3.8852979802219707,2.4963231896186446,33,0,0.0,37
EMP-006918,2020-09-03,HR,Manager,50,Male,720891,70.0,2.3626767998347096,1.4359748698862207,29,7,0.0,33
EMP-006919,2020-08-06,Operations,Senior,48,,1086074,105.0,4.909196881796836,4.341866630646418,23,7,1.0,17
EMP-006920,2018-02-12,HR,Manager,32,Female,345114,72.0,2.3214393681743934,2.183097446626975,42,4,0.0,26
EMP-006921,2015-11-28,Sales,Junior,50,Female,957359,69.0,1.5343127010816913,1.5700518472994993,37,2,1.0,18
EMP-006922,2019-07-12,Operations,Lead,31,Female,1704224,,2.0637815029685664,3.8214279155294264,24,8,0.0,38
EMP-006923,2021-05-22,HR,Mid,35,Male,1698266,55.0,2.3179740561180293,2.8215230984233393,31,1,0.0,32
EMP-006924,2021-09-10,IT,Manager,53,Female,733220,36.0,3.766951193730228,4.821859095666275,22,7,0.0,12
EMP-006925,2021-08-01,Finance,Manager,42,Female,897069,92.0,1.6921777942929772,4.76597953111566,30,3,0.0,27
EMP-006926,2015-12-17,Operations,Manager,47,Female,1162014,21.0,2.6459291330465367,1.4635221395844122,46,1,1.0,33
EMP-006927,2017-03-28,IT,Manager,44,Male,558089,98.0,4.1971081678403905,3.3336224047075054,2,3,1.0,39
EMP-006928,2018-10-22,Marketing,Senior,50,Female,1897038,75.0,2.200985247049092,1.0203675794598968,12,3,0.0,33
EMP-006929,2016-10-20,Sales,Junior,58,Female,1540818,92.0,2.2578764426144056,3.7024449778390616,11,2,1.0,35
EMP-006930,2016-08-21,IT,Manager,57,Male,1805898,28.0,1.953717412156195,2.5516925867766425,26,5,1.0,13
EMP-006931,2017-04-10,Marketing,Senior,53,Female,722923,79.0,3.602558973218661,3.479207465363369,17,1,0.0,23
EMP-006932,2015-01-02,IT,,39,Male,665038,17.0,2.8582819332687572,1.2774831507604731,12,6,1.0,0
EMP-006933,2016-11-17,HR,Lead,31,Female,1415641,35.0,4.867126988637715,4.498136703416137,2,7,0.0,2
EMP-006934,2020-07-09,Sales,Senior,30,Female,943681,95.0,4.4579246776640105,2.1990026147002943,10,0,0.0,18
EMP-006935,2019-05-13,IT,Senior,26,Female,1147960,106.0,3.9035882891175877,3.8389509695476867,10,6,0.0,22
EMP-006936,2021-02-18,Finance,Lead,35,,1072549,47.0,4.638700914294732,2.0585969099030295,28,9,1.0,7
EMP-006937,2016-11-07,Sales,Lead,38,Male,1829328,66.0,4.374234057175885,3.0681524154217357,2,1,0.0,8
EMP-006938,2018-05-01,Marketing,Lead,25,Male,1045935,80.0,3.7630636278605833,2.3653825857068473,35,5,,47
EMP-006939,2020-12-12,Finance,Manager,22,Male,1419837,80.0,4.087814072619041,4.273258574962028,33,8,0.0,21
EMP-006940,2017-08-27,HR,Manager,59,Male,825088,118.0,3.6329625280125777,,35,9,1.0,4
EMP-006941,2018-07-29,Finance,Senior,28,Female,1435047,106.0,2.5122391218835953,1.834395945823696,37,4,0.0,26
EMP-006942,2021-10-01,Operations,Lead,41,Female,1933450,116.0,3.0918490141486576,3.278556952239444,26,5,0.0,43
EMP-006943,2015-11-11,IT,Lead,40,Female,1553028,10.0,2.248622847012974,2.672047950325323,28,7,1.0,29
EMP-006944,2021-01-30,Sales,Lead,40,Female,1392609,23.0,4.819333409746217,4.366096892601801,0,5,1.0,15
EMP-006945,2021-04-04,Operations,Junior,39,Female,1083998,60.0,2.7036746571886145,3.4091364128521864,43,7,1.0,31
EMP-006946,2019-06-03,Operations,Senior,26,Female,1743134,60.0,2.687556666037178,1.910662730358064,37,5,1.0,23
EMP-006947,2021-06-06,HR,Senior,49,Male,1763154,106.0,3.6326027241569294,1.2204303089740454,3,1,1.0,40
EMP-006948,2018-06-25,Operations,Senior,55,Female,1554422,10.0,3.0324950400993647,4.216927805226298,45,5,1.0,14
EMP-006949,2019-07-28,HR,Junior,27,Female,1619807,29.0,1.2658618041144205,3.0327580435675876,14,7,1.0,46
EMP-006950,2016-12-16,Finance,Lead,34,Male,998265,74.0,3.807577501845283,3.7278455218977298,49,0,0.0,1
EMP-006951,2018-05-16,Finance,Mid,33,Male,1350282,116.0,2.778778581084022,1.2485197866031021,18,4,0.0,1
EMP-006952,2019-10-26,Marketing,Lead,51,Male,1029769,107.0,1.7085429272374761,2.447033018261754,28,5,0.0,6
EMP-006953,2020-03-30,Operations,Lead,29,Male,721350,14.0,4.200219506255275,1.4068567628852455,18,8,0.0,2
EMP-006954,2016-06-07,Finance,Lead,27,Female,996538,115.0,4.717793202370076,3.0747150888965677,38,9,0.0,3
EMP-006955,2018-11-06,HR,Junior,27,Female,1009284,90.0,3.621371786847688,1.5889559723782458,31,3,0.0,0
EMP-006956,2016-06-07,IT,Mid,52,Male,898396,82.0,1.8457648467998213,4.956316482158533,19,8,1.0,13
EMP-006957,2016-10-25,Marketing,Mid,41,Female,1883238,99.0,3.2070257004794454,4.21361514971405,14,3,1.0,43
EMP-006958,2017-04-25,Finance,Lead,41,Male,1702567,115.0,4.2052595137764275,4.721772484120743,27,7,0.0,2
EMP-006959,2019-10-04,IT,Junior,50,Male,1470586,8.0,4.681807456989535,2.9320917533905657,20,2,0.0,8
EMP-006960,2017-04-07,Finance,Manager,56,Female,1016698,93.0,2.2765408539377354,1.439295510126846,38,9,1.0,3
EMP-006961,2021-01-19,Sales,Lead,58,Male,1123336,80.0,2.319328398953771,3.5408905688997336,2,8,,25
EMP-006962,2015-06-23,Finance,Mid,41,Female,1004446,70.0,2.595467325933866,2.5563418893413425,2,7,0.0,25
EMP-006963,2020-03-07,Finance,Manager,37,Female,827161,74.0,3.6775816971728363,2.7029515155027837,15,6,0.0,1
EMP-006964,2017-08-30,HR,Mid,54,Female,1048802,57.0,4.066653116528309,2.9845190217148407,45,8,0.0,35
EMP-006965,2016-04-15,Finance,Manager,46,Male,1615399,17.0,4.4867184794076564,3.1552877521963434,20,5,1.0,29
EMP-006966,2021-09-17,Sales,Junior,27,Female,323909,5.0,1.5633011644570782,2.7734503601872533,20,8,1.0,16
EMP-006967,2016-07-28,Operations,Junior,39,Female,886874,80.0,2.282058348549329,2.2720872100519847,12,8,1.0,6
EMP-006968,2018-05-05,IT,Manager,39,Female,709599,55.0,2.8505168999678694,3.4637200259380716,29,4,1.0,35
EMP-006969,2018-04-30,HR,Mid,28,Female,368633,64.0,4.056347846996022,1.4627719580346592,20,0,1.0,4
EMP-006970,2020-11-11,IT,Lead,58,Female,1534418,15.0,4.6324805235094555,4.300308006126215,36,3,0.0,45
EMP-006971,2018-07-01,Marketing,Manager,26,,1182648,19.0,1.436675504407729,1.6231921782264283,7,1,0.0,39
