flight_id,flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,distance_km,aircraft_type,passengers,is_delayed,delay_reason,ticket_price
FL-010715,2023-08-29,GoAir,BLR,HYD,13:54,15:42,126.0,1502,B787,263,1.0,Technical,5799
FL-010716,2022-06-04,IndiGo,BLR,CCU,07:35,,118.0,2043,B787,163,0.0,Weather,14727
FL-010717,2023-03-20,Air India,HYD,MAA,13:10,12:36,191.0,985,B737,289,1.0,ATC,3748
FL-010718,2022-04-15,SpiceJet,BOM,BOM,18:33,04:07,109.0,1004,B737,262,,Technical,17618
FL-010719,2023-10-04,Air India,CCU,MAA,11:26,08:55,236.0,1997,B787,292,,ATC,15779
FL-010720,2023-10-26,SpiceJet,DEL,CCU,17:51,12:32,31.0,678,B787,219,0.0,ATC,6212
FL-010721,2023-09-11,IndiGo,CCU,BLR,11:57,12:02,198.0,2391,A321,242,1.0,Crew,5475
FL-010722,2022-03-27,GoAir,MAA,MAA,05:49,21:28,210.0,2975,A321,84,0.0,,11049
FL-010723,2023-05-24,Air India,MAA,BOM,04:23,19:27,,2045,A321,123,1.0,None,12205
FL-010724,2023-05-29,Vistara,HYD,CCU,00:13,07:00,281.0,2332,B787,265,1.0,Weather,10218
FL-010725,2023-04-09,IndiGo,HYD,CCU,06:48,20:13,,981,A320,115,0.0,Weather,3023
FL-010726,2024-03-05,Air India,DEL,MAA,14:48,16:18,142.0,1407,A320,138,1.0,ATC,13808
FL-010727,2023-04-26,GoAir,BLR,HYD,03:01,22:43,184.0,926,B787,194,1.0,ATC,7033
FL-010728,2023-10-19,Air India,BLR,HYD,18:50,09:59,120.0,2644,A320,270,1.0,None,8304
FL-010729,2024-02-26,IndiGo,CCU,HYD,19:16,09:06,267.0,689,B737,79,0.0,Weather,10760
FL-010730,2023-01-13,Air India,BLR,DEL,04:16,21:07,,1314,A320,186,1.0,Weather,13790
FL-010731,2023-12-01,GoAir,MAA,CCU,14:08,14:36,258.0,1334,A320,195,1.0,None,13541
FL-010732,2023-11-10,Air India,CCU,HYD,19:45,17:43,-13.0,2303,B737,170,1.0,Technical,15265
FL-010733,2023-05-01,Air India,CCU,HYD,22:14,03:28,167.0,1158,B787,235,0.0,ATC,7526
FL-010734,2022-04-23,IndiGo,DEL,HYD,14:16,23:20,187.0,440,A320,239,1.0,Crew,6257
FL-010735,2024-03-01,GoAir,BOM,BLR,21:52,17:13,32.0,2176,A320,66,1.0,Weather,10931
FL-010736,2023-04-05,IndiGo,BOM,HYD,11:15,16:37,156.0,2701,B737,178,1.0,Crew,17888
FL-010737,2023-07-21,SpiceJet,MAA,HYD,13:15,13:02,,380,B787,126,1.0,Technical,18368
FL-010738,2022-08-01,SpiceJet,BLR,DEL,05:21,05:17,100.0,2832,A321,207,0.0,Crew,6860
FL-010739,2023-01-12,Vistara,BOM,BOM,00:53,19:29,,1136,B787,90,0.0,None,16872
FL-010740,2022-03-24,GoAir,CCU,DEL,19:12,18:09,299.0,841,A320,129,1.0,ATC,2489
FL-010741,2024-02-16,GoAir,MAA,DEL,04:53,18:17,275.0,1013,A321,229,1.0,ATC,5962
FL-010742,2022-12-29,Vistara,MAA,CCU,12:43,02:51,271.0,942,A320,290,0.0,ATC,12441
FL-010743,2022-06-27,Air India,CCU,HYD,08:29,03:13,95.0,1954,A321,275,1.0,ATC,12004
FL-010744,2023-11-15,SpiceJet,DEL,BLR,08:33,08:17,76.0,2090,B737,113,0.0,ATC,16970
FL-010745,2023-10-25,IndiGo,BLR,DEL,16:14,17:53,188.0,602,A321,247,1.0,Weather,6349
FL-010746,2022-01-15,GoAir,DEL,BOM,05:51,01:46,77.0,218,B787,202,0.0,Weather,13697
FL-010747,2022-01-26,GoAir,DEL,BLR,01:51,21:19,163.0,2561,B737,127,1.0,Weather,5705
FL-010748,2022-03-12,SpiceJet,BLR,BLR,16:22,10:43,117.0,1949,B737,153,0.0,None,11759
FL-010749,2022-02-17,SpiceJet,MAA,BLR,17:40,01:09,280.0,414,B787,75,1.0,Technical,6032
FL-010750,2022-11-26,Air India,BLR,BLR,04:55,14:57,265.0,1298,A321,298,1.0,ATC,18276
FL-010751,2024-03-05,SpiceJet,BOM,HYD,21:58,16:55,160.0,1765,A321,255,1.0,Weather,11095
FL-010752,2023-10-15,Vistara,BLR,CCU,12:15,01:42,36.0,829,B737,229,1.0,ATC,15298
FL-010753,2022-10-22,Air India,BLR,HYD,14:08,10:05,217.0,1258,B737,127,1.0,None,12334
FL-010754,2023-01-21,SpiceJet,BOM,HYD,12:59,23:45,244.0,1471,A320,235,1.0,Weather,14114
FL-010755,2022-08-14,GoAir,DEL,MAA,05:30,11:05,253.0,2699,A320,123,1.0,Technical,17841
FL-010756,2023-06-01,IndiGo,MAA,BOM,07:12,08:51,292.0,1149,A320,214,1.0,Technical,15921
FL-010757,2022-12-17,GoAir,BLR,CCU,13:05,23:33,237.0,2155,B737,51,,Weather,19923
FL-010758,2022-05-26,GoAir,HYD,CCU,00:53,11:52,291.0,773,A320,195,1.0,Crew,14966
FL-010759,2023-02-15,GoAir,BOM,HYD,03:56,19:16,5.0,1829,B737,107,1.0,Crew,4728
FL-010760,2022-04-17,Air India,BOM,HYD,09:46,20:55,216.0,324,A320,163,0.0,Crew,11932
FL-010761,2023-09-02,GoAir,BOM,DEL,03:32,09:37,230.0,2505,B787,226,1.0,None,2068
FL-010762,2022-11-01,IndiGo,MAA,MAA,12:40,,-5.0,507,B787,188,0.0,Technical,12232
FL-010763,2023-09-02,GoAir,HYD,BLR,03:17,10:06,79.0,533,B737,253,1.0,Technical,10498
FL-010764,2022-10-13,IndiGo,DEL,CCU,07:54,20:04,39.0,470,A321,154,1.0,None,7220
FL-010765,2022-03-22,Air India,BOM,BLR,03:31,14:09,78.0,1754,B737,207,0.0,None,17138
FL-010766,2023-02-02,Vistara,DEL,HYD,02:30,23:21,22.0,281,B737,148,1.0,Weather,18535
FL-010767,2023-12-14,IndiGo,BOM,DEL,05:07,00:22,213.0,2260,B737,165,0.0,Crew,14277
FL-010768,2023-07-21,Vistara,CCU,BLR,09:04,17:37,192.0,2680,A321,79,1.0,Crew,18371
FL-010769,2023-01-07,IndiGo,MAA,CCU,04:59,09:51,284.0,597,A321,65,1.0,,19199
FL-010770,2022-02-06,Air India,DEL,HYD,13:16,20:14,167.0,616,A320,120,1.0,Technical,16444
FL-010771,2023-05-20,Vistara,MAA,DEL,04:39,05:48,53.0,2111,A321,118,1.0,None,6833
FL-010772,2022-12-25,Air India,CCU,DEL,10:09,02:37,58.0,274,B787,68,1.0,ATC,6915
FL-010773,2022-06-14,GoAir,BLR,DEL,23:02,17:44,209.0,342,B737,221,0.0,None,13752
FL-010774,2023-06-08,SpiceJet,MAA,DEL,10:34,16:46,156.0,2969,B787,228,0.0,Weather,19532
FL-010775,2022-12-20,SpiceJet,CCU,MAA,00:28,23:53,43.0,2185,A321,253,0.0,Weather,6229
FL-010776,2022-08-24,Vistara,CCU,DEL,09:51,09:57,6.0,924,A321,244,,Technical,2864
FL-010777,2023-02-19,SpiceJet,BOM,HYD,18:55,04:36,179.0,910,A320,293,1.0,ATC,2566
FL-010778,2024-02-19,Vistara,CCU,BLR,00:21,23:25,87.0,1161,B787,202,0.0,Weather,17185
FL-010779,2024-02-01,SpiceJet,HYD,BLR,04:42,06:33,267.0,1314,B787,79,1.0,Technical,9371
FL-010780,2022-04-11,GoAir,CCU,HYD,08:53,11:04,166.0,2284,B737,297,1.0,Technical,9543
FL-010781,2023-11-20,SpiceJet,DEL,MAA,16:03,03:33,218.0,904,B737,56,0.0,ATC,18509
FL-010782,2022-07-15,Vistara,BLR,MAA,04:43,15:45,265.0,1559,B737,261,1.0,Weather,4380
FL-010783,2023-09-22,IndiGo,MAA,HYD,19:48,13:15,272.0,925,B787,68,0.0,Technical,6826
FL-010784,2022-03-17,SpiceJet,BLR,DEL,11:35,22:13,11.0,1732,B787,53,0.0,None,4233
FL-010785,2023-10-16,IndiGo,DEL,MAA,03:44,16:41,178.0,423,B737,254,0.0,Crew,4102
FL-010786,2022-03-22,GoAir,MAA,BLR,23:37,12:11,213.0,259,B737,244,0.0,Weather,-9370
FL-010787,2022-04-30,SpiceJet,MAA,HYD,18:33,07:05,258.0,878,B737,276,1.0,Technical,12673
FL-010788,2023-10-02,IndiGo,BLR,HYD,19:44,,76.0,819,A321,237,1.0,None,2328
FL-010789,2022-03-01,SpiceJet,BLR,CCU,11:25,18:51,132.0,2191,A321,215,0.0,Crew,17202
FL-010790,2022-07-27,GoAir,MAA,BOM,21:54,18:19,208.0,427,A321,57,1.0,Technical,16899
FL-010791,2022-05-25,Vistara,BLR,BOM,02:31,13:22,144.0,653,A321,190,0.0,Crew,13443
FL-010792,2022-09-25,GoAir,MAA,DEL,09:18,10:39,57.0,2471,B787,79,0.0,Crew,14431
FL-010793,2022-11-12,Air India,DEL,MAA,11:27,04:24,108.0,1804,B787,96,1.0,Crew,17710
FL-010794,2022-08-02,Vistara,HYD,CCU,04:44,22:09,264.0,1397,A320,79,,ATC,19020
FL-010795,2024-02-23,SpiceJet,HYD,BOM,08:48,06:36,97.0,1955,A321,163,0.0,Weather,16476
FL-010796,2023-07-05,SpiceJet,DEL,BOM,02:41,23:43,-19.0,2688,B787,56,0.0,Weather,8321
FL-010797,2022-06-24,Vistara,HYD,CCU,07:10,15:54,283.0,330,B737,139,1.0,ATC,2673
FL-010798,2023-04-28,Air India,BLR,HYD,18:57,04:39,234.0,541,A321,145,0.0,None,16052
FL-010799,2023-06-23,IndiGo,BOM,BOM,18:57,10:43,49.0,2154,B787,259,1.0,Technical,7111
FL-010800,2023-08-24,Vistara,MAA,CCU,12:43,06:20,217.0,629,A320,151,1.0,Weather,10744
FL-010801,2022-02-25,Air India,BLR,HYD,14:15,16:40,55.0,1931,B787,233,1.0,Crew,2709
FL-010802,2023-06-14,GoAir,DEL,HYD,09:15,05:46,91.0,1938,B737,96,0.0,None,3711
FL-010803,2023-03-17,GoAir,DEL,BOM,01:13,15:05,87.0,1135,A320,281,0.0,None,16711
FL-010804,2023-02-15,IndiGo,BOM,CCU,18:35,19:07,-1.0,1538,B787,151,0.0,Technical,10713
FL-010805,2023-11-07,Vistara,MAA,BLR,04:00,21:31,174.0,303,B737,199,0.0,Weather,6718
FL-010806,2022-02-18,Vistara,DEL,BLR,11:00,04:19,141.0,2524,B787,180,0.0,ATC,3281
FL-010807,2023-01-29,IndiGo,CCU,BOM,05:06,10:34,141.0,2339,B737,87,0.0,Crew,2598
FL-010808,2022-10-13,SpiceJet,BLR,MAA,02:09,01:13,112.0,1483,A321,291,1.0,Crew,15500
FL-010809,2022-07-27,SpiceJet,CCU,DEL,18:09,10:07,59.0,2260,B787,167,0.0,Crew,6894
FL-010810,2022-04-23,GoAir,,MAA,21:34,12:02,115.0,2561,B737,97,1.0,Technical,18561
FL-010811,2024-01-30,Vistara,MAA,DEL,07:26,01:19,88.0,1668,A321,256,1.0,Crew,9799
FL-010812,2023-09-24,IndiGo,HYD,HYD,08:28,23:39,106.0,2331,B787,121,1.0,ATC,11337
FL-010813,2022-04-10,SpiceJet,BOM,BOM,15:55,00:25,151.0,2826,A320,94,0.0,Weather,4211
FL-010814,2022-04-11,SPICEJET,MAA,MAA,01:58,07:51,227.0,2987,B787,285,1.0,Weather,2834
FL-010815,2023-11-05,SpiceJet,MAA,MAA,08:47,21:24,,615,A320,56,1.0,Crew,5484
FL-010816,2023-12-03,IndiGo,DEL,BOM,15:25,10:42,,2299,B737,176,0.0,Crew,17630
FL-010817,2022-06-24,Vistara,HYD,CCU,12:30,11:47,-6.0,1853,A320,73,0.0,ATC,5393
FL-010818,2022-07-11,GoAir,HYD,BOM,02:07,18:12,47.0,1826,A320,253,0.0,Weather,10483
FL-010819,2023-01-22,SpiceJet,HYD,MAA,09:17,,226.0,355,B737,96,0.0,Technical,17439
FL-010820,2023-08-15,GoAir,HYD,BOM,07:57,13:19,208.0,1538,B737,145,0.0,None,3189
FL-010821,2023-05-30,IndiGo,,DEL,11:58,18:44,106.0,422,B787,286,0.0,Technical,5432
FL-010822,2023-10-15,GoAir,CCU,BOM,14:29,22:47,8.0,2990,A320,218,0.0,Crew,14647
FL-010823,2023-02-26,IndiGo,BLR,HYD,17:10,06:56,83.0,2512,A320,126,,Technical,2374
FL-010824,2023-11-07,Vistara,BOM,HYD,07:46,11:00,173.0,2762,A320,213,0.0,None,18506
FL-010825,2024-02-04,IndiGo,DEL,BLR,03:19,02:07,223.0,458,B737,286,0.0,Crew,13092
FL-010826,2023-05-23,SpiceJet,,BLR,02:57,13:35,146.0,1560,B787,168,0.0,ATC,19812
FL-010827,2022-04-11,Air India,CCU,HYD,00:07,07:02,90.0,2027,A320,98,1.0,Crew,12620
FL-010828,2022-03-05,Vistara,,CCU,22:48,12:23,39.0,1731,B737,87,0.0,Crew,19803
FL-010829,2022-11-01,GoAir,DEL,CCU,03:05,13:53,218.0,2628,A321,56,0.0,Technical,2515
FL-010830,2023-06-01,GoAir,BLR,BOM,03:25,23:47,246.0,1470,A320,298,0.0,Weather,8581
FL-010831,2023-06-05,Air India,DEL,CCU,01:18,02:45,71.0,2098,B737,68,0.0,Technical,2916
FL-010832,2024-03-04,Air India,HYD,DEL,22:19,19:41,16.0,2828,B737,225,0.0,Crew,8229
FL-010833,2022-04-21,Vistara,DEL,CCU,19:54,,288.0,908,A321,173,1.0,Technical,4280
FL-010834,2022-02-25,SpiceJet,HYD,HYD,15:52,15:43,33.0,2328,B787,134,1.0,Weather,16620
FL-010835,2023-06-05,SpiceJet,HYD,CCU,08:20,09:38,239.0,1985,B737,120,0.0,ATC,8549
FL-010836,2022-04-11,SpiceJet,BLR,DEL,14:22,02:41,163.0,1808,A320,214,1.0,Weather,2579
FL-010837,2022-08-19,GoAir,MAA,BOM,10:58,07:09,90.0,1185,A321,277,1.0,Weather,16291
FL-010838,2023-05-25,Air India,BLR,CCU,11:00,02:38,128.0,2860,A321,74,0.0,Technical,10616
FL-010839,2022-09-30,SpiceJet,MAA,CCU,19:07,11:05,109.0,2311,A321,118,1.0,Crew,3606
FL-010840,2024-02-09,Air India,DEL,HYD,17:49,10:35,103.0,1757,A321,264,0.0,Crew,8300
FL-010841,2023-09-11,Air India,MAA,MAA,03:49,10:53,59.0,1522,A320,191,0.0,Crew,13807
FL-010842,2022-05-25,GoAir,HYD,DEL,20:15,16:18,70.0,1840,A320,289,0.0,ATC,11684
FL-010843,2022-10-20,IndiGo,MAA,BLR,12:58,04:29,,2832,A320,288,1.0,ATC,10741
FL-010844,2022-09-21,IndiGo,BLR,HYD,06:18,08:28,276.0,2843,B787,98,0.0,Technical,11337
FL-010845,2022-10-05,Air India,BLR,BOM,13:04,03:57,60.0,379,B787,292,0.0,Technical,14959
FL-010846,2023-12-14,GoAir,BLR,CCU,08:51,23:01,290.0,224,A321,159,,Crew,6263
FL-010847,2022-10-21,Air India,MAA,CCU,15:36,14:36,-80.0,1563,A320,252,0.0,Crew,17689
FL-010848,2023-05-14,Air India,BOM,CCU,16:57,14:50,242.0,980,A320,198,1.0,Crew,16131
FL-010849,2023-08-20,Vistara,HYD,HYD,16:50,07:31,174.0,2228,A320,128,0.0,ATC,14499
FL-010850,2022-06-06,SpiceJet,HYD,BLR,13:05,23:36,104.0,2952,B737,92,1.0,ATC,-2945
FL-010851,2023-02-20,Air India,DEL,BOM,07:34,17:45,124.0,2676,B737,93,1.0,ATC,9704
FL-010852,2022-09-08,Vistara,MAA,CCU,02:50,11:16,130.0,2381,A321,102,1.0,Weather,5727
FL-010853,2023-05-06,SpiceJet,BLR,DEL,01:31,16:49,100.0,1213,B737,124,1.0,Technical,8997
FL-010854,2023-05-31,IndiGo,BOM,HYD,01:36,11:20,255.0,1879,B737,263,0.0,,16042
FL-010855,2022-07-25,Vistara,HYD,BOM,16:47,23:13,74.0,2682,B787,209,0.0,ATC,18241
FL-010856,2022-09-16,Air India,DEL,HYD,04:12,11:24,60.0,310,B787,278,0.0,Weather,16397
FL-010857,2022-07-09,GoAir,HYD,CCU,18:16,00:48,82.0,1639,A320,171,1.0,ATC,3622
FL-010858,2023-09-02,GoAir,BOM,BOM,07:02,15:43,164.0,326,B787,175,0.0,None,4770
FL-010859,2022-12-11,GoAir,HYD,MAA,01:51,08:29,54.0,1808,A320,194,1.0,Weather,13840
FL-010860,2023-12-04,Vistara,DEL,BOM,21:28,16:36,87.0,572,A321,236,1.0,Crew,2285
FL-010861,2022-02-23,SpiceJet,DEL,BLR,16:57,23:16,52.0,973,B787,136,0.0,Technical,7430
FL-010862,2023-12-31,SpiceJet,BLR,HYD,14:56,00:02,119.0,2566,A321,225,1.0,ATC,9709
FL-010863,2023-01-26,Air India,BOM,DEL,20:06,14:31,127.0,1872,B787,290,1.0,Crew,17955
FL-010864,2022-01-04,Air India,CCU,HYD,01:51,00:44,244.0,430,A321,272,0.0,None,2739
FL-010865,2024-03-05,SpiceJet,CCU,HYD,04:02,21:22,26.0,2657,B787,275,1.0,None,11533
FL-010866,2022-07-14,Air India,DEL,CCU,01:45,19:42,46.0,2913,A320,56,1.0,Technical,8189
FL-010867,2022-05-05,SpiceJet,MAA,MAA,17:46,04:46,195.0,2326,A321,177,0.0,Weather,6023
FL-010868,2022-12-09,IndiGo,DEL,DEL,10:56,09:28,289.0,533,B737,94,0.0,,11585
FL-010869,2023-02-27,Air India,BLR,BOM,15:49,02:10,248.0,546,B737,246,0.0,Weather,11726
FL-010870,2022-06-01,IndiGo,BLR,MAA,09:47,22:02,252.0,2033,A321,205,0.0,Crew,18436
FL-010871,2023-07-13,Vistara,DEL,MAA,22:45,14:09,151.0,325,B787,191,1.0,ATC,7384
FL-010872,2022-09-25,Air India,MAA,DEL,21:23,09:54,29.0,1128,A320,294,0.0,Weather,12310
FL-010873,2024-02-11,IndiGo,HYD,MAA,19:09,04:54,280.0,2522,B787,103,0.0,None,3032
FL-010874,2022-06-22,Air India,MAA,BOM,10:19,00:32,-6.0,1270,B737,236,0.0,Crew,11453
FL-010875,2024-03-03,Air India,HYD,CCU,03:59,09:20,114.0,701,A320,287,0.0,Weather,8326
FL-010876,2023-11-17,GoAir,BLR,BLR,15:32,23:36,-19.0,2582,A321,50,0.0,None,9826
FL-010877,2022-12-20,Vistara,BOM,DEL,13:35,05:00,231.0,2047,B787,125,0.0,Technical,13985
FL-010878,2023-06-27,GoAir,BLR,HYD,03:00,09:13,154.0,1742,B737,234,1.0,ATC,5703
FL-010879,2024-01-24,Air India,BLR,MAA,14:33,19:57,2600.0,2897,B737,230,0.0,Technical,6071
FL-010880,2022-08-13,Air India,CCU,BOM,18:47,13:08,159.0,620,A320,265,1.0,Crew,19590
FL-010881,2023-07-17,SpiceJet,CCU,HYD,09:52,07:37,202.0,2721,B737,220,0.0,Technical,8837
FL-010882,2023-01-09,Vistara,BLR,BOM,23:28,01:31,255.0,1949,B737,164,0.0,None,9940
FL-010883,2022-02-14,Vistara,CCU,DEL,02:45,13:25,180.0,2782,B737,188,1.0,Technical,3769
FL-010884,2022-04-08,GoAir,CCU,BOM,18:10,21:02,39.0,2069,A321,217,0.0,Crew,2027
FL-010885,2022-03-03,Air India,BLR,DEL,22:02,22:45,169.0,865,B787,235,1.0,Weather,2862
FL-010886,2023-11-30,IndiGo,DEL,MAA,10:49,21:54,-16.0,2404,A321,84,1.0,ATC,19918
FL-010887,2022-10-02,SpiceJet,BOM,MAA,12:21,03:58,94.0,2910,A320,106,0.0,Technical,16361
FL-010888,2023-12-26,SpiceJet,BLR,HYD,00:18,11:24,83.0,774,A320,93,1.0,ATC,12933
FL-010889,2022-03-02,Vistara,BLR,BLR,23:30,23:29,28.0,2681,B787,188,0.0,None,18942
FL-010890,2023-07-19,Vistara,BLR,HYD,07:30,13:21,113.0,1666,A320,154,1.0,Technical,8346
FL-010891,2023-10-16,GoAir,CCU,HYD,16:29,08:03,92.0,608,B787,205,1.0,ATC,16644
FL-010892,2023-12-15,SpiceJet,DEL,BOM,17:14,03:51,102.0,1414,A320,116,0.0,ATC,8713
FL-010893,2023-03-10,Vistara,BOM,HYD,16:06,18:13,-2.0,1427,B737,265,1.0,ATC,17879
FL-010894,2022-05-10,Vistara,HYD,DEL,14:16,05:28,248.0,2385,A321,227,0.0,Crew,11135
FL-010895,2022-08-30,Vistara,BOM,CCU,00:11,19:59,261.0,2788,A321,284,1.0,,7458
FL-010896,2024-01-05,IndiGo,MAA,DEL,08:24,12:24,49.0,2911,A320,81,0.0,Weather,6099
FL-010897,2023-01-07,IndiGo,BLR,BLR,00:20,18:52,148.0,1122,A320,222,0.0,ATC,15367
FL-010898,2022-01-01,Air India,HYD,HYD,07:15,23:14,144.0,257,B737,186,1.0,,19330
FL-010899,2023-04-26,SpiceJet,HYD,BLR,06:25,11:57,100.0,1208,A321,266,0.0,Weather,4236
FL-010900,2022-05-08,SpiceJet,CCU,BLR,03:31,23:04,247.0,316,B737,241,0.0,Crew,7334
FL-010901,2023-10-02,Vistara,CCU,CCU,21:19,05:48,24.0,1524,A320,110,1.0,Technical,11659
FL-010902,2022-06-13,Vistara,BLR,DEL,19:56,00:09,171.0,2097,B737,89,1.0,ATC,5361
FL-010903,2023-01-10,Vistara,BLR,MAA,05:57,22:07,84.0,1464,B737,227,1.0,Technical,12582
FL-010904,2022-11-24,SpiceJet,DEL,DEL,16:10,10:16,181.0,1465,A321,107,1.0,Weather,17718
FL-010905,2024-02-20,IndiGo,BLR,CCU,09:34,12:09,211.0,2457,B787,131,1.0,ATC,7326
FL-010906,2022-12-17,GoAir,BLR,BOM,21:08,08:03,83.0,352,A320,93,1.0,None,18870
FL-010907,2023-02-09,GoAir,MAA,BLR,01:40,16:16,146.0,1118,B737,180,0.0,Weather,12191
FL-010908,2022-10-17,GoAir,CCU,CCU,18:13,14:06,28.0,1300,B787,72,0.0,None,11975
FL-010909,2022-07-05,Air India,DEL,HYD,22:28,10:17,152.0,589,B737,206,0.0,Technical,17820
FL-010910,2022-09-15,GoAir,HYD,MAA,14:12,12:24,128.0,1689,B737,144,1.0,ATC,5385
FL-010911,2022-01-14,Air India,DEL,BOM,05:19,05:52,114.0,2073,A320,137,1.0,None,10932
FL-010912,2022-09-02,IndiGo,BOM,BLR,06:31,20:17,19.0,572,B787,261,0.0,Weather,9444
FL-010913,2022-10-26,GoAir,HYD,DEL,13:56,01:07,96.0,1770,B737,141,0.0,None,6547
FL-010914,2023-10-29,Air India,BOM,MAA,08:16,02:54,-2.0,2961,B737,84,1.0,Weather,8003
FL-010915,2023-05-20,Air India,CCU,CCU,04:47,20:11,114.0,1547,B787,186,0.0,None,5978
FL-010916,2024-02-16,GoAir,CCU,HYD,23:07,23:41,100.0,2734,A321,167,0.0,None,13572
FL-010917,2022-05-14,IndiGo,DEL,BLR,03:17,16:23,71.0,1786,B737,128,0.0,Technical,19656
FL-010918,2023-08-24,IndiGo,BLR,MAA,03:33,00:23,15.0,1040,A320,228,0.0,None,11003
FL-010919,2024-02-29,SpiceJet,BLR,BOM,18:28,19:27,158.0,1866,B737,235,0.0,Crew,6626
FL-010920,2022-01-30,Vistara,BLR,HYD,09:52,22:17,273.0,391,A321,297,0.0,None,6256
FL-010921,2023-11-30,Air India,BOM,BLR,09:33,02:05,120.0,2074,B737,207,0.0,None,5662
FL-010922,2022-01-13,GoAir,BLR,HYD,05:52,18:29,235.0,921,B737,271,0.0,Crew,9461
FL-010923,2022-08-17,GoAir,CCU,DEL,07:21,12:27,66.0,615,B737,173,0.0,Crew,14513
FL-010924,2023-07-26,SpiceJet,MAA,BLR,12:52,20:33,61.0,669,A320,169,0.0,None,3857
FL-010925,2023-11-05,GoAir,HYD,HYD,14:56,13:17,,2150,B737,142,1.0,ATC,6056
FL-010926,2023-05-11,Vistara,HYD,MAA,08:00,00:50,-18.0,524,A320,61,0.0,Weather,11350
FL-010927,2022-03-19,Vistara,MAA,BOM,04:25,03:00,158.0,644,A321,135,1.0,Crew,7198
FL-010928,2022-11-25,Air India,HYD,CCU,08:01,15:48,102.0,309,A320,74,0.0,ATC,2847
FL-010929,2022-08-25,GoAir,MAA,DEL,14:14,08:38,146.0,1258,B737,181,1.0,Weather,5354
FL-010930,2022-06-22,Vistara,BLR,HYD,19:58,11:09,239.0,2780,B787,287,0.0,None,10391
FL-010931,2022-07-09,Air India,,HYD,11:31,11:06,234.0,2029,A320,69,0.0,ATC,19408
FL-010932,2022-10-19,Vistara,BLR,HYD,16:29,06:07,152.0,392,B737,109,1.0,Weather,14102
FL-010933,2023-09-25,SpiceJet,,BOM,12:57,05:46,127.0,857,B737,67,0.0,None,14022
FL-010934,2022-09-06,Vistara,MAA,DEL,10:45,18:56,30.0,936,A321,127,0.0,ATC,9998
FL-010935,2022-05-21,Air India,HYD,BOM,21:07,21:42,239.0,2763,B737,103,0.0,Technical,11532
FL-010936,2022-04-19,IndiGo,MAA,BLR,01:01,04:27,156.0,2997,B737,204,1.0,Weather,12801
FL-010937,2023-06-07,Air India,BOM,MAA,17:58,21:14,6.0,1242,B787,58,1.0,Crew,9813
FL-010938,2023-06-17,Vistara,CCU,CCU,13:09,22:37,73.0,2805,A321,64,1.0,ATC,12385
FL-010939,2022-03-10,Vistara,CCU,DEL,14:39,15:10,9.0,631,A321,240,0.0,ATC,13869
FL-010940,2023-04-07,SpiceJet,CCU,HYD,00:21,09:33,41.0,2858,A320,140,1.0,Technical,8700
FL-010941,2022-11-24,SpiceJet,CCU,DEL,11:45,07:23,88.0,2964,A320,203,0.0,None,8433
FL-010942,2022-05-24,IndiGo,HYD,DEL,21:15,06:35,-11.0,2365,A320,130,0.0,Crew,6616
FL-010943,2022-06-09,SpiceJet,BLR,HYD,08:00,10:31,240.0,1827,B787,160,0.0,None,3498
FL-010944,2022-11-21,Vistara,BOM,BOM,00:12,19:29,24.0,1182,A320,271,0.0,,5798
FL-010945,2022-12-16,GoAir,BLR,BLR,02:36,16:38,191.0,1184,B737,289,1.0,,6381
FL-010946,2022-01-05,SpiceJet,DEL,MAA,01:54,20:56,259.0,2728,A320,238,0.0,Technical,19138
FL-010947,2022-01-27,SpiceJet,BOM,DEL,02:49,21:51,59.0,2727,B787,174,0.0,ATC,15483
FL-010948,2022-10-19,IndiGo,CCU,BLR,11:34,03:17,238.0,2633,B737,68,0.0,None,4270
FL-010949,2023-09-15,SpiceJet,CCU,BLR,04:28,04:55,251.0,2698,B787,183,0.0,Crew,16490
FL-010950,2022-07-04,IndiGo,BOM,CCU,11:50,14:07,224.0,720,A321,286,1.0,Crew,8891
FL-010951,2023-10-08,IndiGo,DEL,BLR,00:58,22:17,226.0,386,A320,114,0.0,Weather,19192
FL-010952,2022-02-19,IndiGo,CCU,BLR,23:57,21:12,35.0,597,A321,239,1.0,,14515
FL-010953,2023-04-19,IndiGo,MAA,HYD,18:38,11:54,181.0,1549,B787,284,0.0,Weather,9253
FL-010954,2022-08-26,GoAir,CCU,BLR,17:28,10:52,-140.0,1075,B787,271,1.0,Weather,17328
FL-010955,2023-05-06,IndiGo,HYD,HYD,10:37,06:49,72.0,1864,A321,134,0.0,Crew,13264
FL-010956,2023-03-03,SpiceJet,BOM,MAA,02:42,08:37,174.0,268,B737,292,1.0,,15792
FL-010957,2024-01-16,Air India,BLR,HYD,04:40,06:40,249.0,1764,A320,88,0.0,ATC,19825
FL-010958,2022-03-18,GoAir,CCU,BLR,14:24,10:16,247.0,2497,A321,149,1.0,Weather,3749
FL-010959,2023-09-23,Air India,MAA,MAA,00:02,10:05,92.0,1075,B787,60,1.0,None,10411
FL-010960,2022-03-25,Air India,CCU,DEL,15:09,11:49,96.0,416,B737,136,0.0,None,19707
FL-010961,2023-07-18,Vistara,HYD,BOM,22:32,15:55,246.0,1977,B787,70,1.0,Weather,9957
