post_id,post_date,platform,author_id,content_type,likes,comments,shares,reach,impressions,engagement_rate,followers_at_post,hashtag_count,is_sponsored,sentiment
POST-00011878,2023-09-26 18:00:00,INSTAGRAM,USER-00266,Image,38410.0,3970.0,375,942224,1870622,14.046789622202123,732570,6.0,1,Neutral
POST-00011879,2024-01-17 15:00:00,Twitter,USER-00064,Image,67703.0,3934.0,5101,454126,1971348,13.104017209320489,91291,13.0,1,Positive
POST-00011880,2024-01-24 00:00:00,TikTok,USER-01669,Text,47348.0,1222.0,1273,606251,279299,10.488500437055883,93598,28.0,1,Positive
POST-00011881,2023-05-23 02:00:00,TikTok,USER-00011,Video,99660.0,3451.0,2413,442668,1458636,5.5329908129047585,357127,20.0,1,Neutral
POST-00011882,2023-06-14 00:00:00,LinkedIn,USER-00077,Reel,23502.0,4954.0,2512,424689,972167,12.812149642054566,744230,0.0,0,Neutral
POST-00011883,2023-04-21 08:00:00,TikTok,USER-00263,Text,19514.0,1275.0,7164,557899,1966402,13.648324749976723,693204,21.0,1,Positive
POST-00011884,2023-05-23 06:00:00,Twitter,USER-01984,Story,30740.0,2220.0,7883,419899,1578563,10.827714829445494,282631,27.0,0,Neutral
POST-00011885,2024-02-23 10:00:00,LinkedIn,USER-00643,Reel,59216.0,517.0,699,393386,545147,9.173910433249938,894296,19.0,1,Negative
POST-00011886,2023-07-19 21:00:00,Twitter,USER-00399,Video,48029.0,176.0,3617,336518,782529,9.162436986529382,955185,10.0,1,neutral
POST-00011887,2023-07-13 19:00:00,Twitter,USER-01057,Text,36339.0,3318.0,6125,807718,446477,10.271117193746745,717069,20.0,0,Positive
POST-00011888,2024-08-23 01:00:00,Facebook,USER-01790,Reel,14638.0,579.0,2089,977814,1541214,0.084256062380475,600179,29.0,1,Negative
POST-00011889,2023-12-23 02:00:00,Twitter,USER-00676,Video,71708.0,2867.0,8120,106209,1785147,7.896286204637639,258493,12.0,1,Neutral
POST-00011890,2023-10-06 14:00:00,Twitter,USER-00274,Reel,,3708.0,5759,212545,719977,2.5622411677081613,549936,6.0,1,Positive
POST-00011891,2024-04-17 07:00:00,LinkedIn,USER-01309,Image,97387.0,3432.0,8291,309873,1755339,7.843121907633422,443600,6.0,0,Neutral
POST-00011892,2024-03-16 12:00:00,Twitter,USER-00881,Reel,2791.0,3127.0,4399,882570,469129,10.25654374493651,352976,20.0,0,Negative
POST-00011893,2024-06-26 19:00:00,Instagram,USER-00480,Text,65631.0,4308.0,5864,645380,1151251,4.400152923589988,72823,15.0,0,Negative
POST-00011894,2023-09-19 22:00:00,Instagram,USER-01079,Video,51360.0,510.0,8053,36319,11030,1.1109074422268201,619223,27.0,1,Positive
POST-00011895,2024-07-09 19:00:00,Instagram,USER-00855,Reel,28673.0,1353.0,6411,301483,1683589,6.530391675213723,315762,4.0,0,Negative
POST-00011896,2024-04-21 07:00:00,Facebook,USER-00278,Video,19928.0,1624.0,6956,504225,259594,0.46525380454479126,406779,9.0,1,Neutral
POST-00011897,2024-05-07 00:00:00,TikTok,USER-01398,Text,20407.0,2843.0,7854,376691,114349,2.529392667017989,713429,22.0,0,Positive
POST-00011898,2023-09-23 08:00:00,TikTok,USER-01250,Video,17767.0,4767.0,4208,508003,99934,10.512824245346707,290267,2.0,0,Positive
POST-00011899,2023-12-10 12:00:00,Facebook,USER-01403,Reel,5270.0,3690.0,496,952484,894088,1.1459990252224717,786835,23.0,0,Neutral
POST-00011900,2023-10-01 03:00:00,LinkedIn,USER-01448,Text,98472.0,2607.0,6894,582249,421712,14.77106666413592,727769,8.0,1,Positive
POST-00011901,2023-05-29 08:00:00,TikTok,USER-01467,Story,52322.0,2911.0,1382,265403,1897705,2.3584807394831717,60064,7.0,1,Negative
POST-00011902,2024-03-31 07:00:00,TikTok,USER-00998,Image,98254.0,2094.0,330,970149,1496416,4.420708511605934,783543,29.0,1,Neutral
POST-00011903,2023-07-07 02:00:00,Facebook,USER-01007,Story,48572.0,157.0,7388,862981,891766,13.54982160406225,498868,15.0,1,Neutral
POST-00011904,2023-07-17 05:00:00,LinkedIn,USER-01960,Reel,20356.0,3479.0,4185,577355,538837,9.13384614317394,727094,3.0,1,Negative
POST-00011905,2023-06-17 20:00:00,Instagram,USER-00998,Text,77700.0,3150.0,4562,785136,1475635,9.134541488309035,702379,7.0,1,Positive
POST-00011906,2023-05-03 05:00:00,LinkedIn,USER-01264,Video,30152.0,1142.0,3088,737985,931356,11.020271319847668,511631,15.0,0,Positive
POST-00011907,2023-10-29 10:00:00,LinkedIn,USER-00155,Text,83826.0,,685,676321,12484010,1.9621741960671897,266700,25.0,1,Positive
POST-00011908,2023-04-19 11:00:00,Facebook,USER-00451,Text,76145.0,3275.0,3472,443024,580493,3.1952787885337033,57136,15.0,1,Negative
POST-00011909,2024-03-14 11:00:00,LinkedIn,USER-01632,Text,28643.0,1188.0,2806,963491,551188,2.8652779713003733,186628,14.0,1,Positive
POST-00011910,2024-02-19 05:00:00,Instagram,USER-00600,Video,1217.0,2160.0,3339,936645,354427,9.173217694007283,10202,28.0,0,Negative
POST-00011911,2024-08-15 04:00:00,Facebook,USER-00934,Video,3924.0,4442.0,9009,681967,1441411,8.078586376108998,255800,25.0,1,Neutral
POST-00011912,2024-03-08 04:00:00,TikTok,USER-01675,Reel,74367.0,3533.0,8143,991902,1198900,0.14400937264504088,310577,18.0,0,Neutral
POST-00011913,2024-03-22 10:00:00,Twitter,USER-00001,Text,19119.0,2597.0,7702,467284,628263,1.7112429568984129,493530,21.0,0,Neutral
POST-00011914,2023-07-16 17:00:00,Twitter,USER-00741,Text,83192.0,960.0,3066,331703,1085725,10.212240704099981,753869,4.0,0,Positive
POST-00011915,2024-05-16 01:00:00,Instagram,USER-01727,Video,43725.0,3119.0,3671,784149,745523,6.498950781432859,347991,29.0,1,Positive
POST-00011916,2024-08-06 23:00:00,LinkedIn,USER-01709,Story,,,1598,826882,1900610,7.458935118508464,676584,10.0,1,Positive
POST-00011917,2023-08-05 08:00:00,TikTok,USER-00601,Story,13743.0,1308.0,754,14291,408866,1.7574727157967662,305041,0.0,1,Negative
POST-00011918,2023-06-06 02:00:00,Instagram,USER-01919,Story,,870.0,4507,439820,1443827,7.8312726659093315,867648,1.0,1,Negative
POST-00011919,2023-06-15 11:00:00,TikTok,USER-00049,Text,47733.0,1006.0,249,816762,174118,5.490738728487104,190539,11.0,0,Negative
POST-00011920,2024-07-06 22:00:00,Twitter,USER-01715,Image,25926.0,2281.0,3751,581085,197396,3.177476079465084,28130,22.0,1,Positive
POST-00011921,2024-07-03 23:00:00,TikTok,USER-00689,Image,50114.0,765.0,3322,717374,1819654,1.896661004240379,933810,19.0,1,Neutral
POST-00011922,2024-01-10 00:00:00,TikTok,USER-00714,Reel,20678.0,3366.0,709,-993378,807053,9.413259968600563,308912,15.0,1,Positive
POST-00011923,2023-08-13 11:00:00,Twitter,USER-01910,Reel,17871.0,3647.0,9970,165345,517634,12.609943728784833,67751,4.0,1,Positive
POST-00011924,2024-07-02 09:00:00,LinkedIn,USER-01616,Story,22106.0,28.0,1661,842280,833353,3.206680607286909,522507,0.0,0,Negative
POST-00011925,2023-09-14 08:00:00,LinkedIn,USER-01549,Image,45599.0,4709.0,4818,352895,1674429,10.347175235370148,688878,0.0,0,Neutral
POST-00011926,2024-02-24 05:00:00,TikTok,USER-01515,Video,,4049.0,7731,200164,560086,3.818561346237584,42802,12.0,0,Positive
POST-00011927,2024-07-08 23:00:00,Twitter,USER-00793,Video,36773.0,2733.0,6503,414203,387228,13.865743792902665,667230,29.0,0,Negative
POST-00011928,2024-02-17 04:00:00,Facebook,USER-00858,Video,78576.0,4228.0,8353,544001,1706252,0.9046817966073817,704688,28.0,0,Neutral
POST-00011929,2023-11-10 19:00:00,Facebook,USER-00884,Reel,30391.0,3587.0,2668,879022,1862582,12.504031374580252,902216,18.0,1,Neutral
POST-00011930,2023-08-14 06:00:00,TikTok,USER-00710,Story,91003.0,809.0,43,496702,230326,12.085912695498521,488681,11.0,0,Neutral
POST-00011931,2023-10-31 13:00:00,Facebook,USER-01832,Image,6234.0,3996.0,4111,521466,1815354,11.352973432798054,454998,23.0,1,Positive
POST-00011932,2024-02-16 08:00:00,Facebook,USER-00457,Reel,13351.0,4587.0,6978,699619,1262336,6.067583823314438,953041,25.0,0,Positive
POST-00011933,2024-07-29 00:00:00,Facebook,USER-01813,Text,12884.0,4076.0,9336,319867,1659555,3.3180944918756383,227005,15.0,1,Positive
POST-00011934,2023-01-21 07:00:00,Twitter,USER-01787,Image,46990.0,1126.0,4456,609413,191767,8.26817502497985,565285,21.0,0,Neutral
POST-00011935,2024-05-11 14:00:00,LinkedIn,USER-01429,Video,,1252.0,8083,701350,1806983,8.212159331587745,391234,11.0,0,Neutral
POST-00011936,2023-01-15 09:00:00,TikTok,USER-01188,Reel,37166.0,1004.0,5936,198782,477661,8.463528082335458,768427,29.0,1,Neutral
POST-00011937,2023-09-16 15:00:00,Twitter,USER-00582,Image,70209.0,2617.0,575,81834,1233220,5.454853293087244,102974,0.0,0,Positive
POST-00011938,2024-07-13 03:00:00,LinkedIn,USER-01848,Text,63948.0,4625.0,1941,259579,1363242,3.17190620765889,363960,29.0,0,Positive
POST-00011939,2024-05-30 22:00:00,Facebook,USER-01240,Reel,57896.0,883.0,7873,489580,258001,4.351867890728006,387033,3.0,0,Positive
POST-00011940,2024-05-03 07:00:00,LinkedIn,USER-00191,Image,54983.0,1797.0,7404,76067,171793,6.066646284561201,99675,26.0,0,Negative
POST-00011941,2024-06-17 07:00:00,Instagram,USER-00541,Text,35805.0,933.0,6483,11540,337954,2.3080560851551506,882907,11.0,0,Negative
POST-00011942,2023-08-06 00:00:00,Facebook,USER-01818,Video,15413.0,2024.0,484,156198,1560784,4.699749732703968,237913,0.0,0,Positive
POST-00011943,2023-01-08 19:00:00,Instagram,USER-00247,Reel,80639.0,4438.0,7270,301018,724951,3.866330934588755,885205,20.0,1,Positive
POST-00011944,2024-07-06 05:00:00,Twitter,USER-00810,Video,24177.0,3483.0,1592,95255,1804471,1.218418688185784,432316,28.0,1,Negative
POST-00011945,2023-12-23 08:00:00,Facebook,USER-01285,Text,20848.0,2935.0,8583,737791,1553647,14.068763155166284,439942,1.0,0,Neutral
POST-00011946,2023-06-26 10:00:00,LinkedIn,USER-00560,Video,67209.0,1537.0,5201,683234,1964330,2.997115383102314,30357,5.0,0,Neutral
POST-00011947,2023-01-05 01:00:00,Facebook,USER-00098,Image,14822.0,1543.0,9762,655023,1882248,2.7631598022952204,400319,22.0,1,Neutral
POST-00011948,2023-06-01 17:00:00,TikTok,USER-01429,Video,32977.0,,5867,327614,1628259,7.683015463860675,197967,5.0,1,Positive
POST-00011949,2023-03-09 17:00:00,Twitter,USER-01963,Reel,75048.0,3731.0,87,211342,501869,8.67612147705366,916658,29.0,1,Neutral
POST-00011950,2024-01-16 04:00:00,LinkedIn,USER-01098,Text,66431.0,474.0,3700,444375,213424,8.36290227830094,646540,14.0,1,Neutral
POST-00011951,2023-03-14 18:00:00,Twitter,USER-01827,Image,42576.0,4633.0,4894,874512,930522,9.709147885738433,261956,28.0,1,Negative
POST-00011952,2023-01-02 01:00:00,TikTok,USER-01991,Reel,75085.0,854.0,2124,208695,1304250,0.8246953782507521,695818,1.0,0,Negative
POST-00011953,2024-03-14 03:00:00,Twitter,USER-01684,Story,52080.0,4828.0,986,221857,53626,12.622542250824997,968255,7.0,0,Neutral
POST-00011954,2023-05-09 15:00:00,Facebook,USER-01772,Image,9652.0,2412.0,7541,242966,1767394,2.418044036023363,132727,3.0,1,Positive
POST-00011955,2023-06-18 11:00:00,Twitter,USER-01658,Image,80729.0,2046.0,7452,315780,1029955,9.218744489697862,534037,24.0,1,Negative
POST-00011956,2023-12-03 02:00:00,Twitter,USER-00991,Reel,61117.0,3368.0,4978,927513,360598,0.9447501965131033,954801,14.0,1,Positive
POST-00011957,2023-09-05 22:00:00,Facebook,USER-00971,Text,57804.0,602.0,968,401243,1301876,0.653149849822337,107295,21.0,1,Neutral
POST-00011958,2024-07-19 14:00:00,LinkedIn,USER-00661,Image,99465.0,1407.0,9002,44141,1601479,12.822982333367275,767970,26.0,1,Positive
POST-00011959,2023-12-17 07:00:00,TikTok,USER-00767,Story,5014.0,708.0,1988,522245,1495757,10.878985752928656,798978,29.0,0,Negative
POST-00011960,2024-07-06 09:00:00,TikTok,USER-01894,Text,22213.0,1818.0,5637,1411,812521,4.785335086538614,60137,3.0,1,Negative
POST-00011961,2023-08-16 20:00:00,Facebook,USER-00020,Reel,85738.0,1940.0,9665,371831,1301724,4.029392304775085,910121,23.0,1,Neutral
POST-00011962,2024-08-23 01:00:00,Facebook,USER-00199,Reel,79445.0,4980.0,15,277401,161800,7.826687813952211,302143,27.0,0,Negative
POST-00011963,2024-01-06 09:00:00,Facebook,USER-01213,Image,59819.0,2656.0,691,46456,42369,12.998393953286145,899601,9.0,0,Neutral
POST-00011964,2023-11-02 18:00:00,Twitter,USER-01325,Text,63720.0,2770.0,9333,235385,611711,2.434291478728162,640083,20.0,0,Neutral
POST-00011965,2023-11-25 01:00:00,Facebook,USER-01305,Story,82781.0,2716.0,1765,390638,540066,5.003627352979792,954724,5.0,1,Neutral
POST-00011966,2023-03-17 01:00:00,Instagram,USER-00807,Image,11617.0,4629.0,8680,885208,176483,13.700802169120768,14154,6.0,0,Negative
POST-00011967,2023-02-04 03:00:00,TikTok,USER-00651,Story,71619.0,1925.0,5907,288631,37640,11.640708951786081,114204,25.0,0,Neutral
POST-00011968,2023-03-11 18:00:00,TikTok,USER-00788,Reel,35652.0,192.0,6558,642838,184412,13.865310044244065,288710,19.0,1,Neutral
POST-00011969,2023-11-15 16:00:00,LinkedIn,USER-00524,Reel,89048.0,4034.0,2459,93058,1626844,0.2636563782710216,726360,,1,Positive
POST-00011970,2023-08-24 15:00:00,TikTok,USER-01246,Reel,27907.0,552.0,8083,364546,614579,7.005229692112583,636188,4.0,0,Negative
POST-00011971,2024-05-28 10:00:00,Twitter,USER-00513,Video,10503.0,3956.0,372,258596,120896,14.999191445575923,802240,0.0,0,Positive
POST-00011972,2023-10-21 06:00:00,TikTok,USER-01436,Reel,8256.0,2603.0,5178,36211,66063,1.1768469445208996,883917,9.0,1,Negative
POST-00011973,2023-05-15 22:00:00,LinkedIn,USER-01768,Image,32374.0,3221.0,3369,5896,412913,12.517392995082627,748473,24.0,0,Negative
POST-00011974,2023-04-18 23:00:00,LinkedIn,USER-00563,Text,,780.0,4492,726452,1377734,14.030437858726398,291504,17.0,1,Positive
POST-00011975,2023-06-07 03:00:00,TikTok,USER-00774,Text,,1451.0,7988,276826,1739098,5.794570991676054,970631,28.0,1,Positive
POST-00011976,2024-06-13 01:00:00,Facebook,USER-01087,Image,56817.0,2588.0,8232,202760,544412,11.112781387245969,851318,15.0,0,Positive
POST-00011977,2023-05-25 01:00:00,Twitter,USER-00522,Story,65406.0,3116.0,7401,690078,1928751,6.7683303919103075,552746,18.0,0,Positive
POST-00011978,2023-10-26 14:00:00,Facebook,USER-01431,Video,82608.0,974.0,1487,303599,779417,5.261192622691894,439177,,1,Negative
POST-00011979,2024-01-12 05:00:00,TikTok,USER-01941,Reel,11831.0,4669.0,1553,383291,1274904,10.212759457113595,348442,5.0,1,Neutral
POST-00011980,2023-03-13 13:00:00,LinkedIn,USER-00857,Text,70576.0,1375.0,6873,775208,545127,2.151326052906277,883146,,1,Negative
POST-00011981,2023-03-16 11:00:00,LinkedIn,USER-01064,Story,41098.0,2406.0,7210,921555,1564580,5.251260608137018,407418,6.0,1,Negative
POST-00011982,2023-11-05 08:00:00,Instagram,USER-00106,Image,9220.0,2087.0,5294,145308,394805,7.218614854068287,711018,22.0,0,Neutral
POST-00011983,2023-10-12 07:00:00,Facebook,USER-01999,Reel,26244.0,3008.0,5396,596998,1247976,8.827211904060617,143770,1.0,0,Neutral
POST-00011984,2024-03-13 02:00:00,TikTok,USER-01127,Image,28857.0,4433.0,8843,872154,1807496,8.611141176696172,770422,20.0,1,Positive
POST-00011985,2024-07-30 05:00:00,Twitter,USER-00264,Text,62837.0,3387.0,9351,502246,396309,3.6925249827692164,549873,17.0,1,Positive
POST-00011986,2024-02-27 01:00:00,Twitter,USER-01092,Image,56280.0,2268.0,4986,218185,1768504,8.14000053372029,839875,22.0,0,Negative
POST-00011987,2024-04-20 09:00:00,Facebook,USER-00100,Reel,15279.0,182.0,2233,239513,1534205,4.740809090391368,175363,4.0,0,Negative
POST-00011988,2024-01-01 20:00:00,Facebook,USER-00143,Image,59720.0,4335.0,574,880157,1460304,6.258032364556635,538839,25.0,1,Neutral
POST-00011989,2024-04-16 05:00:00,LinkedIn,USER-01802,Story,94567.0,1760.0,5503,620347,1803110,14.602734730266013,411621,15.0,1,Positive
POST-00011990,2023-07-04 16:00:00,TikTok,USER-00955,Story,4560.0,613.0,4831,768724,898758,6.583016399020679,929616,11.0,1,Neutral
POST-00011991,2024-03-01 11:00:00,Facebook,USER-01961,Reel,51353.0,2884.0,6480,730409,629455,10.229938300493796,643379,23.0,0,Neutral
POST-00011992,2023-02-05 04:00:00,TikTok,USER-01842,Video,43893.0,3500.0,6013,636916,726755,7.263806492966859,226982,2.0,0,Positive
POST-00011993,2023-12-07 15:00:00,Instagram,USER-00278,Reel,56169.0,4853.0,4870,985595,436495,6.707799332859375,192807,14.0,0,Neutral
POST-00011994,2024-01-08 22:00:00,TikTok,USER-00069,Video,44748.0,3549.0,4365,231964,259081,7.787517365434916,332619,8.0,0,Positive
POST-00011995,2024-03-28 15:00:00,LinkedIn,USER-00477,Story,5705.0,1302.0,804,417092,1768199,0.07340476428926268,1560,13.0,0,Positive
POST-00011996,2023-12-21 14:00:00,Twitter,USER-00188,Story,24450.0,1225.0,8265,775444,479351,12.164445935672262,833321,16.0,1,Positive
POST-00011997,2023-07-29 07:00:00,Facebook,USER-00152,Text,93683.0,4657.0,5877,310214,1219881,14.045231135708857,434507,4.0,1,Positive
POST-00011998,2023-05-28 11:00:00,Instagram,USER-01880,Text,96907.0,1124.0,1577,429176,558485,2.0287833261197434,64287,11.0,0,Neutral
POST-00011999,2024-01-27 01:00:00,Twitter,USER-01649,Text,82054.0,810.0,3588,528519,274036,8.702700525949114,233400,29.0,1,Negative
POST-00012000,2023-04-22 19:00:00,TikTok,USER-00194,Video,3546.0,3706.0,8729,578014,744060,2.2041344164266565,650546,10.0,1,Neutral
POST-00012001,2023-10-07 13:00:00,TikTok,USER-01411,Story,79070.0,4463.0,8624,246296,706861,14.811105045715214,895364,0.0,1,Negative
POST-00012002,2023-05-12 19:00:00,Instagram,USER-00412,Story,74006.0,572.0,9465,603722,1516469,5.454693594819676,129347,9.0,1,Neutral
POST-00012003,2024-03-29 20:00:00,Facebook,USER-00073,Video,71778.0,1949.0,1813,564517,107533,0.35001497756359246,311381,6.0,0,Neutral
POST-00012004,2024-07-22 17:00:00,LinkedIn,USER-01702,Video,77964.0,1882.0,2626,886045,554680,10.518469241270958,189992,29.0,1,Positive
POST-00012005,2023-10-29 09:00:00,Twitter,USER-01807,Video,77683.0,4073.0,1232,365670,1958736,11.896348168668029,651924,,0,Neutral
POST-00012006,2023-05-10 17:00:00,LinkedIn,USER-00319,Story,35756.0,3111.0,2413,706082,1699936,12.2206931965335,633404,8.0,1,Negative
POST-00012007,2024-01-18 04:00:00,Facebook,USER-00142,Video,40687.0,2816.0,5092,213916,1517897,2.7169735793528487,238643,6.0,1,Positive
POST-00012008,2023-05-30 02:00:00,TikTok,USER-00455,Text,93912.0,4384.0,7820,653492,599801,3.3774023540475073,916181,24.0,1,Neutral
POST-00012009,2024-02-02 01:00:00,Instagram,USER-01591,Video,32307.0,467.0,688,61616,1605579,9.725511265868935,801997,24.0,0,Negative
POST-00012010,2023-10-02 17:00:00,Twitter,USER-01483,Reel,9446.0,2846.0,5733,375763,1983771,9.711558547689506,637581,,1,Positive
POST-00012011,2024-05-11 06:00:00,Instagram,USER-00651,Image,84328.0,3098.0,1557,761055,878889,8.89490817560075,468170,0.0,1,Neutral
POST-00012012,2023-11-21 21:00:00,Twitter,USER-00894,Video,27675.0,4028.0,4668,862631,369734,14.292119607727493,469638,24.0,0,Neutral
POST-00012013,2024-08-17 23:00:00,Instagram,USER-00456,Image,5904.0,971.0,2134,447882,590493,8.789401407232031,392969,15.0,1,Negative
POST-00012014,2023-12-14 02:00:00,TikTok,USER-00748,Reel,73250.0,4173.0,1716,581301,857783,2.4291254207186097,573064,26.0,0,Negative
POST-00012015,2023-09-14 01:00:00,Twitter,USER-01542,Video,28796.0,838.0,6000,790904,1843131,10.292766589118667,741348,4.0,0,Neutral
POST-00012016,2023-11-26 18:00:00,Twitter,USER-00853,Text,74188.0,2970.0,4754,962572,161051,11.984873253260846,256848,5.0,0,Neutral
POST-00012017,2024-07-28 22:00:00,Instagram,USER-01618,Story,73662.0,3632.0,371,38490,834949,7.1329437354847816,436991,24.0,1,Positive
POST-00012018,2024-07-08 22:00:00,Instagram,USER-00567,Story,70610.0,4923.0,5109,347888,1246373,10.750114499595787,190913,13.0,0,Neutral
POST-00012019,2024-01-28 14:00:00,Facebook,USER-00071,Image,,2219.0,2687,345964,712830,13.792655683846688,142734,7.0,0,Negative
POST-00012020,2023-05-06 17:00:00,Twitter,USER-00685,Text,77412.0,4845.0,2888,342396,1479120,11.738194080164565,810082,12.0,0,Positive
POST-00012021,2024-04-03 11:00:00,LinkedIn,USER-00568,Video,74429.0,409.0,8969,437783,1065884,6.539204760058825,27214,7.0,1,Negative
POST-00012022,2023-06-11 05:00:00,LinkedIn,USER-00992,Reel,46171.0,2940.0,4233,402070,1438334,0.676350784892667,589764,19.0,1,Neutral
POST-00012023,2023-09-25 03:00:00,TikTok,USER-01517,Image,66409.0,,1856,994978,504781,6.064020144756791,540559,28.0,0,Positive
POST-00012024,2024-02-05 09:00:00,Twitter,USER-00466,Story,88593.0,4372.0,7272,286967,1849940,14.593821228864366,688520,17.0,0,Neutral
POST-00012025,2023-08-09 13:00:00,Twitter,USER-00958,Reel,2030.0,858.0,1114,225931,1521858,8.949508606076286,866359,22.0,0,Positive
POST-00012026,2024-05-12 07:00:00,Facebook,USER-00871,Text,53416.0,637.0,3595,565253,1392240,8.578374595717172,200500,18.0,1,Neutral
POST-00012027,2024-06-22 21:00:00,Twitter,USER-01159,Story,83916.0,,1361,851339,1043624,1.3622683715962474,228664,6.0,1,Neutral
POST-00012028,2023-03-14 06:00:00,TikTok,USER-01717,Text,74115.0,1914.0,3627,15606,267017,11.030513374576666,798288,0.0,0,Neutral
POST-00012029,2023-12-09 05:00:00,TikTok,USER-01472,Text,42518.0,2118.0,4935,268662,1282906,7.4920738397193185,200683,6.0,0,Negative
POST-00012030,2023-01-15 13:00:00,Facebook,USER-00386,Text,51849.0,,7695,214287,638212,11.897807192251484,387202,13.0,0,Positive
POST-00012031,2024-04-22 03:00:00,TikTok,USER-00191,Video,593.0,1275.0,1124,58695,1118952,10.137924401916147,211641,5.0,0,Neutral
