customer_id,plan,status,signup_date,tenure_months,mrr,engagement_score,support_tickets,last_active_date
CUST-04863,Professional,Active,2022-09-06,28,296,44.0,5,2024-01-03
CUST-04864,Starter,Active,2024-05-08,7,32,25.0,2,2024-12-13
CUST-04865,Professional,Trial,2024-04-05,9,303,77.0,11,2024-12-18
CUST-04866,Growth,Active,2024-02-09,10,97,90.0,12,2024-09-30
CUST-04867,Starter,Active,2024-02-23,10,26,65.0,9,2024-05-07
CUST-04868,Enterprise,Trial,2023-02-06,23,996,13.0,2,2024-02-14
CUST-04869,Enterprise,Active,2023-05-23,19,994,69.0,13,2023-06-07
CUST-04870,Enterprise,Active,2024-04-04,9,1002,68.0,1,2024-11-20
CUST-04871,Enterprise,Active,2022-10-16,26,998,78.0,2,2023-08-04
CUST-04872,Growth,Active,2023-01-03,24,97,,6,2023-12-27
CUST-04873,Growth,Active,2024-03-13,9,97,92.0,3,2024-10-15
CUST-04874,Enterprise,Active,2022-08-05,29,994,17.0,5,2024-02-24
CUST-04875,Enterprise,Active,2022-08-25,28,996,44.0,2,2024-05-31
CUST-04876,Enterprise,Active,2023-12-27,12,999,52.0,1,2024-02-13
CUST-04877,Growth,Active,2023-06-18,18,94,5.0,5,2024-05-16
CUST-04878,Growth,Active,2023-10-31,14,97,21.0,1,2024-02-11
CUST-04879,Growth,Churned,2022-12-01,25,99,9.0,7,2023-03-03
CUST-04880,Growth,Active,2022-08-25,28,97,5.0,9,2024-06-09
CUST-04881,Starter,Churned,2023-11-27,13,32,21.0,10,2024-02-04
CUST-04882,Professional,Trial,2024-01-27,11,300,87.0,7,2024-03-03
CUST-04883,Starter,Churned,2022-03-25,33,30,34.0,12,2023-06-25
CUST-04884,Enterprise,Active,2022-06-14,31,1001,55.0,10,2023-09-15
CUST-04885,Growth,Active,2023-05-20,19,100,21.0,1,2024-06-28
CUST-04886,Professional,Active,2023-11-14,13,294,6.0,0,2023-12-27
CUST-04887,Enterprise,Active,2022-10-18,26,1000,9.0,9,2022-10-20
CUST-04888,Starter,Active,2022-08-21,28,29,38.0,0,2024-07-12
CUST-04889,Growth,Active,2023-07-07,18,103,93.0,13,2024-04-10
CUST-04890,Enterprise,Active,2023-02-12,22,1001,46.0,12,2024-08-03
CUST-04891,Professional,Churned,2022-04-20,32,295,20.0,6,2024-10-25
CUST-04892,Professional,Active,2023-04-20,20,295,18.0,4,2023-12-08
CUST-04893,Professional,Active,2022-05-29,31,303,68.0,8,2022-06-19
CUST-04894,Professional,Active,2022-03-30,33,300,95.0,11,2024-09-08
CUST-04895,Enterprise,Active,2022-05-19,31,997,45.0,13,2022-12-12
CUST-04896,Professional,Active,2022-11-03,26,302,11.0,1,2024-03-18
CUST-04897,Professional,Active,2023-05-28,19,302,77.0,7,2023-12-23
CUST-04898,Starter,Churned,2024-04-06,8,33,16.0,1,2024-08-11
CUST-04899,Growth,Active,2022-04-27,32,98,29.0,12,2023-02-11
CUST-04900,Growth,Active,2024-02-27,10,95,91.0,13,2024-09-02
CUST-04901,Starter,Active,2022-12-03,25,32,98.0,10,2023-08-15
CUST-04902,Enterprise,Active,2023-12-30,12,1000,,1,2024-12-30
CUST-04903,Starter,Active,2023-03-25,21,31,,0,2024-01-21
CUST-04904,Starter,Active,2024-07-07,5,30,93.0,5,2024-12-12
CUST-04905,Starter,Active,2023-10-08,15,27,81.0,9,2024-02-19
CUST-04906,Growth,Active,2022-07-09,30,94,28.0,4,2024-04-16
CUST-04907,Starter,Trial,2023-12-21,12,25,74.0,14,2024-01-04
CUST-04908,Enterprise,Active,2023-01-14,23,998,83.0,8,2023-02-24
CUST-04909,Starter,Active,2024-05-11,7,29,58.0,3,2024-08-14
CUST-04910,Growth,Active,2024-05-17,7,94,90.0,14,2024-11-15
CUST-04911,Enterprise,Active,2023-08-26,16,997,98.0,1,2024-04-12
CUST-04912,Enterprise,Active,2023-05-23,19,995,11.0,13,2024-11-23
CUST-04913,Professional,Active,2023-06-10,19,295,81.0,13,2023-07-01
CUST-04914,Enterprise,Active,2024-03-03,10,996,64.0,10,2024-04-30
CUST-04915,Growth,Trial,2022-07-23,29,96,59.0,11,2024-11-14
CUST-04916,Growth,Active,2023-09-16,15,95,37.0,3,2024-01-15
CUST-04917,Growth,Churned,2022-04-17,32,96,3.0,7,2022-06-10
CUST-04918,Growth,Active,2022-10-13,27,95,37.0,11,2024-05-17
CUST-04919,Growth,Active,2022-06-23,30,95,73.0,14,2023-03-16
CUST-04920,Growth,Active,2024-06-20,6,94,48.0,12,2024-09-18
CUST-04921,Growth,Active,2024-06-03,7,103,30.0,3,2024-10-31
CUST-04922,Enterprise,Active,2024-10-23,2,996,81.0,12,2024-12-08
CUST-04923,Starter,Active,2024-06-26,6,30,42.0,5,2024-06-29
CUST-04924,Growth,Churned,2024-10-17,2,94,16.0,3,2024-11-13
CUST-04925,Enterprise,Active,2023-10-16,14,1003,65.0,2,2023-12-29
CUST-04926,Professional,Trial,2023-08-03,17,294,50.0,0,2024-10-11
CUST-04927,Enterprise,Active,2023-02-15,22,998,86.0,11,2023-05-27
CUST-04928,Professional,Active,2023-07-10,18,295,35.0,1,2024-04-28
CUST-04929,Starter,Active,2024-11-23,1,30,48.0,11,2024-12-10
CUST-04930,Starter,Active,2023-04-21,20,24,39.0,4,2024-02-18
CUST-04931,Growth,Active,2024-05-14,7,102,55.0,13,2024-10-29
CUST-04932,Growth,Churned,2022-03-10,34,94,38.0,1,2024-10-22
CUST-04933,Professional,Churned,2022-11-02,26,297,15.0,0,2023-09-24
CUST-04934,Starter,Active,2024-09-18,3,31,57.0,8,2024-11-20
CUST-04935,Enterprise,Active,2023-11-12,13,1001,11.0,12,2024-08-14
CUST-04936,Professional,Active,2023-04-13,20,302,68.0,2,2023-12-20
CUST-04937,Enterprise,Active,2023-10-08,15,999,19.0,0,2024-01-21
CUST-04938,Professional,Active,2024-05-18,7,298,74.0,12,2024-10-27
CUST-04939,Growth,Active,2023-11-25,13,97,96.0,8,2024-04-14
CUST-04940,Growth,Trial,2023-11-17,13,98,96.0,10,2024-03-11
CUST-04941,Starter,Active,2024-10-30,2,25,79.0,8,2024-12-12
CUST-04942,Enterprise,Active,2024-07-01,6,995,45.0,5,2024-12-30
CUST-04943,Starter,Active,2023-01-27,23,28,34.0,11,2024-09-21
CUST-04944,Growth,Active,2023-12-12,12,101,22.0,7,2024-03-31
CUST-04945,Enterprise,Active,2022-03-20,33,997,58.0,5,2022-11-27
CUST-04946,Starter,Active,2022-11-17,25,32,19.0,10,2024-03-08
CUST-04947,Growth,Active,2022-12-22,24,102,62.0,5,2024-07-15
CUST-04948,Starter,Active,2024-04-08,8,24,36.0,4,2024-04-30
CUST-04949,Enterprise,Trial,2023-01-23,23,995,71.0,3,2024-07-09
CUST-04950,Growth,Active,2024-03-27,9,102,42.0,3,2024-07-11
CUST-04951,Growth,Trial,2022-01-26,35,102,85.0,5,2023-06-15
CUST-04952,Enterprise,Churned,2022-10-08,27,1002,13.0,9,2024-01-08
CUST-04953,Enterprise,Active,2023-05-15,19,1000,13.0,3,2024-10-09
CUST-04954,Starter,Active,2024-10-21,2,32,84.0,4,2024-11-30
CUST-04955,Growth,Active,2024-08-02,5,102,72.0,14,2024-09-20
CUST-04956,Enterprise,Active,2024-09-12,3,1003,38.0,10,2024-11-11
CUST-04957,Starter,Active,2022-10-11,27,29,87.0,14,2024-01-15
CUST-04958,Growth,Active,2022-11-06,26,94,62.0,7,2023-04-20
CUST-04959,Professional,Active,2023-08-13,16,303,15.0,9,2024-02-11
CUST-04960,Starter,Active,2024-01-01,12,30,34.0,6,2024-09-24
CUST-04961,Professional,Active,2023-11-22,13,298,74.0,5,2024-03-21
CUST-04962,Professional,Active,2024-11-05,1,303,29.0,0,2024-12-10
CUST-04963,Starter,Trial,2023-06-11,18,24,28.0,7,2024-09-17
CUST-04964,Professional,Churned,2023-05-13,19,303,23.0,11,2024-06-05
CUST-04965,Growth,Churned,2024-07-17,5,94,2.0,0,2024-11-03
CUST-04966,Growth,Churned,2024-05-24,7,95,13.0,6,2024-08-27
CUST-04967,Starter,Churned,2024-04-14,8,33,28.0,6,2024-08-26
CUST-04968,Growth,Active,2024-10-05,2,102,89.0,13,2024-10-24
CUST-04969,Growth,Trial,2022-05-05,32,102,44.0,7,2022-10-15
CUST-04970,Enterprise,Active,2023-05-28,19,1000,70.0,9,2024-11-13
CUST-04971,Professional,Churned,2023-09-06,16,297,3.0,4,2024-08-24
CUST-04972,Professional,Churned,2022-08-11,29,298,20.0,11,2023-05-07
CUST-04973,Starter,Active,2024-11-02,1,26,52.0,1,2024-12-09
CUST-04974,Enterprise,Active,2024-12-14,0,1000,60.0,11,2024-12-20
CUST-04975,Starter,Active,2023-06-23,18,31,80.0,9,2024-06-17
CUST-04976,Professional,Churned,2023-02-21,22,294,1.0,4,2023-06-21
CUST-04977,Growth,Active,2024-07-17,5,100,69.0,6,2024-09-09
CUST-04978,Starter,Trial,2023-07-23,17,25,35.0,3,2024-07-07
CUST-04979,Enterprise,Active,2023-08-20,16,998,93.0,3,2024-06-29
CUST-04980,Growth,Active,2023-07-18,17,100,69.0,4,2023-12-29
CUST-04981,Starter,Churned,2023-12-14,12,25,29.0,0,2024-10-01
CUST-04982,Growth,Active,2023-05-18,19,94,95.0,10,2023-06-06
CUST-04983,Starter,Active,2022-06-21,30,31,,8,2022-10-06
CUST-04984,Enterprise,Active,2024-03-02,10,995,96.0,7,2024-08-27
CUST-04985,Starter,Active,2024-08-15,4,25,8.0,12,2024-10-22
CUST-04986,Enterprise,Churned,2022-11-27,25,1002,13.0,5,2024-07-25
CUST-04987,Professional,Active,2022-09-22,27,300,96.0,14,2022-12-16
CUST-04988,Enterprise,Active,2022-03-30,33,997,36.0,10,2022-10-27
CUST-04989,Starter,Active,2023-07-02,18,26,26.0,8,2023-09-10
CUST-04990,Growth,Active,2023-08-13,16,98,15.0,7,2024-08-28
CUST-04991,Professional,Churned,2023-03-24,21,296,12.0,3,2024-07-08
CUST-04992,Growth,Active,2024-04-25,8,96,76.0,8,2024-06-15
CUST-04993,Enterprise,Churned,2024-10-07,2,994,10.0,8,2024-11-04
CUST-04994,Professional,Active,2023-02-06,23,301,64.0,0,2024-01-16
CUST-04995,Professional,Active,2023-06-09,19,303,42.0,3,2024-01-02
CUST-04996,Enterprise,Active,2023-12-05,13,1003,45.0,0,2024-12-06
CUST-04997,Professional,Active,2023-02-11,22,295,16.0,9,2024-06-29
CUST-04998,Starter,Active,2024-01-14,11,25,91.0,4,2024-12-04
CUST-04999,Professional,Active,2023-12-05,13,296,40.0,1,2024-10-04
CUST-05000,Enterprise,Churned,2022-09-01,28,1003,21.0,5,2023-05-29
CUST-05001,Professional,Active,2024-01-14,11,303,69.0,0,2024-01-19
CUST-05002,Starter,Active,2022-04-19,32,30,54.0,9,2024-05-19
CUST-05003,Starter,Churned,2022-09-16,27,27,26.0,6,2023-09-30
CUST-05004,Professional,Active,2024-05-15,7,303,55.0,10,2024-07-22
CUST-05005,Enterprise,Active,2023-01-28,23,1003,57.0,0,2023-06-28
CUST-05006,Enterprise,Active,2023-10-18,14,999,60.0,5,2024-10-04
CUST-05007,Enterprise,Active,2023-08-11,16,999,92.0,7,2024-07-18
CUST-05008,Professional,Active,2024-02-08,10,302,93.0,5,2024-09-24
CUST-05009,Growth,Active,2023-07-05,18,94,29.0,4,2024-03-09
CUST-05010,Professional,Active,2022-06-25,30,295,12.0,5,2024-11-03
CUST-05011,Enterprise,Active,2024-12-22,0,1003,8.0,10,2024-12-22
CUST-05012,Enterprise,Active,2023-09-17,15,1000,70.0,7,2024-12-23
CUST-05013,Professional,Churned,2022-07-17,29,296,26.0,0,2023-03-24
CUST-05014,Starter,Active,2024-04-14,8,30,53.0,1,2024-06-24
CUST-05015,Enterprise,Trial,2022-03-30,33,997,48.0,9,2023-09-23
CUST-05016,Growth,Trial,2023-03-16,21,103,15.0,1,2024-12-08
CUST-05017,Professional,Churned,2023-06-15,18,295,23.0,9,2023-07-23
CUST-05018,Enterprise,Active,2023-06-05,19,999,17.0,0,2024-08-08
CUST-05019,Professional,Active,2023-05-20,19,303,49.0,2,2023-11-28
CUST-05020,Starter,Trial,2022-04-09,33,24,10.0,3,2023-03-06
CUST-05021,Starter,Active,2022-11-11,26,28,61.0,12,2023-12-19
CUST-05022,Starter,Active,2023-12-17,12,24,35.0,0,2024-10-22
CUST-05023,Growth,Active,2023-01-13,23,97,78.0,4,2024-06-04
CUST-05024,Enterprise,Trial,2024-10-20,2,994,12.0,1,2024-12-17
CUST-05025,Professional,Active,2023-03-30,21,299,45.0,14,2024-04-28
CUST-05026,Starter,Active,2024-09-15,3,25,40.0,12,2024-12-29
CUST-05027,Growth,Active,2024-12-11,0,101,10.0,3,2024-12-13
CUST-05028,Growth,Active,2024-04-23,8,96,2.0,7,2024-05-19
CUST-05029,Growth,Churned,2023-11-16,13,95,13.0,14,2024-07-11
CUST-05030,Enterprise,Active,2022-02-28,34,1001,65.0,13,2024-05-26
CUST-05031,Growth,Churned,2024-01-17,11,98,25.0,10,2024-07-25
CUST-05032,Enterprise,Active,2022-01-19,35,999,7.0,13,2023-05-04
CUST-05033,Professional,Active,2022-08-30,28,294,88.0,5,2023-03-04
CUST-05034,Enterprise,Trial,2022-04-11,33,994,81.0,5,2022-09-09
CUST-05035,Professional,Churned,2024-12-09,0,302,9.0,2,2024-12-20
CUST-05036,Enterprise,Churned,2022-11-05,26,1003,32.0,2,2024-12-21
CUST-05037,Growth,Active,2024-12-31,0,94,8.0,13,2024-12-31
CUST-05038,Starter,Active,2024-12-11,0,26,91.0,6,2024-12-23
CUST-05039,Starter,Active,2024-02-07,10,31,77.0,5,2024-12-27
CUST-05040,Enterprise,Trial,2022-08-14,29,996,68.0,11,2024-11-14
CUST-05041,Professional,Active,2023-09-17,15,300,13.0,6,2024-05-12
CUST-05042,Professional,Active,2023-09-10,15,296,38.0,4,2024-01-04
CUST-05043,Starter,Trial,2023-02-07,23,31,12.0,8,2023-02-23
CUST-05044,Growth,Trial,2022-08-11,29,94,20.0,7,2023-08-23
CUST-05045,Starter,Churned,2023-12-17,12,24,32.0,4,2024-02-14
CUST-05046,Growth,Active,2022-10-06,27,97,90.0,10,2024-08-06
CUST-05047,Professional,Active,2022-08-01,29,295,53.0,11,2023-01-02
CUST-05048,Starter,Active,2022-09-14,27,30,8.0,6,2022-10-08
CUST-05049,Professional,Active,2022-07-04,30,300,24.0,6,2024-04-20
CUST-05050,Enterprise,Active,2023-08-11,16,995,88.0,12,2023-11-09
CUST-05051,Professional,Active,2024-06-03,7,301,45.0,6,2024-08-22
CUST-05052,Professional,Active,2023-08-29,16,302,19.0,2,2024-12-21
CUST-05053,Enterprise,Active,2023-05-26,19,1003,35.0,9,2024-06-27
CUST-05054,Starter,Active,2022-07-05,30,31,44.0,11,2022-09-10
CUST-05055,Professional,Active,2024-02-18,10,303,24.0,6,2024-06-06
CUST-05056,Starter,Active,2024-08-09,4,29,66.0,3,2024-08-11
CUST-05057,Growth,Active,2024-05-29,7,97,15.0,2,2024-06-21
CUST-05058,Starter,Active,2023-04-22,20,25,41.0,5,2024-09-19
CUST-05059,Enterprise,Churned,2023-03-30,21,1002,21.0,0,2023-09-30
CUST-05060,Enterprise,Trial,2022-09-23,27,1003,15.0,4,2024-10-31
CUST-05061,Starter,Active,2022-10-21,26,25,19.0,5,2023-04-14
CUST-05062,Growth,Active,2022-08-23,28,103,17.0,11,2023-02-02
CUST-05063,Professional,Churned,2024-11-26,1,295,26.0,4,2024-12-14
CUST-05064,Professional,Active,2023-04-10,21,303,34.0,1,2024-03-19
CUST-05065,Growth,Active,2022-04-15,33,103,63.0,4,2022-12-28
CUST-05066,Professional,Churned,2024-04-17,8,303,20.0,11,2024-12-21
CUST-05067,Growth,Active,2023-04-07,21,97,42.0,0,2024-10-30
CUST-05068,Enterprise,Active,2024-02-18,10,994,82.0,3,2024-06-26
CUST-05069,Professional,Trial,2022-05-17,31,296,97.0,11,2022-12-01
CUST-05070,Growth,Active,2024-06-30,6,99,40.0,4,2024-08-19
CUST-05071,Enterprise,Active,2022-08-02,29,994,87.0,2,2024-06-22
CUST-05072,Enterprise,Active,2024-01-26,11,996,32.0,8,2024-09-20
CUST-05073,Professional,Active,2022-05-19,31,295,49.0,12,2023-08-26
CUST-05074,Growth,Active,2022-01-04,36,97,57.0,12,2024-05-10
CUST-05075,Enterprise,Active,2023-05-18,19,995,10.0,14,2024-04-15
CUST-05076,Enterprise,Active,2023-02-28,22,1002,19.0,7,2023-04-14
CUST-05077,Enterprise,Active,2023-01-22,23,1001,60.0,0,2024-09-02
CUST-05078,Growth,Trial,2023-09-23,15,99,79.0,2,2024-10-16
CUST-05079,Enterprise,Trial,2024-02-05,11,1002,65.0,4,2024-04-26
CUST-05080,Professional,Active,2024-11-02,1,295,25.0,5,2024-12-26
CUST-05081,Enterprise,Churned,2023-02-04,23,1000,22.0,12,2023-02-21
CUST-05082,Enterprise,Active,2022-06-19,30,999,97.0,7,2023-07-01
CUST-05083,Growth,Active,2022-09-22,27,96,43.0,9,2024-06-27
CUST-05084,Starter,Active,2022-08-04,29,26,1.0,14,2024-04-21
CUST-05085,Enterprise,Active,2024-08-10,4,996,36.0,13,2024-09-08
CUST-05086,Professional,Active,2023-08-12,16,298,48.0,10,2024-09-27
CUST-05087,Growth,Active,2023-05-02,20,95,76.0,5,2024-06-13
CUST-05088,Growth,Active,2022-01-26,35,94,43.0,0,2024-02-28
CUST-05089,Growth,Active,2024-06-23,6,97,28.0,8,2024-07-31
CUST-05090,Growth,Active,2023-10-03,15,96,52.0,5,2023-12-01
CUST-05091,Growth,Trial,2022-10-29,26,98,78.0,14,2024-05-01
CUST-05092,Professional,Churned,2023-05-10,20,300,20.0,4,2023-12-23
CUST-05093,Enterprise,Active,2024-02-15,10,1000,54.0,13,2024-04-19
CUST-05094,Enterprise,Active,2022-08-17,28,995,7.0,4,2023-02-06
CUST-05095,Enterprise,Active,2022-10-26,26,999,42.0,3,2023-05-16
CUST-05096,Growth,Churned,2023-02-07,23,95,1.0,0,2023-08-04
CUST-05097,Starter,Trial,2024-09-16,3,32,77.0,8,2024-11-24
CUST-05098,Enterprise,Churned,2024-08-15,4,1002,12.0,13,2024-11-26
CUST-05099,Starter,Active,2022-05-15,32,31,25.0,9,2024-03-20
CUST-05100,Starter,Active,2023-10-14,14,24,46.0,1,2024-03-09
CUST-05101,Starter,Active,2024-01-31,11,27,40.0,7,2024-04-03
CUST-05102,Enterprise,Active,2023-08-25,16,997,40.0,10,2024-04-01
CUST-05103,Growth,Active,2022-09-29,27,95,12.0,3,2024-06-14
CUST-05104,Starter,Trial,2022-12-08,25,32,19.0,14,2024-11-06
CUST-05105,Starter,Active,2024-04-08,8,31,19.0,9,2024-10-11
CUST-05106,Growth,Churned,2022-06-08,31,98,22.0,4,2024-06-23
CUST-05107,Starter,Active,2024-04-03,9,30,12.0,3,2024-10-20
CUST-05108,Growth,Churned,2023-05-18,19,97,36.0,8,2023-06-13
CUST-05109,Enterprise,Active,2024-11-22,1,994,58.0,6,2024-12-08
CUST-05110,Enterprise,Churned,2024-12-08,0,996,12.0,12,2024-12-16
CUST-05111,Starter,Active,2024-12-27,0,32,72.0,14,2024-12-28
CUST-05112,Professional,Active,2022-11-17,25,302,80.0,6,2024-10-12
CUST-05113,Growth,Trial,2023-01-01,24,100,46.0,8,2024-06-07
CUST-05114,Growth,Trial,2022-09-05,28,94,69.0,13,2023-08-06
CUST-05115,Starter,Churned,2023-01-25,23,25,34.0,13,2023-05-10
CUST-05116,Starter,Trial,2023-06-18,18,33,39.0,9,2024-04-30
CUST-05117,Growth,Active,2023-12-24,12,98,,7,2024-10-25
CUST-05118,Growth,Trial,2022-08-03,29,100,25.0,14,2023-05-06
CUST-05119,Professional,Active,2023-11-14,13,298,56.0,6,2024-12-29
CUST-05120,Starter,Churned,2023-06-22,18,28,25.0,12,2024-04-06
CUST-05121,Enterprise,Trial,2022-12-10,25,995,99.0,3,2023-02-17
CUST-05122,Growth,Churned,2024-12-31,0,103,6.0,9,2024-12-31
CUST-05123,Starter,Active,2022-07-30,29,24,78.0,2,2023-05-22
CUST-05124,Growth,Active,2024-10-16,2,94,26.0,5,2024-10-25
CUST-05125,Professional,Trial,2024-02-20,10,297,62.0,11,2024-12-08
CUST-05126,Professional,Churned,2023-08-17,16,295,23.0,8,2024-07-26
CUST-05127,Starter,Active,2022-02-13,35,26,42.0,10,2023-11-04
CUST-05128,Growth,Active,2022-02-06,35,102,95.0,10,2023-06-18
CUST-05129,Enterprise,Active,2024-11-30,1,994,90.0,5,2024-12-21
CUST-05130,Professional,Active,2024-08-11,4,294,77.0,10,2024-10-01
CUST-05131,Enterprise,Churned,2022-04-21,32,999,36.0,2,2022-09-14
CUST-05132,Professional,Trial,2022-10-14,26,298,27.0,5,2024-06-13
CUST-05133,Starter,Active,2023-01-10,24,26,2.0,1,2023-08-28
CUST-05134,Growth,Active,2023-03-11,22,102,36.0,2,2023-06-14
CUST-05135,Starter,Churned,2023-02-02,23,33,25.0,6,2024-09-25
CUST-05136,Professional,Active,2024-04-27,8,298,38.0,7,2024-07-28
CUST-05137,Growth,Active,2023-10-26,14,100,29.0,10,2023-11-26
CUST-05138,Enterprise,Active,2024-10-05,2,998,79.0,9,2024-11-05
CUST-05139,Professional,Active,2024-11-05,1,295,62.0,12,2024-12-27
CUST-05140,Enterprise,Trial,2022-03-22,33,997,98.0,4,2024-06-28
CUST-05141,Growth,Active,2022-09-30,27,96,74.0,1,2024-05-17
CUST-05142,Growth,Active,2024-01-02,12,101,94.0,4,2024-09-10
CUST-05143,Professional,Churned,2024-01-28,11,298,10.0,2,2024-12-19
CUST-05144,Growth,Active,2024-01-27,11,100,17.0,12,2024-11-18
CUST-05145,Enterprise,Active,2023-05-03,20,994,56.0,8,2024-11-23
CUST-05146,Professional,Active,2022-01-05,36,297,70.0,3,2024-03-16
CUST-05147,Growth,Active,2024-04-01,9,98,94.0,12,2024-11-14
CUST-05148,Enterprise,Active,2023-08-12,16,996,13.0,2,2023-09-14
CUST-05149,Starter,Churned,2023-04-05,21,24,23.0,12,2024-11-15
CUST-05150,Growth,Active,2023-02-24,22,95,80.0,4,2024-08-18
CUST-05151,Starter,Active,2022-11-25,25,24,22.0,12,2022-12-04
CUST-05152,Enterprise,Churned,2023-07-14,17,1002,25.0,6,2024-02-03
CUST-05153,Growth,Churned,2022-03-31,33,98,26.0,1,2022-04-18
CUST-05154,Professional,Active,2023-10-25,14,294,51.0,7,2023-12-07
CUST-05155,Professional,Active,2023-05-29,19,303,13.0,14,2023-11-16
CUST-05156,Growth,Trial,2022-06-10,31,95,11.0,9,2022-10-07
CUST-05157,Starter,Active,2022-10-10,27,28,41.0,11,2022-11-09
CUST-05158,Enterprise,Churned,2022-04-25,32,996,26.0,13,2023-08-20
CUST-05159,Growth,Active,2024-09-07,3,101,8.0,0,2024-10-05
CUST-05160,Enterprise,Churned,2023-07-07,18,997,22.0,8,2024-08-30
CUST-05161,Growth,Active,2024-10-05,2,98,56.0,2,2024-11-24
CUST-05162,Growth,Active,2022-09-19,27,96,58.0,14,2023-02-19
CUST-05163,Starter,Active,2022-04-23,32,30,39.0,10,2024-08-26
CUST-05164,Growth,Active,2023-07-24,17,98,57.0,11,2024-09-19
CUST-05165,Professional,Churned,2024-04-22,8,298,38.0,12,2024-09-08
CUST-05166,Starter,Active,2023-01-17,23,31,43.0,8,2023-10-13
CUST-05167,Enterprise,Active,2023-09-11,15,994,50.0,7,2024-06-14
CUST-05168,Enterprise,Trial,2023-07-25,17,997,55.0,4,2024-07-11
CUST-05169,Professional,Active,2023-04-29,20,297,41.0,3,2024-11-10
CUST-05170,Professional,Active,2022-04-20,32,303,38.0,4,2022-05-03
CUST-05171,Growth,Active,2022-10-09,27,97,23.0,9,2023-12-25
CUST-05172,Enterprise,Active,2024-07-17,5,997,67.0,10,2024-09-15
CUST-05173,Starter,Active,2023-04-16,20,33,77.0,9,2024-03-23
CUST-05174,Professional,Churned,2022-10-08,27,298,25.0,12,2023-12-31
CUST-05175,Starter,Churned,2022-09-25,27,28,15.0,9,2023-05-29
CUST-05176,Growth,Active,2022-07-29,29,100,11.0,1,2024-03-29
CUST-05177,Growth,Active,2022-05-26,31,94,75.0,12,2023-03-21
CUST-05178,Professional,Churned,2022-07-29,29,301,34.0,8,2022-12-10
CUST-05179,Growth,Active,2023-05-17,19,103,21.0,3,2024-05-08
CUST-05180,Enterprise,Trial,2024-03-28,9,995,24.0,1,2024-05-06
CUST-05181,Growth,Active,2024-01-17,11,103,41.0,2,2024-02-20
CUST-05182,Growth,Churned,2023-07-23,17,102,37.0,3,2024-06-12
CUST-05183,Growth,Churned,2023-08-31,16,96,15.0,3,2024-10-19
CUST-05184,Starter,Active,2024-10-28,2,29,40.0,11,2024-11-16
CUST-05185,Growth,Churned,2022-06-06,31,96,26.0,8,2024-05-17
CUST-05186,Professional,Active,2022-01-19,35,299,79.0,3,2024-11-03
CUST-05187,Enterprise,Active,2022-08-09,29,996,5.0,7,2023-02-02
CUST-05188,Professional,Trial,2023-05-26,19,300,77.0,10,2024-10-05
CUST-05189,Growth,Active,2023-10-09,14,100,53.0,7,2024-06-09
CUST-05190,Starter,Active,2022-09-13,28,31,27.0,8,2023-11-25
CUST-05191,Growth,Active,2024-05-19,7,97,36.0,5,2024-12-08
CUST-05192,Starter,Active,2023-06-16,18,30,75.0,8,2024-01-30
CUST-05193,Starter,Active,2022-04-27,32,27,7.0,6,2022-12-21
CUST-05194,Professional,Active,2023-10-18,14,298,15.0,13,2024-10-12
CUST-05195,Growth,Trial,2022-01-04,36,101,47.0,10,2023-01-16
CUST-05196,Enterprise,Churned,2024-08-23,4,1002,23.0,8,2024-10-05
CUST-05197,Enterprise,Active,2024-08-15,4,1001,22.0,1,2024-09-09
CUST-05198,Growth,Active,2023-04-29,20,95,84.0,10,2023-08-29
CUST-05199,Growth,Active,2023-05-14,19,100,20.0,7,2023-07-29
CUST-05200,Starter,Trial,2022-09-17,27,29,99.0,0,2023-02-25
CUST-05201,Starter,Trial,2024-10-23,2,32,14.0,0,2024-12-02
CUST-05202,Professional,Active,2023-05-24,19,301,59.0,2,2024-08-17
CUST-05203,Professional,Churned,2023-10-30,14,298,16.0,5,2024-11-10
CUST-05204,Growth,Active,2024-08-02,5,99,67.0,5,2024-08-18
CUST-05205,Growth,Trial,2022-06-17,30,103,45.0,0,2023-07-22
CUST-05206,Professional,Active,2024-09-25,3,302,78.0,3,2024-12-25
CUST-05207,Professional,Active,2024-04-17,8,303,8.0,8,2024-07-02
CUST-05208,Enterprise,Active,2022-06-17,30,1001,13.0,13,2024-03-25
CUST-05209,Growth,Active,2022-03-21,33,98,55.0,3,2023-05-03
CUST-05210,Starter,Active,2024-03-17,9,28,39.0,12,2024-09-20
CUST-05211,Professional,Active,2023-12-28,12,296,97.0,2,2024-01-29
CUST-05212,Enterprise,Churned,2022-04-18,32,998,2.0,8,2024-08-26
CUST-05213,Professional,Trial,2024-02-29,10,295,5.0,5,2024-05-14
CUST-05214,Professional,Active,2023-01-01,24,294,58.0,1,2024-06-02
CUST-05215,Growth,Active,2024-07-21,5,97,38.0,1,2024-08-04
