campaign_id,channel,date,impressions,clicks,conversions,spend,revenue,ctr,cpa,roas
CMP-0036,Google Ads,2023-11-01,70544,5538,688,621.6019187344731,119221.79294619887,7.850419596280337,0.903491160951269,191.79765916573098
CMP-0046,Instagram,2023-05-09,82503,2465,123,1128.615267484913,26445.388335782874,2.987770141691817,9.175733881991162,23.43171238035409
CMP-0018,YouTube,2023-05-02,46283,1964,260,2827.2898279207275,105015.37477143825,4.24345872134477,10.874191645848953,37.14347702678563
CMP-0025,LinkedIn,2023-02-14,5722,457,52,2476.0954475047706,13629.090741895012,7.986717930793429,47.61722014432251,5.504267113624162
CMP-0049,YouTube,2024-05-13,20265,781,89,3088.855076873861,29551.256530276194,3.8539353565260304,34.706236818807426,9.567058277199637
CMP-0011,Email,2024-09-27,52652,1331,88,1866.978404816873,25164.78169591302,2.5279191673630628,21.21566369110083,13.478882043298924
CMP-0033,YouTube,2024-08-26,96476,3635,142,2582.114611054464,9507.001807847739,3.767776441809362,18.183905711651157,3.681866702255072
CMP-0023,Instagram,2023-07-17,21988,565,51,2681.990565476157,22069.49569050745,2.569583409132254,52.588050303454054,8.228774543280045
CMP-0049,Instagram,2023-12-03,40867,1217,71,4910.157048345605,16057.962612608451,2.9779528715100203,69.15714152599445,3.2703562135591797
CMP-0032,Instagram,2024-02-12,10104,348,50,3935.937518303039,12720.583405187639,3.44418052256532,78.71875036606077,3.231906844565983
CMP-0034,YouTube,2023-08-20,5630,124,9,1976.450115848811,4497.517564891824,2.202486678507993,219.60556842764566,2.2755532906330447
CMP-0019,YouTube,2024-06-24,86582,1365,67,870.5741398970922,3809.0254722476607,1.5765401584624978,12.993643879061077,4.375302800400106
CMP-0012,Organic,2023-05-27,71388,2335,118,2810.2006669521625,17499.69989680854,3.270857847257242,23.815259889425107,6.227206513258732
CMP-0029,LinkedIn,2024-06-23,49374,3025,108,1417.4192559628611,53146.48847720165,6.126706363673189,13.124252370026491,37.495249379195805
CMP-0039,Facebook,2023-09-22,88508,2817,188,4618.961697801174,61897.916326016515,3.1827631400551364,24.568945201070072,13.400829098773997
CMP-0034,Instagram,2024-10-15,13812,203,13,524.4405209930148,2350.4937863137407,1.4697364610483636,40.34157853792422,4.481907274943477
CMP-0015,Facebook,2023-08-11,13369,245,18,3382.835606032141,3053.4109952492263,1.8325978008826391,187.93531144623006,0.9026187940686512
CMP-0013,LinkedIn,2023-05-29,75022,4364,226,2259.5981803475715,58086.667851137696,5.8169603582949,9.998222036936157,25.70663596578167
CMP-0018,YouTube,2024-06-04,31049,1298,40,2243.5088370640447,15294.219372986952,4.180488904634609,56.087720926601115,6.817097896080341
CMP-0037,Google Ads,2023-01-05,85024,1731,180,2903.143901245759,77916.96927585022,2.0358957470831767,16.128577229143104,26.838824366375885
CMP-0002,YouTube,2023-04-12,6545,451,34,3704.6253860134034,1929.724011678004,6.890756302521009,108.9595701768648,0.5208958560192251
CMP-0039,Google Ads,2024-08-13,49735,1024,79,4445.780912056033,35415.807068982635,2.058912234844677,56.27570774754472,7.966161124346531
CMP-0014,Email,2024-04-30,65462,4276,401,498.391024520385,147018.55244294886,6.5320338517002225,1.2428703853376184,294.9863565148043
CMP-0042,LinkedIn,2024-11-22,47833,1530,206,3498.4937838980886,16886.951021562178,3.198628561871511,16.982979533485867,4.826920401941208
CMP-0043,Organic,2023-03-27,13854,954,31,619.8180370459406,5379.001510378711,6.886097877869207,19.99413022728841,8.678355886535812
CMP-0041,Organic,2023-11-14,69684,2389,316,1505.3035874475852,157365.80843971216,3.4283336203432637,4.763618947618941,104.54091105073624
CMP-0030,Facebook,2023-08-02,15694,1156,134,1738.0698806199846,52189.01065682758,7.365872307888364,12.970670750895408,30.026992147295775
CMP-0012,YouTube,2024-12-18,52288,4177,596,1181.6296933683175,56278.08805936044,7.988448592411261,1.9826001566582507,47.627516789067684
CMP-0009,Google Ads,2024-11-16,73102,2237,245,4392.9212911158575,65129.696851904664,3.0601077945883834,17.930290984146357,14.826055951337317
CMP-0026,Organic,2024-11-17,52672,971,75,2923.2250009623262,26821.46056212171,1.8434842041312274,38.97633334616435,9.175298019581824
CMP-0013,Organic,2023-08-18,35381,2013,243,484.8303538006054,84173.4492579168,5.689494361380402,1.9951866411547547,173.61423144833572
CMP-0037,Email,2024-01-18,40453,679,83,3348.4819930610697,24643.723801836048,1.6784910884236028,40.34315654290445,7.359670397781528
CMP-0043,Facebook,2023-10-15,84098,5477,481,4895.575962583799,117691.36343683621,6.512640015220337,10.177912604124323,24.040350785348814
CMP-0007,Google Ads,2023-08-30,50530,1050,29,1246.4016763631712,6240.669169318416,2.077973481100336,42.97936815045418,5.006948632745609
CMP-0050,Organic,2023-09-23,68745,1427,151,2184.241071444999,55398.07668833289,2.0757873299876355,14.46517265857615,25.3626201853644
CMP-0047,YouTube,2023-12-31,92940,4491,476,4889.3895230351745,174978.3795919358,4.832149774047773,10.271826729065493,35.78736747554425
CMP-0023,Organic,2023-12-20,77812,5003,616,2763.3274743893094,82575.13742731471,6.429599547627615,4.48592122465797,29.88250151045296
CMP-0004,Google Ads,2023-09-27,55701,2348,229,3158.577064647125,97968.15581378946,4.215364176585699,13.792912946057315,31.01654758097043
CMP-0022,Facebook,2023-02-27,49952,3317,338,2119.0527224196912,87414.69655376286,6.6403747597693785,6.26938675272098,41.25177992454397
CMP-0044,YouTube,2024-05-12,21413,1306,142,4264.5704948475795,64966.435627929204,6.099098678372951,30.03218658343366,15.233992662665827
CMP-0043,YouTube,2024-10-29,30044,622,46,,14539.706315088537,2.0702968978831047,15.076743461562073,20.964777498070767
CMP-0041,Facebook,2023-02-22,7499,506,57,4638.262454389368,25606.245997959537,6.747566342178956,81.37302551560295,5.520654824896196
CMP-0002,Facebook,2023-05-18,90471,2525,285,4788.64944304488,114079.48141094403,2.7909495860552003,16.802278747525897,23.822892606314106
CMP-0038,Google Ads,2023-02-25,19877,843,98,1474.3517729814796,41912.54050324095,4.241082658348845,15.044405846749791,28.427775020397007
CMP-0043,LinkedIn,2024-03-27,54705,2786,384,2518.4967322202806,174192.42619253442,5.09277031349968,6.55858524015698,69.16523812161876
CMP-0016,LinkedIn,2024-11-06,95238,5311,325,4083.131642947012,143086.82679323026,5.5765555765555765,12.5634819782985,35.043402786288055
CMP-0043,YouTube,2024-03-19,90659,4035,153,3366.250445116614,54081.96750587445,4.450743996735018,22.00163689618702,16.065936978732708
CMP-0021,Instagram,2024-01-13,59057,3057,292,1232.8752345095445,35683.689335776886,5.176355046819174,4.222175460649125,28.94347159951864
CMP-0003,YouTube,2023-10-23,33281,1157,165,1457.7331616478068,22847.78581910007,3.4764580391214204,8.834746434229132,15.673503505451686
CMP-0020,Organic,2024-02-07,54234,1635,150,3082.2643377079166,66899.80805142589,3.014714017037283,20.548428918052778,21.704760111903642
CMP-0049,Facebook,2023-06-26,19482,381,37,1075.5792524566143,4641.902739423846,1.9556513704958423,29.069709525854442,4.315723577618085
CMP-0001,YouTube,2024-11-25,39794,3023,391,2659.6185325609213,89798.75357247342,7.596622606423079,6.802093433659645,33.763771936875116
CMP-0013,LinkedIn,2024-09-08,21005,581,61,1394.414120873261,6104.084062119683,2.7660080933111164,22.859247883168212,4.3775259951448
CMP-0039,Email,2023-12-09,91858,3466,319,1925.2491167770957,118363.2351647544,3.7732151799516647,6.035263688956412,61.47943875590332
CMP-0031,Organic,2023-12-22,81426,4829,582,605.2507431662029,217981.79375043546,5.93053815734532,1.0399497305261218,360.1512203192409
CMP-0016,YouTube,2024-06-12,75093,2779,60,2653.4299998118313,21872.767190402043,3.700744410264605,44.22383333019719,8.243204905331272
CMP-0003,Organic,2023-07-03,56346,3571,273,3083.2100585071908,18669.558421593712,6.3376282256060765,11.293809738121578,6.055234014977566
CMP-0039,Email,2024-08-30,65525,3280,170,1717.9892222948824,35431.36297810516,5.0057230064860745,10.10581895467578,20.623739961986548
CMP-0007,Organic,2024-12-26,49418,2305,246,2244.850418164002,33077.861770929034,4.6642923631065605,9.125408203918706,14.734995928139595
CMP-0012,Organic,2023-01-23,88399,6519,451,1265.421245730345,52921.5929330485,7.374517811287458,2.8058120747901216,41.821324805167556
CMP-0009,Email,2023-02-22,79927,2510,241,257.1332678308597,110682.74789647482,3.1403655835950306,1.0669430200450611,430.4489606894471
CMP-0011,Google Ads,2023-08-23,36986,1656,172,4452.23886097581,29466.73885511439,4.477369815605905,25.885109656836104,6.618409248747287
CMP-0012,Organic,2024-02-18,33993,1403,137,1125.797251671501,52650.09775210253,4.127320330656311,8.21749818738322,46.76694464649965
CMP-0018,Organic,2023-01-08,77929,4847,106,3224.072941858194,25756.807813260377,6.2197641442851825,30.415782470360323,7.988903563210156
CMP-0006,Organic,2023-04-20,43618,3177,172,3401.0331122726793,20339.13580358242,7.283690219634097,19.77344832716674,5.980281618014344
CMP-0026,LinkedIn,2023-05-23,98825,1013,26,2483.918482489014,4192.753335225372,1.025044270174551,95.53532624957747,1.6879593129900212
CMP-0033,Email,2023-06-04,66777,1898,177,3294.056783041789,63856.922166465956,2.8422960001198017,18.610490299671124,19.38549526383676
CMP-0029,Email,2024-10-24,47741,783,38,2193.3766950804984,5718.681804576147,1.640099704656375,57.72043934422364,2.6072501898112255
CMP-0044,Facebook,2024-12-27,26536,840,37,2513.4492858368576,15980.215818691688,3.165511003919204,67.93106177937453,6.357882734590782
CMP-0004,Email,2023-04-06,53977,3390,332,3532.1401071843325,43492.26399099358,6.280452785445653,10.638976226458833,12.3132895839921
CMP-0044,Instagram,2023-12-02,14041,1067,144,1565.4583284145147,20010.92722692601,7.599173848016523,10.871238391767463,12.782791380459766
CMP-0023,Google Ads,2024-04-24,86229,1497,150,4547.319600118461,19653.42767127452,1.7360748704032285,30.31546400078974,4.321980727011696
CMP-0036,YouTube,2024-03-11,72526,5705,640,4848.1684023861435,38449.21141890343,7.866144555056118,7.575263128728349,7.93066746608466
CMP-0007,YouTube,2023-09-12,61352,1600,141,1827.3590049135814,64439.318442076365,2.607901942886947,12.959992942649514,35.26363362032618
CMP-0044,Google Ads,2024-06-26,39278,623,26,3055.221976761236,11929.480899711436,1.5861296400020368,117.50853756773985,3.9046200212128546
CMP-0021,Email,2024-12-23,95598,3855,177,983.6645749658895,67001.37183125065,4.032511140400427,5.557426977208415,68.11404368564767
CMP-0048,Organic,2024-01-05,65587,1365,157,1942.8335429853025,31814.77004756628,2.081205116867672,12.374735942581545,16.375448201640893
CMP-0002,Organic,2023-02-25,54983,2249,125,2745.355686368244,19335.663561552345,4.090355200698398,21.962845490945952,7.0430449713898335
CMP-0008,Organic,2024-04-02,65091,3437,207,1973.2677624505986,16253.517865547768,5.280299887849319,9.532694504592264,8.236853697626188
CMP-0028,Organic,2024-08-12,72518,3186,293,1724.2839453614565,121400.27165330657,4.3933919854380985,5.88492814116538,70.40619497727667
CMP-0011,Google Ads,2024-12-12,16453,333,6,4909.422072018457,2859.434614813665,2.023947000547013,818.2370120030761,0.5824381307753479
CMP-0038,Email,2023-02-15,13677,667,44,2111.202935101479,13363.001905501267,4.8768004679388754,47.981884888669974,6.329567699686316
CMP-0030,Facebook,2024-04-15,64287,4086,320,2121.319549062553,127339.82725618404,6.355872882542349,6.629123590820479,60.0285927277942
CMP-0035,Google Ads,2024-10-01,43092,620,13,562.0150263205378,5966.085426593029,1.4387821405365264,43.23192510157983,10.61552653788006
CMP-0047,Google Ads,2024-10-22,39672,431,48,499.57286553374786,10828.227130606658,1.0864085501109093,10.407768031953081,21.674970515137343
CMP-0033,YouTube,2024-01-07,8761,558,49,523.3513954846187,4387.663824555369,6.369135943385458,10.680640724175891,8.383781647304927
CMP-0010,Instagram,2024-08-01,19848,508,75,477.8889195170419,29037.703839401085,2.559451833937928,6.371852260227226,60.762454732674705
CMP-0019,LinkedIn,2023-07-22,68757,1668,51,1217.7468724450387,5201.266685275645,2.4259348139098567,23.877389655785073,4.27122155102098
CMP-0003,Organic,2024-06-26,82633,2146,225,549.3779151229216,70428.91201608106,2.5970254014739873,2.4416796227685404,128.19756687948185
CMP-0037,LinkedIn,2023-11-09,85827,5386,265,2755.335912835239,39131.39485934266,6.275414496603633,10.397494010699015,14.202041456018508
CMP-0028,Email,2024-01-22,27343,844,39,216.52454495643929,3384.737106306081,3.0867132355630327,5.551911409139469,15.63211739799304
CMP-0012,YouTube,2023-10-23,87122,4792,267,1178.1794907062338,81704.31211590867,5.500332866554946,4.412657268562674,69.34793277290272
CMP-0013,YouTube,2023-10-11,8989,698,61,1187.4093224687463,28113.926660132103,7.7650461675381015,19.4657265978483,23.676693561475798
CMP-0008,Facebook,2023-09-28,90973,6016,192,3927.8238954825215,66452.88614570798,6.612951095379947,20.4574161223048,16.9184993813335
CMP-0040,Email,2024-09-12,9936,420,37,4394.633172458582,2919.9512808903223,4.2270531400966185,118.77386952590761,0.6644357256459594
CMP-0048,Facebook,2023-12-10,29134,606,56,263.8906095847707,9824.045027513746,2.080043934921398,4.7123323140137625,37.22771735974912
CMP-0023,Instagram,2024-08-23,24384,1573,220,2530.2498694910205,37357.172589769536,6.450951443569554,11.501135770413729,14.764222711840006
CMP-0023,Email,2024-01-15,98818,5040,602,690.1793017132205,49483.52505554909,5.100285373110163,1.1464772453707983,71.69662279456507
CMP-0012,Email,2024-09-23,23396,288,19,3374.3909005446785,1901.8853871569922,1.2309796546418192,177.59952108129886,0.5636233154996947
CMP-0010,Google Ads,2024-03-16,83148,4356,199,4217.347753749221,61567.78064234201,5.238851205080098,21.19270228014684,14.598696677931828
CMP-0047,LinkedIn,2023-05-19,8303,263,13,1771.4196107303471,5042.945920870314,3.167529808502951,136.26304697925747,2.8468387107846986
CMP-0009,Organic,2023-09-09,17209,1157,139,3425.1676599516245,13617.644812851846,6.723226218838979,24.641493956486507,3.9757600692294797
CMP-0020,Google Ads,2023-07-02,19046,697,45,359.8836393462335,21248.390205422224,3.6595610626903285,7.997414207694078,59.042390045910835
CMP-0036,LinkedIn,2024-08-26,96557,4639,306,4615.353012069117,76217.23893230363,4.804416044409002,15.082852980618028,16.51384817867584
CMP-0043,Instagram,2024-04-14,74391,1040,40,2868.0422324055858,14620.574521936485,1.3980185775160974,71.70105581013965,5.097754264822454
CMP-0013,LinkedIn,2023-09-02,96422,1870,166,840.6071457048175,57923.97648777955,1.9393914251934203,5.063898468101311,68.90730917973875
CMP-0041,YouTube,2024-04-12,5479,170,16,4802.940059212163,851.3237621058225,3.102755977368133,300.1837537007602,0.17725054895760392
CMP-0021,Email,2024-08-06,59017,1396,186,1087.3222166677674,15876.811434679823,2.3654201331819644,5.845818369181545,14.60175391553781
CMP-0021,Facebook,2023-05-17,7134,298,19,357.43120664521234,6115.254007075634,4.177179702831511,18.81216877080065,17.10889786169583
CMP-0018,YouTube,2024-01-27,63221,4132,281,3609.327074178682,87800.08325245445,6.535802976858955,12.84458033515545,24.32588719392624
CMP-0025,Email,2024-08-26,47361,1960,245,1304.653475201752,101369.53316839474,4.138426131205,5.325116225313273,77.69843494474189
CMP-0026,LinkedIn,2024-01-26,51748,3230,431,4100.671274894024,164759.33941119225,6.241787122207622,9.514318503234394,40.17862646535846
CMP-0045,YouTube,2023-03-16,92315,5836,818,4454.980533759887,284086.4233226593,6.321832854898987,5.446186471589105,63.76827489364982
CMP-0014,LinkedIn,2023-03-27,17551,1082,68,4184.07043040031,4219.96119657934,6.164890889408011,61.53044750588691,1.008577954596141
CMP-0030,Facebook,2024-02-21,50663,3576,72,2314.878172855694,32155.62577670869,7.058405542506366,32.151085734106864,13.890850133612288
CMP-0050,YouTube,2024-08-02,18625,301,12,1968.5758754733104,2629.3961159962973,1.6161073825503354,164.04798962277587,1.3356844146858724
CMP-0046,LinkedIn,2023-12-12,96944,1975,178,4811.846521970918,41446.58284355965,2.037258623535237,27.0328456290501,8.61344655410648
CMP-0017,Google Ads,2024-10-07,15212,845,118,1569.589519315448,52444.91404727285,5.554825138048908,13.301606095893627,33.41313980622519
CMP-0013,Instagram,2024-03-16,82081,5767,435,4144.282340271011,62965.15458625411,7.025986525505294,9.527085839703474,15.19325890864293
CMP-0049,YouTube,2024-06-10,2253,91,6,4377.550436945648,2821.166908941444,4.0390590324012425,729.5917394909412,0.6444624567044074
CMP-0030,YouTube,2023-11-03,95040,5763,488,4623.461564635777,152976.81526330064,6.063762626262626,9.474306484909379,33.087074073114245
CMP-0046,Facebook,2024-09-23,53239,3054,263,3547.664796833627,21740.43326193057,5.736396250868724,13.489219759823676,6.128096792384222
CMP-0005,Facebook,2024-08-18,58888,2544,93,756.0451094755473,29257.78549718032,4.3200652085314495,8.129517306188681,38.69846538320423
CMP-0046,YouTube,2023-07-25,7187,459,16,1835.8969733659262,1779.556425737156,6.386531236955614,114.74356083537039,0.9693117051522364
CMP-0002,Instagram,2023-07-22,6825,261,17,575.6421301030825,6998.768693829594,3.824175824175824,33.86130177076956,12.158194002541642
CMP-0006,Google Ads,2024-11-26,65879,738,42,1130.2665534315524,6512.105545713877,1.1202355834180846,26.911108415036963,5.761566177414311
CMP-0045,Facebook,2023-02-03,44037,1514,43,,20333.18358065329,3.4380180302927084,110.10706184193675,4.2945904333785085
CMP-0006,Facebook,2023-03-15,97358,5247,259,1832.7292229320326,60938.430222747804,5.389387620945377,7.076174605915184,33.25010015678008
CMP-0023,Instagram,2023-02-15,33855,1578,65,1957.2733847684447,25465.478258548257,4.6610544971200705,30.11189822720684,13.010690512996963
CMP-0003,Google Ads,2024-04-29,43598,610,58,4829.427251330602,17084.360408434943,1.3991467498509107,83.26598709190694,3.5375541486266027
